ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,all_td,scoring,def_int,def_int_yds,def_int_td
41,1981,1981-11-08,10,27.044,BAL,,NYJ,L 14-41,,,,,
42,1981,1981-11-15,11,27.051,BAL,@,PHI,L 13-38,,,,,
43,1981,1981-11-22,12,27.058,BAL,,STL,L 24-35,,,,,
44,1981,1981-11-29,13,27.065,BAL,@,NYJ,L 0-25,,,,,
45,1981,1981-12-06,14,27.072,BAL,,DAL,L 13-37,,,,,
46,1981,1981-12-13,15,27.079,BAL,@,WAS,L 14-38,,,,,
47,1981,1981-12-20,16,27.086,BAL,,NWE,W 23-21,,,,,
48,1982,1982-11-21,3,28.057,CLE,,NWE,W 10-7,,,,,
49,1982,1982-11-25,4,28.061,CLE,@,DAL,L 14-31,,,,,
50,1982,1982-12-12,6,28.078,CLE,@,CIN,L 10-23,,,,,
51,1982,1982-12-19,7,28.085,CLE,,PIT,W 10-9,,,,,
52,1982,1982-12-26,8,28.092,CLE,@,HOU,W 20-14,,,,,
53,1982,1983-01-02,9,28.099,CLE,@,PIT,L 21-37,,,,,
54,1983,1983-09-04,1,28.344,CLE,,MIN,L 21-27,,,,,
55,1983,1983-09-11,2,28.351,CLE,@,DET,W 31-26,,,,,
56,1983,1983-09-15,3,28.355,CLE,,CIN,W 17-7,,,,,
57,1983,1983-09-25,4,29.000,CLE,@,SDG,W 30-24,,,,,
58,1983,1983-10-02,5,29.007,CLE,,SEA,L 9-24,,,,,
59,1983,1983-10-09,6,29.014,CLE,,NYJ,W 10-7,,,,,
60,1983,1983-10-16,7,29.021,CLE,@,PIT,L 17-44,,,,,
61,1983,1983-11-13,11,29.049,CLE,,TAM,W 20-0,,,,,
62,1983,1983-11-20,12,29.056,CLE,@,NWE,W 30-0,,,,,
63,1983,1983-11-27,13,29.063,CLE,,BAL,W 41-23,,,,,
64,1983,1983-12-04,14,29.070,CLE,@,DEN,L 6-27,,,,,
65,1983,1983-12-11,15,29.077,CLE,@,HOU,L 27-34,,,,,
66,1983,1983-12-18,16,29.084,CLE,,PIT,W 30-17,,,,,
67,1984,1984-09-23,4,29.364,CLE,,PIT,W 20-10,,,,,
68,1984,1984-09-30,5,30.005,CLE,@,KAN,L 6-10,,,,,
69,1984,1984-10-07,6,30.012,CLE,,NWE,L 16-17,,,,,
70,1984,1984-10-14,7,30.019,CLE,,NYJ,L 20-24,,,,,
71,1984,1984-10-21,8,30.026,CLE,@,CIN,L 9-12,,,,,
72,1984,1984-10-28,9,30.033,CLE,,NOR,L 14-16,,,,,
73,1984,1984-11-04,10,30.040,CLE,@,BUF,W 13-10,,,,,
74,1984,1984-11-11,11,30.047,CLE,,SFO,L 7-41,,,,,
75,1984,1984-11-18,12,30.054,CLE,@,ATL,W 23-7,,,,,
76,1984,1984-11-25,13,30.061,CLE,,HOU,W 27-10,,,,,
77,1984,1984-12-02,14,30.068,CLE,,CIN,L 17-20,,,,,
78,1984,1984-12-09,15,30.075,CLE,@,PIT,L 20-23,,,,,
79,1984,1984-12-16,16,30.082,CLE,@,HOU,W 27-20,,,,,
80,1985,1985-09-08,1,30.348,CLE,,STL,L 24-27,,,,,
81,1985,1985-09-16,2,30.356,CLE,,PIT,W 17-7,,,,,
82,1985,1985-09-22,3,30.362,CLE,@,DAL,L 7-20,,,,,
83,1985,1985-09-29,4,31.004,CLE,@,SDG,W 21-7,,,,,
84,1985,1985-10-06,5,31.011,CLE,,NWE,W 24-20,0,0,1,0,0
85,1985,1985-10-13,6,31.018,CLE,@,HOU,W 21-6,0,0,1,40,0
86,1985,1985-10-20,7,31.025,CLE,,RAI,L 20-21,,,,,
87,1985,1985-10-27,8,31.032,CLE,,WAS,L 7-14,,,,,
88,1985,1985-11-03,9,31.039,CLE,@,PIT,L 9-10,,,,,
89,1985,1985-11-10,10,31.046,CLE,@,CIN,L 10-27,,,,,
90,1985,1985-11-17,11,31.053,CLE,,BUF,W 17-7,,,,,
91,1985,1985-11-24,12,31.060,CLE,,CIN,W 24-6,,,,,
92,1985,1985-12-01,13,31.067,CLE,@,NYG,W 35-33,,,,,
93,1985,1985-12-08,14,31.074,CLE,@,SEA,L 13-31,,,,,
94,1985,1985-12-15,15,31.081,CLE,,HOU,W 28-21,,,,,
95,1985,1985-12-22,16,31.088,CLE,@,NYJ,L 10-37,,,,,
