ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2001,2001-12-16,13,23.328,CLE,,JAX,L 10-15,
2,2001,2001-12-23,14,23.335,CLE,@,GNB,L 7-30,
3,2001,2001-12-30,15,23.342,CLE,@,TEN,W 41-38,
4,2001,2002-01-06,16,23.349,CLE,@,PIT,L 7-28,
5,2003,2003-09-07,1,25.228,CLE,,IND,L 6-9,
6,2003,2003-09-14,2,25.235,CLE,@,BAL,L 13-33,
7,2003,2003-09-21,3,25.242,CLE,@,SFO,W 13-12,
8,2003,2003-09-28,4,25.249,CLE,,CIN,L 14-21,
9,2003,2003-10-05,5,25.256,CLE,@,PIT,W 33-13,
10,2003,2003-10-12,6,25.263,CLE,,OAK,W 13-7,
11,2003,2003-10-19,7,25.270,CLE,,SDG,L 20-26,
