ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2004,2004-10-31,7,24.147,NWE,@,PIT,L 20-34,,,,,
2,2004,2004-11-07,8,24.154,NWE,@,STL,W 40-22,,,,,
3,2004,2004-11-14,9,24.161,NWE,,BUF,W 29-6,,,,,
4,2004,2004-11-22,10,24.169,NWE,@,KAN,W 27-19,,,,,
5,2004,2004-11-28,11,24.175,NWE,,BAL,W 24-3,,,,,
6,2004,2004-12-05,12,24.182,NWE,@,CLE,W 42-15,,,,,
7,2004,2004-12-12,13,24.189,NWE,,CIN,W 35-28,,,,,
8,2004,2004-12-20,14,24.197,NWE,@,MIA,L 28-29,,,,,
9,2004,2004-12-26,15,24.203,NWE,@,NYJ,W 23-7,,,,,
10,2004,2005-01-02,16,24.210,NWE,,SFO,W 21-7,,,,,
11,2005,2005-11-20,10,25.167,NWE,,NOR,W 24-17,,,,,
12,2005,2005-11-27,11,25.174,NWE,@,KAN,L 16-26,,,,,
13,2005,2005-12-04,12,25.181,NWE,,NYJ,W 16-3,,,,,
14,2005,2005-12-11,13,25.188,NWE,@,BUF,W 35-7,,,,,
15,2005,2005-12-17,14,25.194,NWE,,TAM,W 28-0,,,,,
16,2005,2005-12-26,15,25.203,NWE,@,NYJ,W 31-21,,,,,
17,2005,2006-01-01,16,25.209,NWE,,MIA,L 26-28,,,,,
18,2006,2006-12-17,14,26.194,NWE,,HOU,W 40-7,,,,,
19,2007,2007-09-09,1,27.095,MIA,@,WAS,L 13-16,,,,,
20,2007,2007-09-23,3,27.109,MIA,@,NYJ,L 28-31,,,,,
21,2007,2007-09-30,4,27.116,MIA,,OAK,L 17-35,,,,,
22,2007,2007-10-07,5,27.123,MIA,@,HOU,L 19-22,,1,9,9.00,0
23,2007,2007-10-14,6,27.130,MIA,@,CLE,L 31-41,,,,,
24,2007,2007-10-21,7,27.137,MIA,,NWE,L 28-49,,,,,
25,2007,2007-10-28,8,27.144,MIA,,NYG,L 10-13,,,,,
26,2007,2007-11-11,9,27.158,MIA,,BUF,L 10-13,,,,,
27,2007,2007-11-18,10,27.165,MIA,@,PHI,L 7-17,,,,,
28,2007,2007-11-26,11,27.173,MIA,@,PIT,L 0-3,,,,,
29,2007,2007-12-02,12,27.179,MIA,,NYJ,L 13-40,,,,,
30,2007,2007-12-09,13,27.186,MIA,@,BUF,L 17-38,,,,,
31,2007,2007-12-16,14,27.193,MIA,,BAL,W 22-16,,,,,
32,2007,2007-12-23,15,27.200,MIA,@,NWE,L 7-28,,,,,
33,2007,2007-12-30,16,27.207,MIA,,CIN,L 25-38,,,,,
