ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1992,1992-09-06,1,23.202,PIT,@,HOU,W 29-24,,
2,1992,1992-09-13,2,23.209,PIT,,NYJ,W 27-10,,
3,1992,1992-09-20,3,23.216,PIT,@,SDG,W 23-6,,
4,1992,1992-09-27,4,23.223,PIT,@,GNB,L 3-17,,
5,1992,1992-10-11,5,23.237,PIT,@,CLE,L 9-17,,
6,1992,1992-10-19,6,23.245,PIT,,CIN,W 20-0,,
7,1992,1992-10-25,7,23.251,PIT,@,KAN,W 27-3,,
8,1992,1992-11-01,8,23.258,PIT,,HOU,W 21-20,,
9,1992,1992-11-08,9,23.265,PIT,@,BUF,L 20-28,,
10,1992,1992-11-15,10,23.272,PIT,,DET,W 17-14,,
11,1992,1992-11-22,11,23.279,PIT,,IND,W 30-14,,
12,1993,1993-09-05,1,24.200,PIT,,SFO,L 13-24,,
13,1993,1993-09-12,2,24.207,PIT,@,RAM,L 0-27,,
14,1993,1993-09-19,3,24.214,PIT,,CIN,W 34-7,,
15,1993,1993-09-27,4,24.222,PIT,@,ATL,W 45-17,,0.5
16,1993,1993-10-10,5,24.235,PIT,,SDG,W 16-3,,
17,1993,1993-10-17,6,24.242,PIT,,NOR,W 37-14,,1.0
18,1993,1993-10-24,7,24.249,PIT,@,CLE,L 23-28,,
19,1993,1993-11-07,8,24.263,PIT,@,CIN,W 24-16,,
20,1993,1993-11-21,10,24.277,PIT,@,DEN,L 13-37,,
21,1993,1993-12-05,12,24.291,PIT,,NWE,W 17-14,,
22,1993,1993-12-13,13,24.299,PIT,@,MIA,W 21-20,,
23,1993,1993-12-19,14,24.305,PIT,,HOU,L 17-26,,
24,1993,1993-12-26,15,24.312,PIT,@,SEA,L 6-16,,
25,1993,1994-01-02,16,24.319,PIT,,CLE,W 16-9,,
26,1994,1994-09-04,1,25.199,PIT,,DAL,L 9-26,,
27,1994,1994-09-11,2,25.206,PIT,@,CLE,W 17-10,,
28,1994,1994-09-18,3,25.213,PIT,,IND,W 31-21,,
29,1994,1994-09-25,4,25.220,PIT,@,SEA,L 13-30,,
30,1994,1994-10-03,5,25.228,PIT,,HOU,W 30-14,,1.0
31,1994,1994-10-16,6,25.241,PIT,,CIN,W 14-10,,
32,1994,1994-10-23,7,25.248,PIT,@,NYG,W 10-6,,
33,1994,1994-10-30,8,25.255,PIT,@,ARI,L 17-20,,
34,1994,1994-11-06,9,25.262,PIT,@,HOU,W 12-9,,
35,1994,1994-11-14,10,25.270,PIT,,BUF,W 23-10,,
36,1994,1994-11-20,11,25.276,PIT,,MIA,W 16-13,,1.0
37,1994,1994-11-27,12,25.283,PIT,@,RAI,W 21-3,,
38,1994,1994-12-04,13,25.290,PIT,@,CIN,W 38-15,,
39,1994,1994-12-11,14,25.297,PIT,,PHI,W 14-3,,
40,1994,1994-12-18,15,25.304,PIT,,CLE,W 17-7,,
41,1994,1994-12-24,16,25.310,PIT,@,SDG,L 34-37,,
42,1995,1995-09-03,1,26.198,PIT,,DET,W 23-20,,
43,1995,1995-09-10,2,26.205,PIT,@,HOU,W 34-17,,
44,1995,1995-09-18,3,26.213,PIT,@,MIA,L 10-23,,
45,1995,1995-09-24,4,26.219,PIT,,MIN,L 24-44,,
46,1995,1995-10-01,5,26.226,PIT,,SDG,W 31-16,,
47,1995,1995-10-08,6,26.233,PIT,@,JAX,L 16-20,,
48,1995,1995-10-19,7,26.244,PIT,,CIN,L 9-27,,
49,1995,1995-11-26,12,26.282,PIT,@,CLE,W 20-17,,
50,1995,1995-12-03,13,26.289,PIT,,HOU,W 21-7,,1.0
51,1995,1995-12-10,14,26.296,PIT,@,OAK,W 29-10,,
52,1995,1995-12-16,15,26.302,PIT,,NWE,W 41-27,,
53,1995,1995-12-24,16,26.310,PIT,@,GNB,L 19-24,,
54,1996,1996-09-01,1,27.197,PIT,@,JAX,L 9-24,,
55,1996,1996-09-08,2,27.204,NYJ,,IND,L 7-21,,
56,1996,1996-09-16,3,27.212,PIT,,BUF,W 24-6,,
57,1996,1996-09-29,4,27.225,PIT,,HOU,W 30-16,,
58,1996,1996-10-07,5,27.233,PIT,@,KAN,W 17-7,,
59,1996,1996-10-13,6,27.239,PIT,,CIN,W 20-10,,
60,1996,1996-10-20,7,27.246,PIT,@,HOU,L 13-23,,
61,1996,1996-10-27,8,27.253,PIT,@,ATL,W 20-17,,
62,1996,1996-11-03,9,27.260,PIT,,STL,W 42-6,,
63,1996,1996-11-10,10,27.267,PIT,@,CIN,L 24-34,,
64,1996,1996-11-17,11,27.274,PIT,,JAX,W 28-3,,
65,1996,1996-11-25,12,27.282,PIT,@,MIA,W 24-17,,
66,1996,1996-12-01,13,27.288,BUF,@,IND,L 10-13,,
67,1996,1996-12-08,14,27.295,PIT,,SDG,W 16-3,,
68,1996,1996-12-15,15,27.302,PIT,,SFO,L 15-25,,
69,1996,1996-12-22,16,27.309,PIT,@,CAR,L 14-18,,
70,1997,1997-08-31,1,28.195,PIT,,DAL,L 7-37,,
71,1997,1997-09-07,2,28.202,PIT,,WAS,W 14-13,,
72,1997,1997-09-22,3,28.217,PIT,@,JAX,L 21-30,,
73,1997,1997-09-28,4,28.223,PIT,,TEN,W 37-24,,
74,1997,1997-10-05,6,28.230,NYJ,@,IND,W 16-12,,
75,1997,1997-10-12,6,28.237,PIT,,IND,W 24-22,,1.0
76,1997,1997-10-19,7,28.244,PIT,@,CIN,W 26-10,,
77,1997,1997-10-26,8,28.251,PIT,,JAX,W 23-17,,
78,1997,1997-11-03,9,28.259,PIT,@,KAN,L 10-13,,
79,1997,1997-11-09,10,28.265,CIN,@,IND,W 28-13,,
80,1997,1997-11-16,11,28.272,PIT,,CIN,W 20-3,,
81,1997,1997-11-23,12,28.279,PIT,@,PHI,L 20-23,,
82,1997,1997-11-30,13,28.286,PIT,@,ARI,W 26-20,,
83,1997,1997-12-07,14,28.293,PIT,,DEN,W 35-24,,
84,1997,1997-12-13,15,28.299,PIT,@,NWE,W 24-21,,
85,1997,1997-12-21,16,28.307,PIT,@,TEN,L 6-16,,
86,1998,1998-09-13,2,29.208,PIT,,CHI,W 17-12,,
87,1998,1998-09-20,3,29.215,PIT,@,MIA,L 0-21,,
88,1998,1998-09-27,4,29.222,PIT,,SEA,W 13-10,,
89,1998,1998-10-11,5,29.236,PIT,@,CIN,L 20-25,,
90,1998,1998-10-26,7,29.251,PIT,@,KAN,W 20-13,,
91,1998,1998-11-01,8,29.257,PIT,,TEN,L 31-41,,1.0
92,1998,1998-11-09,9,29.265,PIT,,GNB,W 27-20,,
93,1998,1998-11-15,10,29.271,PIT,@,TEN,L 14-23,,
94,1998,1998-11-22,11,29.278,PIT,,JAX,W 30-15,,
95,1998,1998-11-26,12,29.282,PIT,@,DET,L 16-19,,
96,1998,1998-12-06,13,29.292,PIT,,NWE,L 9-23,,
97,1998,1998-12-13,14,29.299,PIT,@,TAM,L 3-16,,
98,1998,1998-12-20,15,29.306,PIT,,CIN,L 24-25,,
99,1998,1998-12-28,16,29.314,PIT,@,JAX,L 3-21,,
100,1999,1999-09-12,1,30.207,PIT,@,CLE,W 43-0,*,
101,1999,1999-09-19,2,30.214,PIT,@,BAL,W 23-20,*,
102,1999,1999-09-26,3,30.221,PIT,,SEA,L 10-29,*,
103,1999,1999-10-03,4,30.228,PIT,,JAX,L 3-17,*,
104,1999,1999-10-10,5,30.235,PIT,@,BUF,L 21-24,*,1.0
105,1999,1999-10-17,6,30.242,PIT,@,CIN,W 17-3,*,
106,1999,1999-10-25,7,30.250,PIT,,ATL,W 13-9,*,2.0
107,1999,1999-11-07,8,30.263,PIT,@,SFO,W 27-6,*,
108,1999,1999-11-14,9,30.270,PIT,,CLE,L 15-16,*,
109,1999,1999-11-21,10,30.277,PIT,@,TEN,L 10-16,*,
110,1999,1999-11-28,11,30.284,PIT,,CIN,L 20-27,*,
