ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
39,2013,2013-09-08,1,25.060,PIT,,TEN,L 9-16,*,7,5,71,14.20,0,71.4%,10.14,1,4,4.00,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,1,1,1.00,0,,0,0,0.0,0,0
40,2013,2013-09-16,2,25.068,PIT,@,CIN,L 10-20,*,9,6,57,9.50,0,66.7%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,37,18.50,0,,0,0,0.0,0,0
41,2013,2013-09-22,3,25.074,PIT,,CHI,L 23-40,*,13,9,196,21.78,2,69.2%,15.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,,2,12,0.0,1,0
42,2013,2013-09-29,4,25.081,PIT,@,MIN,L 27-34,,13,12,88,7.33,0,92.3%,6.77,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0
43,2013,2013-10-13,5,25.095,PIT,@,NYJ,W 19-6,*,11,9,86,9.56,0,81.8%,7.82,0,0,,0,1,1,100.00,15,0,0,118.7,1,7,15.00,15.00,0,0,,0,2,11,5.50,0,,0,0,0.0,0,0
44,2013,2013-10-20,6,25.102,PIT,,BAL,W 19-16,*,7,6,50,8.33,0,85.7%,7.14,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,18,18.00,0,,0,0,0.0,0,0
45,2013,2013-10-27,7,25.109,PIT,@,OAK,L 18-21,*,13,9,82,9.11,0,69.2%,6.31,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,47,11.75,0,,0,0,0.0,0,0
46,2013,2013-11-03,8,25.116,PIT,@,NWE,L 31-55,*,9,5,71,14.20,1,55.6%,7.89,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,24,24.00,0,,1,6,0.0,0,0
47,2013,2013-11-10,9,25.123,PIT,,BUF,W 23-10,*,11,6,104,17.33,0,54.5%,9.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,74,37.00,0,,0,0,0.0,0,0
48,2013,2013-11-17,10,25.130,PIT,,DET,W 37-27,*,13,7,147,21.00,2,53.8%,11.31,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,17,8.50,0,,2,12,0.0,0,0
49,2013,2013-11-24,11,25.137,PIT,@,CLE,W 27-11,*,10,6,92,15.33,1,60.0%,9.20,1,-8,-8.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,,1,6,0.0,0,0
50,2013,2013-11-28,12,25.141,PIT,@,BAL,L 20-22,,8,5,59,11.80,0,62.5%,7.38,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2013,2013-12-08,13,25.151,PIT,,MIA,L 28-34,*,10,5,138,27.60,1,50.0%,13.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,14,2.80,0,,1,6,0.0,0,0
52,2013,2013-12-15,14,25.158,PIT,,CIN,W 30-20,*,6,5,66,13.20,1,83.3%,11.00,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,78,39.00,1,,1,12,0.0,0,0
53,2013,2013-12-22,15,25.165,PIT,@,GNB,W 38-31,*,13,6,105,17.50,0,46.2%,8.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,41,20.50,0,,0,0,0.0,1,0
54,2013,2013-12-29,16,25.172,PIT,,CLE,W 20-7,*,14,9,87,9.67,0,64.3%,6.21,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,21,7.00,0,,0,0,0.0,0,0
55,2014,2014-09-07,1,26.059,PIT,,CLE,W 30-27,*,6,5,116,23.20,1,83.3%,19.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,46,15.33,0,,1,6,0.0,0,0
56,2014,2014-09-11,2,26.063,PIT,@,BAL,L 6-26,*,12,7,90,12.86,0,58.3%,7.50,2,10,5.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,13,6.50,0,,0,0,0.0,0,0
57,2014,2014-09-21,3,26.073,PIT,@,CAR,W 37-19,*,10,10,90,9.00,2,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,17,8.50,0,,2,12,0.0,0,0
58,2014,2014-09-28,4,26.080,PIT,,TAM,L 24-27,*,11,7,131,18.71,2,63.6%,11.91,0,0,,0,1,1,100.00,17,0,0,118.7,0,0,17.00,17.00,0,0,,0,0,0,,0,,2,12,0.0,0,0
59,2014,2014-10-05,5,26.087,PIT,@,JAX,W 17-9,*,12,5,84,16.80,0,41.7%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,20,5.00,0,,0,0,0.0,0,0
60,2014,2014-10-12,6,26.094,PIT,@,CLE,L 10-31,*,10,7,118,16.86,0,70.0%,11.80,1,-2,-2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,,0,0,0.0,0,0
61,2014,2014-10-20,7,26.102,PIT,,HOU,W 30-23,*,13,9,90,10.00,0,69.2%,6.92,0,0,,0,1,1,100.00,3,1,0,118.7,0,0,3.00,23.00,0,0,,0,2,21,10.50,0,,0,0,0.0,0,0
62,2014,2014-10-26,8,26.108,PIT,,IND,W 51-34,*,13,10,133,13.30,2,76.9%,10.23,1,5,5.00,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,3,16,5.33,0,,2,12,0.0,0,0
63,2014,2014-11-02,9,26.115,PIT,,BAL,W 43-23,*,16,11,144,13.09,1,68.8%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
64,2014,2014-11-09,10,26.122,PIT,@,NYJ,L 13-20,*,9,8,74,9.25,0,88.9%,8.22,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,7,3.50,0,,0,0,0.0,1,0
65,2014,2014-11-17,11,26.130,PIT,@,TEN,W 27-24,*,11,9,91,10.11,1,81.8%,8.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,14,14.00,0,,1,6,0.0,0,0
66,2014,2014-11-30,12,26.143,PIT,,NOR,L 32-35,*,12,8,97,12.13,2,66.7%,8.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,1,2,14,0.0,0,0
67,2014,2014-12-07,13,26.150,PIT,@,CIN,W 42-21,*,14,9,117,13.00,0,64.3%,8.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,14,4.67,0,,0,0,0.0,0,0
68,2014,2014-12-14,14,26.157,PIT,@,ATL,W 27-20,*,10,10,123,12.30,0,100.0%,12.30,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,43,21.50,0,,0,0,0.0,0,0
69,2014,2014-12-21,15,26.164,PIT,,KAN,W 20-12,*,9,7,72,10.29,1,77.8%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
70,2014,2014-12-28,16,26.171,PIT,,CIN,W 27-17,*,13,7,128,18.29,1,53.8%,9.85,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,84,42.00,1,,1,12,0.0,1,0
71,2015,2015-09-10,1,27.062,PIT,@,NWE,L 21-28,*,11,9,133,14.78,1,81.8%,12.09,0,0,,0,0,0,,0,0,0,,1,8,,,0,0,,0,1,3,3.00,0,,1,6,0.0,0,0
72,2015,2015-09-20,2,27.072,PIT,,SFO,W 43-18,*,11,9,195,21.67,1,81.8%,17.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,16,16.00,0,1,1,8,0.0,0,0
73,2015,2015-09-27,3,27.079,PIT,@,STL,W 12-6,*,13,11,108,9.82,0,84.6%,8.31,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2015,2015-10-01,4,27.083,PIT,,BAL,L 20-23,*,9,5,42,8.40,0,55.6%,4.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,51,17.00,0,,0,0,0.0,0,0
75,2015,2015-10-12,5,27.094,PIT,@,SDG,W 24-20,*,6,3,45,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,27,5.40,0,,0,0,0.0,0,0
76,2015,2015-10-18,6,27.100,PIT,,ARI,W 25-13,*,8,3,24,8.00,0,37.5%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0
77,2015,2015-10-25,7,27.107,PIT,@,KAN,L 13-23,*,8,6,124,20.67,0,75.0%,15.50,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
78,2015,2015-11-01,8,27.114,PIT,,CIN,L 10-16,*,11,6,47,7.83,1,54.5%,4.27,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
79,2015,2015-11-08,9,27.121,PIT,,OAK,W 38-35,*,23,17,284,16.71,0,73.9%,12.35,2,22,11.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
80,2015,2015-11-15,10,27.128,PIT,,CLE,W 30-9,*,14,10,139,13.90,2,71.4%,9.93,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,2,14,0.0,0,0
81,2015,2015-11-29,11,27.142,PIT,@,SEA,L 30-39,*,12,6,51,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2015,2015-12-06,12,27.149,PIT,,IND,W 45-10,*,11,8,118,14.75,2,72.7%,10.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,74,37.00,1,,3,18,0.0,0,0
83,2015,2015-12-13,13,27.156,PIT,@,CIN,W 33-20,*,10,7,87,12.43,0,70.0%,8.70,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,3,1.50,0,,0,0,0.0,0,0
84,2015,2015-12-20,14,27.163,PIT,,DEN,W 34-27,*,18,16,189,11.81,2,88.9%,10.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,23,7.67,0,,2,12,0.0,0,0
85,2015,2015-12-27,15,27.170,PIT,@,BAL,L 17-20,*,11,7,61,8.71,0,63.6%,5.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
86,2015,2016-01-03,16,27.177,PIT,@,CLE,W 28-12,*,17,13,187,14.38,1,76.5%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,1,6,0.0,0,0
87,2016,2016-09-12,1,28.064,PIT,@,WAS,W 38-16,*,11,8,126,15.75,2,72.7%,11.45,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
88,2016,2016-09-18,2,28.070,PIT,,CIN,W 24-16,*,11,4,39,9.75,0,36.4%,3.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,0,0,0.0,0,0
89,2016,2016-09-25,3,28.077,PIT,@,PHI,L 3-34,*,18,12,140,11.67,0,66.7%,7.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2016,2016-10-02,4,28.084,PIT,,KAN,W 43-14,*,5,4,64,16.00,2,80.0%,12.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,4,4.00,0,,2,12,0.0,0,0
91,2016,2016-10-09,5,28.091,PIT,,NYJ,W 31-13,*,11,9,78,8.67,1,81.8%,7.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,51,25.50,0,,1,6,0.0,0,0
92,2016,2016-10-16,6,28.098,PIT,@,MIA,L 15-30,*,8,4,39,9.75,0,50.0%,4.88,1,6,6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2016,2016-10-23,7,28.105,PIT,,NWE,L 16-27,*,11,7,106,15.14,0,63.6%,9.64,1,13,13.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2016,2016-11-06,8,28.119,PIT,@,BAL,L 14-21,*,11,7,85,12.14,1,63.6%,7.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,5,1.67,0,,1,6,0.0,0,0
95,2016,2016-11-13,9,28.126,PIT,,DAL,L 30-35,*,18,14,154,11.00,1,77.8%,8.56,1,-10,-10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,22,22.00,0,,1,6,0.0,0,0
96,2016,2016-11-20,10,28.133,PIT,@,CLE,W 24-9,*,10,8,76,9.50,0,80.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0
97,2016,2016-11-24,11,28.137,PIT,@,IND,W 28-7,*,6,5,91,18.20,3,83.3%,15.17,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0
98,2016,2016-12-04,12,28.147,PIT,,NYG,W 24-14,*,7,6,54,9.00,1,85.7%,7.71,0,0,,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,,1,6,0.0,0,0
99,2016,2016-12-11,13,28.154,PIT,@,BUF,W 27-20,*,11,5,78,15.60,0,45.5%,7.09,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,28,7.00,0,,0,0,0.0,0,0
100,2016,2016-12-18,14,28.161,PIT,@,CIN,W 24-20,*,5,3,58,19.33,0,60.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0
101,2016,2016-12-25,15,28.168,PIT,,BAL,W 31-27,*,11,10,96,9.60,1,90.9%,8.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
102,2017,2017-09-10,1,29.062,PIT,@,CLE,W 21-18,*,11,11,182,16.55,0,100.0%,16.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
103,2017,2017-09-17,2,29.069,PIT,,MIN,W 26-9,*,11,5,62,12.40,0,45.5%,5.64,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2017,2017-09-24,3,29.076,PIT,@,CHI,L 17-23,*,14,10,110,11.00,1,71.4%,7.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
105,2017,2017-10-01,4,29.083,PIT,@,BAL,W 26-9,*,9,4,34,8.50,0,44.4%,3.78,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0
106,2017,2017-10-08,5,29.090,PIT,,JAX,L 9-30,*,19,10,157,15.70,0,52.6%,8.26,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
107,2017,2017-10-15,6,29.097,PIT,@,KAN,W 19-13,*,10,8,155,19.38,1,80.0%,15.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,1,6,0.0,0,0
108,2017,2017-10-22,7,29.104,PIT,,CIN,W 29-14,*,10,4,65,16.25,1,40.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,1,6,0.0,0,0
109,2017,2017-10-29,8,29.111,PIT,@,DET,W 20-15,*,10,5,70,14.00,0,50.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2017,2017-11-12,9,29.125,PIT,@,IND,W 20-17,*,7,3,47,15.67,0,42.9%,6.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,,0,0,0.0,0,0
111,2017,2017-11-16,10,29.129,PIT,,TEN,W 40-17,*,13,10,144,14.40,3,76.9%,11.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,23,11.50,0,,3,18,0.0,0,0
112,2017,2017-11-26,11,29.139,PIT,,GNB,W 31-28,*,12,10,169,16.90,2,83.3%,14.08,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,9,3.00,0,1,2,14,0.0,0,0
113,2017,2017-12-04,12,29.147,PIT,@,CIN,W 23-20,*,16,8,101,12.63,1,50.0%,6.31,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
114,2017,2017-12-10,13,29.153,PIT,,BAL,W 39-38,*,18,11,213,19.36,0,61.1%,11.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
115,2017,2017-12-17,14,29.160,PIT,,NWE,L 24-27,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
116,2018,2018-09-09,1,30.061,PIT,@,CLE,T 21-21,*,16,9,93,10.33,1,56.3%,5.81,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
117,2018,2018-09-16,2,30.068,PIT,,KAN,L 37-42,*,17,9,67,7.44,0,52.9%,3.94,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
118,2018,2018-09-24,3,30.076,PIT,@,TAM,W 30-27,*,9,6,50,8.33,1,66.7%,5.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
