ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1986,1986-09-07,1,27.096,NOR,,ATL,L 10-31,,,,,,,,,,
2,1986,1986-09-14,2,27.103,NOR,,GNB,W 24-10,,,,,,,,,,
3,1986,1986-09-21,3,27.110,NOR,@,SFO,L 17-26,,,,,,,,,,
4,1986,1986-09-28,4,27.117,NOR,@,NYG,L 17-20,,,,,,,,,,
5,1986,1986-10-05,5,27.124,NOR,,WAS,L 6-14,,,,,,,,,,
6,1986,1986-10-12,6,27.131,NOR,@,IND,W 17-14,,,,,,,,,,
7,1986,1986-10-19,7,27.138,NOR,,TAM,W 38-7,,,,,,,,,,
8,1986,1986-10-26,8,27.145,NOR,@,NYJ,L 23-28,,,,,,,,,,
9,1986,1986-11-02,9,27.152,NOR,,SFO,W 23-10,,,,,,,,,,
10,1986,1986-11-09,10,27.159,NOR,,RAM,W 6-0,,,,,,,,,,
11,1986,1986-11-16,11,27.166,NOR,@,STL,W 16-7,,,,,,,,,,
12,1986,1986-11-23,12,27.173,NOR,@,RAM,L 13-26,,,,,,,,,,
13,1986,1986-11-30,13,27.180,NOR,,NWE,L 20-21,,,,,,,,,,
14,1986,1986-12-07,14,27.187,NOR,,MIA,L 27-31,,,,,,,,,,
15,1986,1986-12-14,15,27.194,NOR,@,ATL,W 14-9,,,,,,,,,,
16,1986,1986-12-21,16,27.201,NOR,@,MIN,L 17-33,,,,,,,,,,
17,1987,1987-09-13,1,28.102,NOR,,CLE,W 28-21,,,,,,,,,,
18,1987,1987-09-20,2,28.109,NOR,@,PHI,L 17-27,,,,,,,,,,
19,1987,1987-10-25,6,28.144,NOR,,SFO,L 22-24,,,,,,,,,,
20,1987,1987-11-01,7,28.151,NOR,@,ATL,W 38-0,,,,,,,,,,
21,1987,1987-11-08,8,28.158,NOR,@,RAM,W 31-14,,,,,,,,,,
22,1987,1987-11-15,9,28.165,NOR,@,SFO,W 26-24,,,,,,,,,,
23,1987,1987-11-22,10,28.172,NOR,,NYG,W 23-14,,,,,,,,,,
