ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,2003,2003-12-14,14,25.343,DET,@,KAN,L 17-45,,9,26,2.89,0,2,1,21,21.00,0,50.0%,10.50,0,0,,0,0,0
2,2003,2003-12-21,15,25.350,DET,@,CAR,L 14-20,*,12,22,1.83,0,2,1,9,9.00,0,50.0%,4.50,0,0,,0,0,0
3,2003,2003-12-28,16,25.357,DET,,STL,W 30-20,*,18,51,2.83,0,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0
4,2004,2004-09-12,1,26.251,DET,@,CHI,W 20-16,,5,21,4.20,0,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
5,2004,2004-09-19,2,26.258,DET,,HOU,W 28-16,,6,19,3.17,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
6,2004,2004-09-26,3,26.265,DET,,PHI,L 13-30,,6,16,2.67,0,4,4,14,3.50,0,100.0%,3.50,0,0,,0,0,0
7,2004,2004-10-10,4,26.279,DET,@,ATL,W 17-10,*,23,68,2.96,1,1,1,11,11.00,0,100.0%,11.00,0,0,,0,1,6
8,2004,2004-10-17,5,26.286,DET,,GNB,L 10-38,*,6,7,1.17,0,2,2,29,14.50,0,100.0%,14.50,0,0,,0,0,0
9,2004,2004-10-24,6,26.293,DET,@,NYG,W 28-13,,9,36,4.00,1,1,1,6,6.00,0,100.0%,6.00,0,0,,0,1,6
10,2004,2004-10-31,7,26.300,DET,@,DAL,L 21-31,,,,,,,,,,,0.0%,,,,,,,
11,2004,2004-11-07,8,26.307,DET,,WAS,L 10-17,,2,7,3.50,0,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
12,2004,2004-11-14,9,26.314,DET,@,JAX,L 17-23,,,,,,0,,,,,0.0%,,,,,,,
13,2005,2005-09-11,1,27.249,DET,,GNB,W 17-3,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0
14,2005,2005-09-18,2,27.256,DET,@,CHI,L 6-38,,0,0,,0,,0,0,,0,0.0%,,0,0,,0,0,0
