ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2002,2002-09-05,1,23.026,NYG,,SFO,L 13-16,,,,,,,,,,,
2,2002,2002-09-15,2,23.036,NYG,@,STL,W 26-21,,,,,,,,,,,
3,2002,2002-09-22,3,23.043,NYG,,SEA,W 9-6,,,,,,,,,,,
4,2002,2002-12-01,12,23.113,NYG,,TEN,L 29-32,,1,12,12.00,0,0.0,,,0,0,0
5,2002,2002-12-08,13,23.120,NYG,@,WAS,W 27-21,*,0,0,,0,1.0,,,0,0,0
6,2002,2002-12-15,14,23.127,NYG,,DAL,W 37-7,,,,,,,,,,,
7,2002,2002-12-22,15,23.134,NYG,@,IND,W 44-27,,,,,,,,,,,
8,2002,2002-12-28,16,23.140,NYG,,PHI,W 10-7,,,,,,,,,,,
9,2003,2003-09-15,2,24.036,NYG,,DAL,L 32-35,,,,,,,,,,,
10,2003,2003-09-21,3,24.042,NYG,@,WAS,W 24-21,,,,,,,,,,,
11,2003,2003-10-05,4,24.056,NYG,,MIA,L 10-23,,1,13,13.00,0,0.0,,,0,0,0
12,2003,2003-10-12,5,24.063,NYG,@,NWE,L 6-17,,,,,,,,,,,
13,2003,2003-10-19,6,24.070,NYG,,PHI,L 10-14,,,,,,,,,,,
14,2003,2003-10-26,7,24.077,NYG,@,MIN,W 29-17,,,,,,,,,,,
15,2003,2003-11-02,8,24.084,NYG,@,NYJ,W 31-28,,,,,,,,,,,
16,2003,2003-11-09,9,24.091,NYG,,ATL,L 7-27,,,,,,,,,,,
17,2003,2003-11-16,10,24.098,NYG,@,PHI,L 10-28,,,,,,,,,,,
18,2003,2003-11-24,11,24.106,NYG,@,TAM,L 13-19,,,,,,,,,,,
19,2003,2003-11-30,12,24.112,NYG,,BUF,L 7-24,,1,13,13.00,0,0.0,,,0,0,0
20,2003,2003-12-07,13,24.119,NYG,,WAS,L 7-20,,,,,,,,,,,
21,2003,2003-12-14,14,24.126,NYG,@,NOR,L 7-45,,,,,,,,,,,
22,2003,2003-12-21,15,24.133,NYG,@,DAL,L 3-19,,,,,,,,,,,
23,2003,2003-12-28,16,24.140,NYG,,CAR,L 24-37,,,,,,,,,,,
24,2004,2004-09-12,1,25.033,NYG,@,PHI,L 17-31,,,,,,,,,,,
25,2004,2004-09-19,2,25.040,NYG,,WAS,W 20-14,,,,,,,,,,,
26,2004,2004-09-26,3,25.047,NYG,,CLE,W 27-10,,,,,,,,,,,
27,2004,2004-10-03,4,25.054,NYG,@,GNB,W 14-7,,,,,,,,,,,
28,2004,2004-10-10,5,25.061,NYG,@,DAL,W 26-10,,,,,,,,,,,
29,2004,2004-10-24,6,25.075,NYG,,DET,L 13-28,*,,,,,,,,,,
30,2004,2004-10-31,7,25.082,NYG,@,MIN,W 34-13,,,,,,,,,,,
31,2004,2004-11-07,8,25.089,NYG,,CHI,L 21-28,*,,,,,,,,,,
32,2004,2004-11-14,9,25.096,NYG,@,ARI,L 14-17,*,,,,,,,,,,
33,2004,2004-11-21,10,25.103,NYG,,ATL,L 10-14,*,,,,,,,,,,
34,2004,2004-12-05,12,25.117,NYG,@,WAS,L 7-31,,,,,,,,,,,
35,2004,2004-12-12,13,25.124,NYG,@,BAL,L 14-37,,,,,,,,,,,
36,2004,2004-12-18,14,25.130,NYG,,PIT,L 30-33,*,0,0,,0,1.0,,,0,0,0
37,2004,2004-12-26,15,25.138,NYG,@,CIN,L 22-23,*,0,0,,0,1.0,,,0,0,0
38,2004,2005-01-02,16,25.145,NYG,,DAL,W 28-24,*,,,,,,,,,,
39,2005,2005-09-11,1,26.032,NYG,,ARI,W 42-19,,,,,,,,,,,
40,2005,2005-09-19,2,26.040,NYG,@,NOR,W 27-10,,,,,,,,,,,
41,2005,2005-09-25,3,26.046,NYG,@,SDG,L 23-45,,,,,,,,,,,
42,2005,2005-10-02,4,26.053,NYG,,STL,W 44-24,*,,,,,,,,,,
43,2005,2005-10-16,5,26.067,NYG,@,DAL,L 13-16,*,,,,,,,,,,
44,2005,2005-10-23,6,26.074,NYG,,DEN,W 24-23,*,,,,,,,,,,
45,2005,2005-10-30,7,26.081,NYG,,WAS,W 36-0,*,,,,,,,,,,
46,2005,2005-11-06,8,26.088,NYG,@,SFO,W 24-6,*,,,,,,,,,,
47,2005,2005-11-13,9,26.095,NYG,,MIN,L 21-24,*,,,,,,,,,,
48,2005,2005-11-20,10,26.102,NYG,,PHI,W 27-17,*,,,,,,,,,,
49,2005,2005-11-27,11,26.109,NYG,@,SEA,L 21-24,,,,,,,,,,,
50,2005,2005-12-04,12,26.116,NYG,,DAL,W 17-10,*,,,,,,,,,,
51,2005,2005-12-11,13,26.123,NYG,@,PHI,W 26-23,*,,,,,,,,,,
52,2005,2005-12-17,14,26.129,NYG,,KAN,W 27-17,*,,,,,,,,,,
53,2005,2005-12-24,15,26.136,NYG,@,WAS,L 20-35,*,0,0,,0,1.0,,,0,0,0
54,2005,2005-12-31,16,26.143,NYG,@,OAK,W 30-21,*,,,,,,,,,,
