ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
31,2012,2012-12-23,15,23.226,CAR,,OAK,W 17-6,*,18,29,62.07,170,1,1,75.4,2,11,5.86,5.00,12,60,5.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
32,2012,2012-12-30,16,23.233,CAR,@,NOR,W 44-38,*,16,33,48.48,248,0,1,61.2,1,3,7.52,6.15,7,34,4.86,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
33,2013,2013-09-08,1,24.120,CAR,,SEA,L 7-12,*,16,23,69.57,125,1,0,97.2,1,6,5.43,6.30,5,38,7.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
34,2013,2013-09-15,2,24.127,CAR,@,BUF,L 23-24,*,21,38,55.26,229,2,1,79.8,6,46,6.03,5.89,4,15,3.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
35,2013,2013-09-22,3,24.134,CAR,,NYG,W 38-0,*,15,27,55.56,223,3,1,104.4,1,15,8.26,8.81,7,45,6.43,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
36,2013,2013-10-06,4,24.148,CAR,@,ARI,L 6-22,*,21,39,53.85,308,0,3,47.8,7,50,7.90,4.44,4,25,6.25,0,0,0,0,,0,0.0%,,,0,0,0.0,2,0
37,2013,2013-10-13,5,24.155,CAR,@,MIN,W 35-10,*,20,26,76.92,242,3,0,143.4,1,6,9.31,11.62,9,30,3.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
38,2013,2013-10-20,6,24.162,CAR,,STL,W 30-15,*,15,17,88.24,204,1,0,136.3,2,24,12.00,13.18,10,26,2.60,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
39,2013,2013-10-24,7,24.166,CAR,@,TAM,W 31-13,*,23,32,71.88,221,2,0,111.6,3,26,6.91,8.16,11,50,4.55,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
40,2013,2013-11-03,8,24.176,CAR,,ATL,W 34-10,*,23,37,62.16,249,1,2,68.4,1,7,6.73,4.84,5,22,4.40,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
41,2013,2013-11-10,9,24.183,CAR,@,SFO,W 10-9,*,16,32,50.00,169,0,1,52.7,3,28,5.28,3.88,8,15,1.88,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
42,2013,2013-11-18,10,24.191,CAR,,NWE,W 24-20,*,19,28,67.86,209,3,0,125.4,3,12,7.46,9.61,7,62,8.86,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
43,2013,2013-11-24,11,24.197,CAR,@,MIA,W 20-16,*,19,38,50.00,174,1,1,60.6,3,15,4.58,3.92,7,51,7.29,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
44,2013,2013-12-01,12,24.204,CAR,,TAM,W 27-6,*,18,29,62.07,263,2,2,85.8,0,0,9.07,7.34,5,68,13.60,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
45,2013,2013-12-08,13,24.211,CAR,@,NOR,L 13-31,*,22,34,64.71,160,1,0,85.4,5,49,4.71,5.29,6,48,8.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
46,2013,2013-12-15,14,24.218,CAR,,NYJ,W 30-20,*,16,24,66.67,273,1,0,118.9,2,12,11.38,12.21,7,12,1.71,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
47,2013,2013-12-22,15,24.225,CAR,,NOR,W 17-13,*,13,22,59.09,181,1,1,81.8,4,40,8.23,7.09,4,6,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
48,2013,2013-12-29,16,24.232,CAR,@,ATL,W 21-20,*,15,27,55.56,149,2,1,80.6,1,0,5.52,5.33,12,72,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
49,2014,2014-09-14,2,25.126,CAR,,DET,W 24-7,*,22,34,64.71,281,1,0,100.2,4,30,8.26,8.85,4,19,4.75,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
50,2014,2014-09-21,3,25.133,CAR,,PIT,L 19-37,*,24,35,68.57,250,1,0,98.5,3,23,7.14,7.71,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
51,2014,2014-09-28,4,25.140,CAR,@,BAL,L 10-38,*,14,25,56.00,197,1,0,94.9,2,20,7.88,8.68,2,7,3.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
52,2014,2014-10-05,5,25.147,CAR,,CHI,W 31-24,*,19,35,54.29,255,2,1,84.8,2,24,7.29,7.14,6,9,1.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
53,2014,2014-10-12,6,25.154,CAR,@,CIN,T 37-37,*,29,46,63.04,284,2,1,85.8,0,0,6.17,6.07,17,107,6.29,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
54,2014,2014-10-19,7,25.161,CAR,@,GNB,L 17-38,*,17,31,54.84,205,1,1,72.6,3,25,6.61,5.81,7,41,5.86,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
55,2014,2014-10-26,8,25.168,CAR,,SEA,L 9-13,*,12,22,54.55,171,0,1,61.0,3,19,7.77,5.73,12,24,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,1,0
56,2014,2014-10-30,9,25.172,CAR,,NOR,L 10-28,*,10,28,35.71,151,0,1,39.4,4,29,5.39,3.79,7,43,6.14,1,0,0,0,,0,0.0%,,,1,6,0.0,1,0
57,2014,2014-11-10,10,25.183,CAR,@,PHI,L 21-45,*,25,40,62.50,306,2,3,71.5,9,91,7.65,5.28,2,6,3.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
58,2014,2014-11-16,11,25.189,CAR,,ATL,L 17-19,*,23,37,62.16,292,2,2,82.3,2,7,7.89,6.54,5,30,6.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
59,2014,2014-11-30,12,25.203,CAR,@,MIN,L 13-31,*,18,35,51.43,194,1,1,65.7,4,24,5.54,4.83,9,49,5.44,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
60,2014,2014-12-07,13,25.210,CAR,@,NOR,W 41-10,*,21,33,63.64,226,3,0,114.0,0,0,6.85,8.67,12,83,6.92,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
61,2014,2014-12-21,15,25.224,CAR,,CLE,W 17-13,*,18,31,58.06,201,1,1,74.8,1,6,6.48,5.68,12,63,5.25,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
62,2014,2014-12-28,16,25.231,CAR,@,ATL,W 34-3,*,10,16,62.50,114,1,0,104.7,1,2,7.13,8.38,6,51,8.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
63,2015,2015-09-13,1,26.125,CAR,@,JAX,W 20-9,*,18,31,58.06,175,1,1,71.3,2,17,5.65,4.84,14,35,2.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
64,2015,2015-09-20,2,26.132,CAR,,HOU,W 24-17,*,18,37,48.65,195,2,1,71.3,2,17,5.27,5.14,10,76,7.60,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
65,2015,2015-09-27,3,26.139,CAR,,NOR,W 27-22,*,20,31,64.52,315,2,0,119.7,1,3,10.16,11.45,7,33,4.71,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
66,2015,2015-10-04,4,26.146,CAR,@,TAM,W 37-23,*,11,22,50.00,124,2,0,97.5,2,13,5.64,7.45,12,51,4.25,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
67,2015,2015-10-18,5,26.160,CAR,@,SEA,W 27-23,*,20,36,55.56,269,1,2,65.6,3,21,7.47,5.53,7,30,4.29,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
68,2015,2015-10-25,6,26.167,CAR,,PHI,W 27-16,*,14,24,58.33,197,1,3,59.2,1,7,8.21,3.42,4,20,5.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
69,2015,2015-11-02,7,26.175,CAR,,IND,W 29-26,*,16,35,45.71,248,2,1,76.8,2,9,7.09,6.94,10,41,4.10,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
70,2015,2015-11-08,8,26.181,CAR,,GNB,W 37-29,*,15,30,50.00,297,3,1,104.4,0,0,9.90,10.40,9,57,6.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
71,2015,2015-11-15,9,26.188,CAR,@,TEN,W 27-10,*,21,25,84.00,217,1,0,116.2,5,33,8.68,9.48,9,23,2.56,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
72,2015,2015-11-22,10,26.195,CAR,,WAS,W 44-16,*,21,34,61.76,246,5,0,123.3,2,20,7.24,10.18,4,16,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
73,2015,2015-11-26,11,26.199,CAR,@,DAL,W 33-14,*,16,27,59.26,183,0,0,79.7,1,18,6.78,6.78,12,45,3.75,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
74,2015,2015-12-06,12,26.209,CAR,@,NOR,W 41-38,*,28,41,68.29,331,5,1,122.1,1,9,8.07,9.41,10,49,4.90,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
75,2015,2015-12-13,13,26.216,CAR,,ATL,W 38-0,*,15,21,71.43,265,3,0,153.3,2,19,12.62,15.48,3,4,1.33,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
76,2015,2015-12-20,14,26.223,CAR,@,NYG,W 38-35,*,25,45,55.56,340,5,0,116.9,3,31,7.56,9.78,8,100,12.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
77,2015,2015-12-27,15,26.230,CAR,@,ATL,L 13-20,*,17,30,56.67,142,0,0,69.0,2,29,4.73,4.73,7,46,6.57,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
78,2015,2016-01-03,16,26.237,CAR,,TAM,W 38-10,*,21,26,80.77,293,2,0,139.3,4,38,11.27,12.81,6,10,1.67,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0
79,2016,2016-09-08,1,27.120,CAR,@,DEN,L 20-21,*,18,33,54.55,194,1,1,69.5,3,18,5.88,5.12,11,54,4.91,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
80,2016,2016-09-18,2,27.130,CAR,,SFO,W 46-27,*,24,40,60.00,353,4,1,111.8,1,0,8.83,9.70,6,37,6.17,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
81,2016,2016-09-25,3,27.137,CAR,,MIN,L 10-22,*,21,35,60.00,262,0,3,47.6,8,64,7.49,3.63,7,26,3.71,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
82,2016,2016-10-02,4,27.144,CAR,@,ATL,L 33-48,*,14,25,56.00,165,1,0,89.6,1,8,6.60,7.40,5,30,6.00,0,0,0,0,,0,0.0%,,1,0,2,0.0,0,0
83,2016,2016-10-16,6,27.158,CAR,@,NOR,L 38-41,*,27,47,57.45,322,2,1,83.8,2,19,6.85,6.74,2,1,0.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
84,2016,2016-10-30,7,27.172,CAR,,ARI,W 30-20,*,14,27,51.85,212,0,0,78.0,1,4,7.85,7.85,7,43,6.14,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
85,2016,2016-11-06,8,27.179,CAR,@,LAR,W 13-10,*,20,32,62.50,225,1,0,93.9,5,40,7.03,7.66,7,16,2.29,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
86,2016,2016-11-13,9,27.186,CAR,,KAN,L 17-20,*,23,38,60.53,261,1,1,78.9,2,19,6.87,6.21,12,54,4.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
87,2016,2016-11-17,10,27.190,CAR,,NOR,W 23-20,*,14,33,42.42,192,1,0,71.8,2,19,5.82,6.42,5,7,1.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
88,2016,2016-11-27,11,27.200,CAR,@,OAK,L 32-35,*,14,29,48.28,246,2,1,86.3,2,17,8.48,8.31,3,6,2.00,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
89,2016,2016-12-04,12,27.207,CAR,@,SEA,L 7-40,,14,32,43.75,182,1,0,72.7,0,0,5.69,6.31,3,12,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
90,2016,2016-12-11,13,27.214,CAR,,SDG,W 28-16,*,10,27,37.04,160,1,1,54.6,2,14,5.93,5.00,8,31,3.88,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
91,2016,2016-12-19,14,27.222,CAR,@,WAS,W 26-15,*,21,37,56.76,300,2,0,101.2,2,10,8.11,9.19,3,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
92,2016,2016-12-24,15,27.227,CAR,,ATL,L 16-33,*,18,43,41.86,198,1,2,44.5,2,15,4.60,2.98,8,36,4.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
93,2016,2017-01-01,16,27.235,CAR,@,TAM,L 16-17,*,18,32,56.25,237,1,3,51.2,3,30,7.41,3.81,3,6,2.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
94,2017,2017-09-10,1,28.122,CAR,@,SFO,W 23-3,*,14,25,56.00,171,2,1,87.2,0,0,6.84,6.64,6,3,0.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
95,2017,2017-09-17,2,28.129,CAR,,BUF,W 9-3,*,20,32,62.50,228,0,0,83.9,6,50,7.13,7.13,5,27,5.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
96,2017,2017-09-24,3,28.136,CAR,,NOR,L 13-34,*,17,26,65.38,167,0,3,43.7,4,28,6.42,1.23,3,16,5.33,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
97,2017,2017-10-01,4,28.143,CAR,@,NWE,W 33-30,*,22,29,75.86,316,3,1,130.8,2,12,10.90,11.41,8,44,5.50,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
98,2017,2017-10-08,5,28.150,CAR,@,DET,W 27-24,*,26,33,78.79,355,3,0,141.8,3,21,10.76,12.58,7,0,0.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
99,2017,2017-10-12,6,28.154,CAR,,PHI,L 23-28,*,28,52,53.85,239,1,3,48.5,2,14,4.60,2.38,11,71,6.45,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
100,2017,2017-10-22,7,28.164,CAR,@,CHI,L 3-17,*,21,34,61.76,211,0,2,54.9,5,26,6.21,3.56,9,50,5.56,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
101,2017,2017-10-29,8,28.171,CAR,@,TAM,W 17-3,*,18,32,56.25,154,1,1,66.4,0,0,4.81,4.03,11,44,4.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
102,2017,2017-11-05,9,28.178,CAR,,ATL,W 20-17,*,13,24,54.17,137,0,0,71.0,1,8,5.71,5.71,9,86,9.56,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
103,2017,2017-11-13,10,28.186,CAR,,MIA,W 45-21,*,21,35,60.00,254,4,0,120.4,0,0,7.26,9.54,5,95,19.00,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
104,2017,2017-11-26,11,28.199,CAR,@,NYJ,W 35-27,*,11,28,39.29,168,0,0,59.8,3,14,6.00,6.00,9,28,3.11,1,0,0,0,,0,0.0%,,1,1,8,0.0,0,0
105,2017,2017-12-03,12,28.206,CAR,@,NOR,L 21-31,*,17,27,62.96,183,2,0,107.5,2,16,6.78,8.26,6,51,8.50,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
106,2017,2017-12-10,13,28.213,CAR,,MIN,W 31-24,*,13,25,52.00,137,1,1,64.9,2,8,5.48,4.48,11,70,6.36,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
107,2017,2017-12-17,14,28.220,CAR,,GNB,W 31-24,*,20,31,64.52,242,4,0,128.0,1,6,7.81,10.39,14,58,4.14,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
108,2017,2017-12-24,15,28.227,CAR,,TAM,W 22-19,*,16,25,64.00,160,0,1,65.4,2,20,6.40,4.60,14,52,3.71,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
109,2017,2017-12-31,16,28.234,CAR,@,ATL,L 10-22,*,14,34,41.18,180,1,3,31.5,2,19,5.29,1.91,11,59,5.36,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
110,2018,2018-09-09,1,29.121,CAR,,DAL,W 16-8,*,17,26,65.38,161,0,0,82.4,3,15,6.19,6.19,13,58,4.46,1,0,0,0,,0,0.0%,,,1,6,0.0,0,0
111,2018,2018-09-16,2,29.128,CAR,@,ATL,L 24-31,*,32,45,71.11,335,3,1,105.3,2,17,7.44,7.78,5,42,8.40,0,0,0,0,,0,0.0%,,,0,0,0.0,0,0
112,2018,2018-09-23,3,29.135,CAR,,CIN,W 31-21,*,15,24,62.50,150,2,0,108.0,1,3,6.25,7.92,10,36,3.60,2,0,0,0,,0,0.0%,,,2,12,0.0,0,0
