ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1996,1996-09-08,2,22.100,IND,@,NYJ,W 21-7,,
2,1996,1996-09-15,3,22.107,IND,@,DAL,W 25-24,,
3,1996,1996-09-23,4,22.115,IND,,MIA,W 10-6,,
4,1996,1996-10-13,6,22.135,BAL,@,IND,L 21-26,,
5,1996,1996-10-20,7,22.142,IND,,NWE,L 9-27,,
6,1996,1996-10-27,8,22.149,IND,@,WAS,L 16-31,,
7,1996,1996-11-03,9,22.156,IND,,SDG,L 19-26,,
8,1996,1996-11-10,10,22.163,IND,@,MIA,L 13-37,,
9,1996,1996-11-17,11,22.170,IND,,NYJ,W 34-29,,1.0
10,1996,1996-11-24,12,22.177,IND,@,NWE,L 13-27,,
11,1996,1996-12-01,13,22.184,IND,,BUF,W 13-10,,
12,1996,1996-12-05,14,22.188,IND,,PHI,W 37-10,,
13,1996,1996-12-15,15,22.198,IND,@,KAN,W 24-19,,
14,1996,1996-12-22,16,22.205,IND,@,CIN,L 24-31,,
15,1997,1997-08-31,1,23.092,IND,@,MIA,L 10-16,,
16,1997,1997-09-07,2,23.099,IND,,NWE,L 6-31,,
17,1997,1997-09-14,3,23.106,IND,,SEA,L 3-31,,
18,1997,1997-09-21,4,23.113,IND,@,BUF,L 35-37,,
19,1997,1997-10-05,5,23.127,IND,,NYJ,L 12-16,,
20,1997,1997-10-12,6,23.134,IND,@,PIT,L 22-24,,
21,1997,1997-10-20,7,23.142,IND,,BUF,L 6-9,,
22,1997,1997-10-26,8,23.148,IND,@,SDG,L 19-35,,
23,1997,1997-11-02,9,23.155,IND,,TAM,L 28-31,,
24,1997,1997-11-09,10,23.162,IND,,CIN,L 13-28,,
25,1997,1997-11-16,11,23.169,IND,,GNB,W 41-38,,
26,1997,1997-11-23,12,23.176,IND,@,DET,L 10-32,,
27,1998,1998-09-27,4,24.119,IND,,NOR,L 13-19,,
28,1998,1998-10-04,5,24.126,IND,,SDG,W 17-12,,
29,1998,1998-10-11,6,24.133,IND,,BUF,L 24-31,,
30,1998,1998-10-18,7,24.140,IND,@,SFO,L 31-34,,
31,1998,1998-11-02,8,24.155,PHI,,DAL,L 0-34,,
32,1998,1998-11-08,9,24.161,PHI,,DET,W 10-9,,
33,1998,1998-11-15,10,24.168,PHI,@,WAS,L 3-28,,
