ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,all_td,scoring
29,1978,1978-12-10,15,24.247,DAL,@,PHI,W 31-13,20,63,3.15,1,3,37,12.33,1,0,0,,0,0,0,,0,0,,,2,12
30,1978,1978-12-17,16,24.254,DAL,@,NYJ,W 30-7,29,121,4.17,1,5,27,5.40,0,0,0,,0,0,0,,0,0,,,1,6
31,1979,1979-09-09,2,25.155,DAL,@,SFO,W 21-13,19,54,2.84,0,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0
32,1979,1979-09-16,3,25.162,DAL,,CHI,W 24-20,20,108,5.40,0,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0
33,1979,1979-09-24,4,25.170,DAL,@,CLE,L 7-26,14,64,4.57,0,1,9,9.00,0,0,0,,0,0,0,,0,0,,,0,0
34,1979,1979-09-30,5,25.176,DAL,,CIN,W 38-13,20,119,5.95,0,2,26,13.00,0,0,0,,0,0,0,,0,0,,,0,0
35,1979,1979-10-07,6,25.183,DAL,@,MIN,W 36-20,21,145,6.90,3,5,47,9.40,0,0,0,,0,0,0,,0,0,,,3,18
36,1979,1979-10-14,7,25.190,DAL,,RAM,W 30-6,24,103,4.29,1,1,3,3.00,1,0,0,,0,0,0,,0,0,,,2,12
37,1979,1979-10-21,8,25.197,DAL,,STL,W 22-13,20,111,5.55,0,2,16,8.00,0,0,0,,0,0,0,,0,0,,,0,0
38,1979,1979-10-28,9,25.204,DAL,@,PIT,L 3-14,19,73,3.84,0,3,8,2.67,0,0,0,,0,0,0,,0,0,,,0,0
39,1979,1979-11-04,10,25.211,DAL,@,NYG,W 16-14,16,36,2.25,0,6,68,11.33,0,0,0,,0,0,0,,0,0,,,0,0
40,1979,1979-11-12,11,25.219,DAL,,PHI,L 21-31,13,53,4.08,0,7,64,9.14,0,0,0,,0,0,0,,0,0,,,0,0
41,1979,1979-11-18,12,25.225,DAL,@,WAS,L 20-34,14,43,3.07,0,8,61,7.63,0,0,0,,0,0,0,,0,0,,,0,0
42,1979,1979-11-22,13,25.229,DAL,,HOU,L 24-30,12,54,4.50,1,5,36,7.20,0,0,0,,0,0,0,,0,0,,,1,6
43,1979,1979-12-02,14,25.239,DAL,,NYG,W 28-7,29,108,3.72,1,1,17,17.00,0,0,0,,0,0,0,,0,0,,,1,6
44,1979,1979-12-08,15,25.245,DAL,@,PHI,W 24-17,9,36,4.00,0,1,11,11.00,0,0,0,,0,0,0,,0,0,,,0,0
45,1980,1980-09-08,1,26.154,DAL,@,WAS,W 17-3,17,66,3.88,1,2,-2,-1.00,0,0,0,,0,0,0,,0,0,,,1,6
46,1980,1980-09-14,2,26.160,DAL,@,DEN,L 20-41,17,62,3.65,0,4,41,10.25,0,0,0,,0,0,0,,0,0,,,0,0
47,1980,1980-09-21,3,26.167,DAL,,TAM,W 28-17,20,100,5.00,0,6,46,7.67,0,0,0,,0,0,0,,0,0,,,0,0
48,1980,1980-09-28,4,26.174,DAL,@,GNB,W 28-7,22,77,3.50,1,1,27,27.00,0,0,0,,0,0,0,,0,0,,,1,6
49,1980,1980-10-05,5,26.181,DAL,,NYG,W 24-3,15,26,1.73,0,4,30,7.50,0,0,0,,0,0,0,,0,0,,,0,0
50,1980,1980-10-12,6,26.188,DAL,,SFO,W 59-14,19,75,3.95,1,1,10,10.00,0,0,0,,0,0,0,,0,0,,,1,6
51,1980,1980-10-19,7,26.195,DAL,@,PHI,L 10-17,6,17,2.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0
52,1980,1980-11-02,9,26.209,DAL,@,STL,W 27-24,16,43,2.69,1,3,15,5.00,0,0,0,,0,0,0,,0,0,,,1,6
53,1980,1980-11-09,10,26.216,DAL,@,NYG,L 35-38,24,183,7.63,2,0,0,,0,0,0,,0,0,0,,0,0,,,2,12
54,1980,1980-11-16,11,26.223,DAL,,STL,W 31-21,26,122,4.69,1,2,26,13.00,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,1,6
55,1980,1980-11-23,12,26.230,DAL,,WAS,W 14-10,17,59,3.47,1,0,0,,0,0,0,,0,0,0,,0,0,,,1,6
56,1980,1980-11-27,13,26.234,DAL,,SEA,W 51-7,24,107,4.46,2,4,44,11.00,0,0,0,,0,0,0,,0,0,,,2,12
57,1980,1980-12-07,14,26.244,DAL,@,OAK,W 19-13,25,97,3.88,1,2,24,12.00,0,0,0,,0,0,0,,0,0,,,1,6
58,1980,1980-12-15,15,26.252,DAL,@,RAM,L 14-38,14,77,5.50,0,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0
59,1980,1980-12-21,16,26.258,DAL,,PHI,W 35-27,16,74,4.63,0,4,3,0.75,0,0,0,,0,0,0,,0,0,,,0,0
60,1981,1981-09-06,1,27.152,DAL,@,WAS,W 26-10,21,132,6.29,0,3,26,8.67,0,0,0,,0,0,0,,,,,,0,0
61,1981,1981-09-13,2,27.159,DAL,,STL,W 30-17,16,129,8.06,0,5,45,9.00,0,0,0,,0,0,0,,,,,,0,0
62,1981,1981-09-21,3,27.167,DAL,@,NWE,W 35-21,19,162,8.53,1,4,22,5.50,0,0,0,,0,0,0,,,,,,1,6
63,1981,1981-09-27,4,27.173,DAL,,NYG,W 18-10,22,70,3.18,0,3,33,11.00,0,0,0,,0,0,0,,,,,,0,0
64,1981,1981-10-04,5,27.180,DAL,@,STL,L 17-20,21,99,4.71,1,4,13,3.25,1,0,0,,0,0,0,,,,,,2,12
65,1981,1981-10-11,6,27.187,DAL,@,SFO,L 14-45,9,21,2.33,0,1,14,14.00,0,0,0,,0,0,0,,,,,,0,0
66,1981,1981-10-18,7,27.194,DAL,,RAM,W 29-17,27,159,5.89,1,1,22,22.00,0,0,0,,0,0,0,,,,,,1,6
67,1981,1981-10-25,8,27.201,DAL,,MIA,W 28-27,24,122,5.08,0,3,31,10.33,0,0,0,,0,0,0,,,,,,0,0
68,1981,1981-11-01,9,27.208,DAL,@,PHI,W 17-14,20,78,3.90,1,1,9,9.00,0,0,0,,0,0,0,,,,,,1,6
69,1981,1981-11-09,10,27.216,DAL,,BUF,W 27-14,28,117,4.18,0,1,73,73.00,1,0,0,,0,0,0,,,,,,1,6
70,1981,1981-11-15,11,27.222,DAL,@,DET,L 24-27,15,55,3.67,0,2,2,1.00,0,0,0,,0,0,0,,,,,,0,0
71,1981,1981-11-22,12,27.229,DAL,,WAS,W 24-10,23,115,5.00,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
72,1981,1981-11-26,13,27.233,DAL,,CHI,W 10-9,19,72,3.79,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
73,1981,1981-12-06,14,27.243,DAL,@,BAL,W 37-13,30,175,5.83,0,1,10,10.00,0,0,0,,0,0,0,,,,,,0,0
74,1981,1981-12-13,15,27.250,DAL,,PHI,W 21-10,28,101,3.61,0,1,9,9.00,0,0,0,,0,0,0,,,,,,0,0
75,1981,1981-12-19,16,27.256,DAL,@,NYG,L 10-13,20,39,1.95,0,2,16,8.00,0,0,0,,0,0,0,,,,,,0,0
76,1982,1982-09-13,1,28.159,DAL,,PIT,L 28-36,11,30,2.73,0,5,44,8.80,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
77,1982,1982-09-19,2,28.165,DAL,@,STL,W 24-7,22,98,4.45,0,3,17,5.67,0,0,0,,0,0,0,,0,,,,0,0
78,1982,1982-11-21,3,28.228,DAL,,TAM,W 14-9,15,52,3.47,0,3,16,5.33,0,0,0,,0,0,0,,0,,,,0,0
79,1982,1982-11-25,4,28.232,DAL,,CLE,W 31-14,20,116,5.80,2,2,26,13.00,0,0,0,,0,0,0,,0,,,,2,12
80,1982,1982-12-05,5,28.242,DAL,@,WAS,W 24-10,26,57,2.19,0,2,16,8.00,0,0,0,,0,0,0,,0,,,,0,0
81,1982,1982-12-13,6,28.250,DAL,@,HOU,W 37-7,18,65,3.61,0,3,22,7.33,0,0,0,,0,0,0,,0,,,,0,0
82,1982,1982-12-19,7,28.256,DAL,,NOR,W 21-7,25,105,4.20,2,3,16,5.33,0,0,0,,0,0,0,,0,,,,2,12
83,1982,1982-12-26,8,28.263,DAL,,PHI,L 20-24,24,69,2.88,0,2,17,8.50,0,0,0,,0,0,0,,0,,,,0,0
84,1982,1983-01-03,9,28.271,DAL,@,MIN,L 27-31,16,153,9.56,1,1,5,5.00,0,0,0,,0,0,0,,0,,,,1,6
85,1983,1983-09-05,1,29.151,DAL,@,WAS,W 31-30,14,151,10.79,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
86,1983,1983-09-11,2,29.157,DAL,@,STL,W 34-17,12,35,2.92,0,2,18,9.00,0,0,0,,0,0,0,,0,,,,0,0
87,1983,1983-09-18,3,29.164,DAL,,NYG,W 28-13,13,49,3.77,0,1,-4,-4.00,0,0,0,,0,0,0,,0,,,,0,0
88,1983,1983-09-25,4,29.171,DAL,,NOR,W 21-20,16,124,7.75,0,2,27,13.50,0,0,0,,0,0,0,,0,,,,0,0
89,1983,1983-10-02,5,29.178,DAL,@,MIN,W 37-24,26,141,5.42,0,1,8,8.00,0,0,0,,0,0,0,,0,,,,0,0
90,1983,1983-10-09,6,29.185,DAL,,TAM,W 27-24,24,68,2.83,0,2,8,4.00,0,0,0,,0,0,0,,0,,,,0,0
91,1983,1983-10-16,7,29.192,DAL,,PHI,W 37-7,19,92,4.84,1,1,14,14.00,0,0,0,,0,0,0,,0,,,,1,6
92,1983,1983-10-23,8,29.199,DAL,,RAI,L 38-40,20,65,3.25,0,1,-2,-2.00,0,0,0,,0,0,0,,0,,,,0,0
93,1983,1983-10-30,9,29.206,DAL,@,NYG,W 38-20,22,94,4.27,0,3,45,15.00,1,0,0,,0,0,0,,0,,,,1,6
94,1983,1983-11-06,10,29.213,DAL,@,PHI,W 27-20,16,51,3.19,1,1,10,10.00,0,0,0,,0,0,0,,0,,,,1,6
95,1983,1983-11-13,11,29.220,DAL,@,SDG,L 23-24,17,58,3.41,0,4,20,5.00,0,0,0,,0,0,0,,0,,,,0,0
96,1983,1983-11-20,12,29.227,DAL,,KAN,W 41-21,18,108,6.00,2,4,38,9.50,0,0,0,,0,0,0,,0,,,,2,12
97,1983,1983-11-24,13,29.231,DAL,,STL,W 35-17,17,102,6.00,2,5,12,2.40,0,0,0,,0,0,0,,0,,,,2,12
98,1983,1983-12-04,14,29.241,DAL,@,SEA,W 35-10,26,117,4.50,2,5,40,8.00,0,0,0,,0,0,0,,0,,,,2,12
99,1983,1983-12-11,15,29.248,DAL,,WAS,L 10-31,14,34,2.43,0,4,30,7.50,0,0,0,,0,0,0,,0,,,,0,0
100,1983,1983-12-19,16,29.256,DAL,@,SFO,L 17-42,15,32,2.13,0,4,23,5.75,0,0,0,,0,0,0,,0,,,,0,0
101,1984,1984-09-03,1,30.149,DAL,@,RAM,W 20-13,25,81,3.24,1,10,66,6.60,0,0,0,,0,0,0,,0,,,,1,6
102,1984,1984-09-09,2,30.155,DAL,@,NYG,L 7-28,15,95,6.33,0,2,12,6.00,0,0,0,,0,0,0,,0,,,,0,0
103,1984,1984-09-16,3,30.162,DAL,,PHI,W 23-17,22,66,3.00,0,3,29,9.67,0,0,0,,0,0,0,,0,,,,0,0
104,1984,1984-09-23,4,30.169,DAL,,GNB,W 20-6,20,44,2.20,1,3,35,11.67,0,0,0,,0,0,0,,0,,,,1,6
105,1984,1984-09-30,5,30.176,DAL,@,CHI,W 23-14,18,51,2.83,0,4,80,20.00,1,0,0,,0,0,0,,0,,,,1,6
106,1984,1984-10-07,6,30.183,DAL,,STL,L 20-31,14,96,6.86,1,3,25,8.33,0,0,0,,0,0,0,,0,,,,1,6
107,1984,1984-10-14,7,30.190,DAL,@,WAS,L 14-34,18,81,4.50,2,2,2,1.00,0,0,0,,0,0,0,,0,,,,2,12
108,1984,1984-10-21,8,30.197,DAL,,NOR,W 30-27,22,80,3.64,1,2,1,0.50,0,0,0,,0,0,0,,0,,,,1,6
109,1984,1984-10-28,9,30.204,DAL,,IND,W 22-3,24,104,4.33,0,1,11,11.00,0,0,0,,0,0,0,,0,,,,0,0
110,1984,1984-11-04,10,30.211,DAL,,NYG,L 7-19,13,78,6.00,0,4,48,12.00,0,0,0,,0,0,0,,0,,,,0,0
111,1984,1984-11-11,11,30.218,DAL,@,STL,W 24-17,19,84,4.42,0,1,21,21.00,0,0,0,,0,0,0,,0,,,,0,0
112,1984,1984-11-18,12,30.225,DAL,@,BUF,L 3-14,17,70,4.12,0,5,29,5.80,0,0,0,,0,0,0,,0,,,,0,0
113,1984,1984-11-22,13,30.229,DAL,,NWE,W 20-17,19,49,2.58,0,3,40,13.33,0,0,0,,0,0,0,,0,,,,0,0
114,1984,1984-12-02,14,30.239,DAL,@,PHI,W 26-10,22,110,5.00,0,0,0,,0,0,1,0.00,0,0,1,0.0,0,0,0.00,-45.00,0,0
115,1984,1984-12-09,15,30.246,DAL,,WAS,L 28-30,15,42,2.80,0,2,32,16.00,0,0,0,,0,0,0,,0,,,,0,0
116,1984,1984-12-17,16,30.254,DAL,@,MIA,L 21-28,19,58,3.05,0,6,28,4.67,0,0,0,,0,0,0,,0,,,,0,0
117,1985,1985-09-09,1,31.155,DAL,,WAS,W 44-14,19,70,3.68,1,1,16,16.00,0,0,0,,0,0,0,,,,,,1,6
118,1985,1985-09-15,2,31.161,DAL,@,DET,L 21-26,12,62,5.17,0,6,35,5.83,0,0,0,,0,0,0,,,,,,0,0
119,1985,1985-09-22,3,31.168,DAL,,CLE,W 20-7,15,67,4.47,0,2,26,13.00,0,0,0,,0,0,0,,,,,,0,0
120,1985,1985-09-29,4,31.175,DAL,@,HOU,W 17-10,23,159,6.91,0,1,1,1.00,0,0,0,,0,0,0,,,,,,0,0
121,1985,1985-10-06,5,31.182,DAL,@,NYG,W 30-29,25,86,3.44,0,3,25,8.33,0,0,0,,0,0,0,,,,,,0,0
122,1985,1985-10-13,6,31.189,DAL,,PIT,W 27-13,21,113,5.38,1,4,82,20.50,1,0,0,,0,0,0,,,,,,2,12
123,1985,1985-10-20,7,31.196,DAL,@,PHI,L 14-16,20,100,5.00,1,1,7,7.00,1,0,0,,0,0,0,,,,,,2,12
124,1985,1985-10-27,8,31.203,DAL,,ATL,W 24-10,16,90,5.63,1,4,44,11.00,0,0,0,,0,0,0,,,,,,1,6
125,1985,1985-11-04,9,31.211,DAL,@,STL,L 10-21,16,66,4.13,0,4,28,7.00,0,0,0,,0,0,0,,,,,,0,0
126,1985,1985-11-10,10,31.217,DAL,@,WAS,W 13-7,22,86,3.91,0,2,51,25.50,1,0,0,,0,0,0,,,,,,1,6
127,1985,1985-11-17,11,31.224,DAL,,CHI,L 0-44,12,44,3.67,0,2,12,6.00,0,0,0,,0,0,0,,,,,,0,0
128,1985,1985-11-24,12,31.231,DAL,,PHI,W 34-17,30,86,2.87,2,1,2,2.00,0,0,0,,0,0,0,,,,,,2,12
129,1985,1985-11-28,13,31.235,DAL,,STL,W 35-17,19,73,3.84,1,3,17,5.67,0,0,0,,0,0,0,,,,,,1,6
130,1985,1985-12-08,14,31.245,DAL,@,CIN,L 24-50,17,64,3.76,0,6,66,11.00,0,0,0,,0,0,0,,,,,,0,0
131,1985,1985-12-15,15,31.252,DAL,,NYG,W 28-21,19,92,4.84,0,3,12,4.00,0,0,0,,0,0,0,,,,,,0,0
132,1985,1985-12-22,16,31.259,DAL,@,SFO,L 16-31,19,49,2.58,0,3,25,8.33,0,0,0,,0,0,0,,,,,,0,0
133,1986,1986-09-08,1,32.154,DAL,,NYG,W 31-28,8,25,3.13,0,1,36,36.00,1,0,0,,0,0,0,,,,,,1,6
134,1986,1986-09-14,2,32.160,DAL,@,DET,W 31-7,23,117,5.09,1,1,4,4.00,0,0,0,,0,0,0,,,,,,1,6
135,1986,1986-09-21,3,32.167,DAL,,ATL,L 35-37,17,86,5.06,0,6,43,7.17,0,0,0,,0,0,0,,,,,,0,0
136,1986,1986-10-12,6,32.188,DAL,,WAS,W 30-6,18,22,1.22,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
137,1986,1986-10-19,7,32.195,DAL,@,PHI,W 17-14,11,54,4.91,1,1,9,9.00,0,0,0,,0,0,0,,,,,,1,6
138,1986,1986-11-02,9,32.209,DAL,@,NYG,L 14-17,10,45,4.50,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
139,1986,1986-11-09,10,32.216,DAL,,RAI,L 13-17,22,101,4.59,1,3,64,21.33,0,0,0,,0,0,0,,,,,,1,6
140,1986,1986-11-16,11,32.223,DAL,@,SDG,W 24-21,14,76,5.43,0,4,36,9.00,0,0,0,,0,0,0,,,,,,0,0
141,1986,1986-11-23,12,32.230,DAL,@,WAS,L 14-41,11,13,1.18,0,1,16,16.00,0,0,0,,0,0,0,,,,,,0,0
142,1986,1986-11-27,13,32.234,DAL,,SEA,L 14-31,14,59,4.21,1,2,21,10.50,0,0,0,,0,0,0,,,,,,1,6
143,1986,1986-12-07,14,32.244,DAL,@,RAM,L 10-29,11,36,3.27,0,5,19,3.80,0,0,0,,0,0,0,,,,,,0,0
144,1986,1986-12-14,15,32.251,DAL,,PHI,L 21-23,14,49,3.50,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
145,1986,1986-12-21,16,32.258,DAL,,CHI,L 10-24,11,65,5.91,0,1,19,19.00,0,0,0,,0,0,0,,,,,,0,0
146,1987,1987-09-13,1,33.159,DAL,@,STL,L 13-24,18,60,3.33,0,2,49,24.50,0,0,0,,0,0,0,,,,,,0,0
147,1987,1987-09-20,2,33.166,DAL,@,NYG,W 16-14,18,75,4.17,0,4,12,3.00,0,0,0,,0,0,0,,,,,,0,0
148,1987,1987-10-11,4,33.187,DAL,,PHI,W 41-22,4,27,6.75,1,0,0,,0,0,0,,0,0,0,,,,,,1,6
149,1987,1987-10-19,5,33.195,DAL,,WAS,L 7-13,19,81,4.26,0,2,11,5.50,0,0,0,,0,0,0,,,,,,0,0
150,1987,1987-10-25,6,33.201,DAL,@,PHI,L 20-37,11,32,2.91,0,3,40,13.33,1,0,0,,0,0,0,,,,,,1,6
151,1987,1987-11-02,7,33.209,DAL,,NYG,W 33-24,14,3,0.21,0,1,2,2.00,0,0,0,,0,0,0,,,,,,0,0
152,1987,1987-11-08,8,33.215,DAL,@,DET,L 17-27,11,29,2.64,0,1,5,5.00,0,0,0,,0,0,0,,,,,,0,0
153,1987,1987-11-15,9,33.222,DAL,@,NWE,W 23-17,1,5,5.00,0,2,19,9.50,0,0,0,,0,0,0,,,,,,0,0
154,1987,1987-11-26,11,33.233,DAL,,MIN,L 38-44,7,19,2.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
155,1987,1987-12-06,12,33.243,DAL,,ATL,L 10-21,7,33,4.71,0,0,0,,0,0,0,,0,0,0,,,,,,0,0
156,1987,1987-12-13,13,33.250,DAL,@,WAS,L 20-24,8,40,5.00,0,2,9,4.50,0,0,0,,0,0,0,,,,,,0,0
157,1987,1987-12-21,14,33.258,DAL,@,RAM,W 29-21,12,52,4.33,0,2,30,15.00,0,0,0,,0,0,0,,,,,,0,0
158,1988,1988-09-04,1,34.150,DEN,,SEA,L 14-21,9,32,3.56,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
159,1988,1988-09-11,2,34.157,DEN,,SDG,W 34-3,23,113,4.91,1,1,10,10.00,0,0,0,,0,0,0,,0,,,,1,6
160,1988,1988-09-18,3,34.164,DEN,@,KAN,L 13-20,10,35,3.50,1,2,31,15.50,0,0,0,,0,0,0,,0,,,,1,6
161,1988,1988-09-26,4,34.172,DEN,,RAI,L 27-30,32,119,3.72,2,0,0,,0,0,0,,0,0,0,,0,,,,2,12
162,1988,1988-10-02,5,34.178,DEN,@,SDG,W 12-0,19,46,2.42,0,2,17,8.50,0,0,0,,0,0,0,,0,,,,0,0
163,1988,1988-10-09,6,34.185,DEN,@,SFO,W 16-13,5,12,2.40,0,2,7,3.50,0,0,0,,0,0,0,,0,,,,0,0
164,1988,1988-10-16,7,34.192,DEN,,ATL,W 30-14,17,86,5.06,0,3,19,6.33,0,0,0,,0,0,0,,0,,,,0,0
165,1988,1988-10-23,8,34.199,DEN,@,PIT,L 21-39,11,24,2.18,0,1,5,5.00,0,0,0,,0,0,0,,0,,,,0,0
166,1988,1988-10-31,9,34.207,DEN,@,IND,L 23-55,6,22,3.67,0,1,15,15.00,0,0,0,,0,0,0,,0,,,,0,0
167,1988,1988-11-06,10,34.213,DEN,,KAN,W 17-11,10,44,4.40,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
168,1988,1988-11-13,11,34.220,DEN,,CLE,W 30-7,14,42,3.00,0,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0
169,1988,1988-11-20,12,34.227,DEN,@,NOR,L 0-42,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,,,,0,0
170,1988,1988-11-27,13,34.234,DEN,,RAM,W 35-24,8,21,2.63,0,2,0,0.00,0,1,1,100.00,7,1,0,135.4,0,0,7.00,27.00,0,0
171,1988,1988-12-04,14,34.241,DEN,@,RAI,L 20-21,5,18,3.60,0,1,9,9.00,0,0,0,,0,0,0,,0,,,,0,0
172,1988,1988-12-11,15,34.248,DEN,@,SEA,L 14-42,0,0,,0,0,0,,0,0,0,,0,0,0,,0,,,,0,
173,1988,1988-12-17,16,34.254,DEN,,NWE,W 21-10,10,86,8.60,1,1,9,9.00,0,0,0,,0,0,0,,0,,,,1,6
