ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1989,1989-09-17,2,22.124,MIA,@,NWE,W 24-10,7,40,5.71,0,,0,0,,0,,,0,0,,0,0,0
2,1989,1989-10-01,4,22.138,MIA,@,HOU,L 7-39,6,18,3.00,0,,0,0,,0,,,0,0,,0,0,0
3,1989,1989-10-08,5,22.145,MIA,,CLE,W 13-10,16,23,1.44,0,,1,13,13.00,0,,,0,0,,0,0,0
4,1989,1989-10-15,6,22.152,MIA,@,CIN,W 20-13,15,50,3.33,0,,0,0,,0,,,0,0,,0,0,0
5,1989,1989-10-29,8,22.166,MIA,@,BUF,L 17-31,15,36,2.40,0,,1,12,12.00,0,,,0,0,,0,0,0
6,1989,1989-11-05,9,22.173,MIA,,IND,W 19-13,25,123,4.92,0,,0,0,,0,,,0,0,,0,0,0
7,1989,1989-11-12,10,22.180,MIA,@,NYJ,W 31-23,19,61,3.21,1,,1,0,0.00,0,,,0,0,,0,1,6
8,1989,1989-11-19,11,22.187,MIA,@,DAL,W 17-14,14,45,3.21,1,,0,0,,0,,,0,0,,0,1,6
9,1989,1989-11-26,12,22.194,MIA,,PIT,L 14-34,22,72,3.27,1,,0,0,,0,,,0,0,,0,1,6
10,1989,1989-12-03,13,22.201,MIA,@,KAN,L 21-26,14,49,3.50,0,,1,5,5.00,0,,,0,0,,0,0,0
11,1989,1989-12-10,14,22.208,MIA,,NWE,W 31-10,21,62,2.95,3,,0,0,,0,,,0,0,,0,3,18
12,1989,1989-12-17,15,22.215,MIA,@,IND,L 13-42,12,35,2.92,0,,2,17,8.50,0,,,0,0,,0,0,0
13,1989,1989-12-24,16,22.222,MIA,,KAN,L 24-27,14,45,3.21,0,,1,34,34.00,0,,,0,0,,0,0,0
