ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1953,1953-09-27,1,24.321,GNB,,CLE,L 0-27,3,15,5.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
2,1953,1953-10-04,2,24.328,GNB,,CHI,L 13-17,1,3,3.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
3,1953,1953-10-11,3,24.335,GNB,,RAM,L 20-38,1,1,1.00,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
4,1953,1953-10-18,4,24.342,GNB,,BAL,W 37-14,11,73,6.64,1,1,7,7.00,0,0,0,,0,0,,,,,,,,,,,,,,,1,
5,1953,1953-10-24,5,24.348,GNB,@,PIT,L 14-31,0,0,,0,1,6,6.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
6,1953,1953-10-31,6,24.355,GNB,@,BAL,W 35-24,10,52,5.20,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
7,1953,1953-11-15,8,25.005,GNB,,DET,L 7-14,4,-4,-1.00,0,1,52,52.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
8,1953,1953-11-22,9,25.012,GNB,,SFO,L 7-37,4,10,2.50,0,2,15,7.50,0,0,0,,0,0,,,,,,,,,,,,,,,0,
9,1953,1953-11-26,10,25.016,GNB,@,DET,L 15-34,7,28,4.00,0,1,14,14.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
10,1953,1953-12-06,11,25.026,GNB,@,SFO,L 14-48,4,5,1.25,0,4,29,7.25,0,0,0,,0,0,,,,,,,,,,,,,,,0,
11,1953,1953-12-12,12,25.032,GNB,@,RAM,L 17-33,4,16,4.00,0,2,8,4.00,0,0,0,,0,0,,,,,,,,,,,,,,,0,
12,1954,1954-09-26,1,25.320,GNB,,PIT,L 20-21,4,31,7.75,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,0,
13,1954,1954-10-03,2,25.327,GNB,,CHI,L 3-10,5,1,0.20,0,3,64,21.33,0,0,0,,0,0,,,,,,,,,,,,,,,0,
