ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1975,1975-09-21,1,22.343,CHI,,BAL,L 7-35,3,57,19.00,0,0,0,,0,0,0,,0,0,0
2,1975,1975-09-28,2,22.350,CHI,,PHI,W 15-13,1,12,12.00,0,0,0,,0,0,0,,0,0,0
3,1975,1975-10-05,3,22.357,CHI,@,MIN,L 3-28,2,24,12.00,0,0,0,,0,0,0,,0,0,0
4,1975,1975-10-12,4,22.364,CHI,@,DET,L 7-27,2,20,10.00,0,0,0,,0,0,0,,0,0,0
5,1975,1975-10-19,5,23.006,CHI,@,PIT,L 3-34,,,,,,,,,,,,,,
6,1975,1975-10-27,6,23.014,CHI,,MIN,L 9-13,,,,,,,,,,,,,,
7,1975,1975-11-02,7,23.020,CHI,,MIA,L 13-46,1,17,17.00,0,0,0,,0,0,0,,0,0,0
8,1975,1975-11-09,8,23.027,CHI,,GNB,W 27-14,,,,,,,,,,,,,,
9,1975,1975-11-16,9,23.034,CHI,@,SFO,L 3-31,,,,,,,,,,,,,,
10,1975,1975-11-23,10,23.041,CHI,@,RAM,L 10-38,1,-7,-7.00,0,0,0,,0,0,0,,0,0,0
11,1975,1975-11-30,11,23.048,CHI,@,GNB,L 7-28,1,12,12.00,0,0,0,,0,0,0,,0,0,0
12,1975,1975-12-07,12,23.055,CHI,,DET,W 25-21,,,,,,,,,,,,,,
13,1975,1975-12-14,13,23.062,CHI,,STL,L 20-34,,,,,,,,,,,,,,
14,1975,1975-12-21,14,23.069,CHI,@,NOR,W 42-17,5,67,13.40,3,0,0,,0,0,0,,0,3,18
15,1976,1976-09-12,1,23.335,CHI,,DET,W 10-3,2,87,43.50,0,0,0,,0,0,0,,0,0,0
16,1976,1976-09-19,2,23.342,CHI,@,SFO,W 19-12,,,,,,,,,,,,,,
17,1976,1976-09-26,3,23.349,CHI,,ATL,L 0-10,2,31,15.50,0,0,0,,0,0,0,,0,0,0
18,1976,1976-10-03,4,23.356,CHI,,WAS,W 33-7,3,37,12.33,0,0,0,,0,0,0,,0,0,0
