ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1974,1974-09-16,1,22.307,BUF,,OAK,W 21-20,,,
2,1974,1974-09-22,2,22.313,BUF,,MIA,L 16-24,,,
3,1974,1974-09-29,3,22.320,BUF,,NYJ,W 16-12,,,
4,1974,1974-10-06,4,22.327,BUF,@,GNB,W 27-7,,,
5,1974,1974-10-13,5,22.334,BUF,@,BAL,W 27-14,,,
6,1974,1974-10-20,6,22.341,BUF,,NWE,W 30-28,,,
7,1974,1974-10-27,7,22.348,BUF,,CHI,W 16-6,,,
8,1974,1974-11-03,8,22.355,BUF,@,NWE,W 29-28,,,
9,1974,1974-11-10,9,22.362,BUF,,HOU,L 9-21,,,
10,1974,1974-11-17,10,23.004,BUF,@,MIA,L 28-35,,,
11,1974,1974-11-24,11,23.011,BUF,@,CLE,W 15-10,1,16,0
12,1974,1974-12-01,12,23.018,BUF,,BAL,W 6-0,,,
13,1974,1974-12-08,13,23.025,BUF,@,NYJ,L 10-20,,,
14,1974,1974-12-15,14,23.032,BUF,@,RAM,L 14-19,,,
15,1975,1975-09-21,1,23.312,BUF,,NYJ,W 42-14,,,
16,1975,1975-09-28,2,23.319,BUF,@,PIT,W 30-21,,,
17,1975,1975-10-05,3,23.326,BUF,,DEN,W 38-14,,,
18,1975,1975-10-12,4,23.333,BUF,@,BAL,W 38-31,,,
19,1975,1975-10-20,5,23.341,BUF,,NYG,L 14-17,,,
20,1975,1975-10-26,6,23.347,BUF,,MIA,L 30-35,,,
21,1975,1975-11-02,7,23.354,BUF,@,NYJ,W 24-23,,,
22,1975,1975-11-09,8,23.361,BUF,,BAL,L 35-42,,,
23,1975,1975-11-17,9,24.004,BUF,@,CIN,L 24-33,,,
24,1975,1975-11-23,10,24.010,BUF,,NWE,W 45-31,,,
25,1975,1975-11-27,11,24.014,BUF,@,STL,W 32-14,,,
26,1975,1975-12-07,12,24.024,BUF,@,MIA,L 21-31,,,
27,1975,1975-12-14,13,24.031,BUF,@,NWE,W 34-14,,,
28,1975,1975-12-20,14,24.037,BUF,,MIN,L 13-35,,,
