ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2015,2015-10-04,4,23.164,WAS,,PHI,W 23-20,
2,2015,2015-10-25,7,23.185,WAS,,TAM,W 31-30,
3,2015,2015-11-08,8,23.199,WAS,@,NWE,L 10-27,
4,2015,2016-01-03,16,23.255,WAS,@,DAL,W 34-23,
5,2016,2016-10-02,4,24.162,WAS,,CLE,W 31-20,*
6,2016,2016-10-23,7,24.183,WAS,@,DET,L 17-20,
7,2016,2016-12-04,12,24.225,WAS,@,ARI,L 23-31,
8,2016,2016-12-11,13,24.232,WAS,@,PHI,W 27-22,*
9,2016,2016-12-24,15,24.245,WAS,@,CHI,W 41-21,
10,2017,2017-10-29,7,25.189,WAS,,DAL,L 19-33,
11,2017,2017-11-05,8,25.196,WAS,@,SEA,W 17-14,*
12,2017,2017-11-23,11,25.214,WAS,,NYG,W 20-10,*
13,2017,2017-11-30,12,25.221,WAS,@,DAL,L 14-38,
14,2017,2017-12-10,13,25.231,WAS,@,LAC,L 13-30,*
15,2017,2017-12-17,14,25.238,WAS,,ARI,W 20-15,*
16,2017,2017-12-24,15,25.245,WAS,,DEN,W 27-11,*
17,2017,2017-12-31,16,25.252,WAS,@,NYG,L 10-18,*
