ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,2004,2004-12-19,14,24.164,PHI,,DAL,W 12-7,,
2,2004,2004-12-27,15,24.172,PHI,@,STL,L 7-20,,
3,2004,2005-01-02,16,24.178,PHI,,CIN,L 10-38,,
4,2005,2005-09-12,1,25.066,PHI,@,ATL,L 10-14,*,
5,2005,2005-09-18,2,25.072,PHI,,SFO,W 42-3,,
6,2005,2005-09-25,3,25.079,PHI,,OAK,W 23-20,,
7,2005,2005-10-02,4,25.086,PHI,@,KAN,W 37-31,,
8,2005,2005-10-09,5,25.093,PHI,@,DAL,L 10-33,,
9,2005,2005-12-11,13,25.156,IND,@,JAX,W 26-18,,
10,2005,2005-12-24,15,25.169,IND,@,SEA,L 13-28,,0.5
