ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
109,1995,1995-12-03,13,29.273,DAL,,WAS,L 17-24,,15,10,101,10.10,1,66.7%,6.73,0,0,,0,1,6
110,1995,1995-12-10,14,29.280,DAL,@,PHI,L 17-20,,7,3,40,13.33,0,42.9%,5.71,0,0,,0,0,0
111,1995,1995-12-17,15,29.287,DAL,,NYG,W 21-20,,7,5,90,18.00,0,71.4%,12.86,0,0,,0,0,0
112,1995,1995-12-25,16,29.295,DAL,@,ARI,W 37-13,,8,5,82,16.40,0,62.5%,10.25,0,0,,0,0,0
113,1996,1996-10-13,6,30.222,DAL,,ARI,W 17-3,,10,5,51,10.20,0,50.0%,5.10,0,0,,0,0,0
114,1996,1996-10-20,7,30.229,DAL,,ATL,W 32-28,,11,7,119,17.00,0,63.6%,10.82,0,0,,0,0,0
115,1996,1996-10-27,8,30.236,DAL,@,MIA,W 29-10,,16,12,186,15.50,1,75.0%,11.63,0,0,,0,1,6
116,1996,1996-11-03,9,30.243,DAL,,PHI,L 21-31,,12,7,89,12.71,0,58.3%,7.42,0,0,,0,0,0
117,1996,1996-11-10,10,30.250,DAL,@,SFO,W 20-17,,11,6,88,14.67,0,54.5%,8.00,0,0,,0,0,0
118,1996,1996-11-18,11,30.258,DAL,,GNB,W 21-6,,9,5,66,13.20,0,55.6%,7.33,0,0,,0,0,0
119,1996,1996-11-24,12,30.264,DAL,@,NYG,L 6-20,,9,6,77,12.83,0,66.7%,8.56,0,0,,0,0,0
120,1996,1996-11-28,13,30.268,DAL,,WAS,W 21-10,,3,1,5,5.00,0,33.3%,1.67,0,0,,0,0,0
121,1996,1996-12-08,14,30.278,DAL,@,ARI,W 10-6,,11,8,198,24.75,1,72.7%,18.00,0,0,,0,1,6
122,1996,1996-12-15,15,30.285,DAL,,NWE,W 12-6,,10,6,76,12.67,0,60.0%,7.60,0,0,,0,0,0
123,1996,1996-12-22,16,30.292,DAL,@,WAS,L 10-37,,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0
124,1997,1997-08-31,1,31.179,DAL,@,PIT,W 37-7,,11,7,153,21.86,2,63.6%,13.91,0,0,,0,2,12
125,1997,1997-09-07,2,31.186,DAL,@,ARI,L 22-25,,12,4,18,4.50,0,33.3%,1.50,0,0,,0,0,0
126,1997,1997-09-15,3,31.194,DAL,,PHI,W 21-20,,4,4,73,18.25,0,100.0%,18.25,0,0,,0,0,0
127,1997,1997-09-28,4,31.207,DAL,,CHI,W 27-3,,9,6,105,17.50,1,66.7%,11.67,0,0,,0,1,6
128,1997,1997-10-05,5,31.214,DAL,@,NYG,L 17-20,,10,6,86,14.33,0,60.0%,8.60,0,0,,0,0,0
129,1997,1997-10-13,6,31.222,DAL,@,WAS,L 16-21,,11,5,81,16.20,1,45.5%,7.36,0,0,,0,1,6
130,1997,1997-10-19,7,31.228,DAL,,JAX,W 26-22,,9,3,57,19.00,0,33.3%,6.33,0,0,,0,0,0
131,1997,1997-10-26,8,31.235,DAL,@,PHI,L 12-13,,7,3,57,19.00,0,42.9%,8.14,0,0,,0,0,0
132,1997,1997-11-02,9,31.242,DAL,@,SFO,L 10-17,,9,6,51,8.50,1,66.7%,5.67,0,0,,0,1,6
133,1997,1997-11-09,10,31.249,DAL,,ARI,W 24-6,,4,2,36,18.00,0,50.0%,9.00,0,0,,0,0,0
134,1997,1997-11-16,11,31.256,DAL,,WAS,W 17-14,,12,7,91,13.00,1,58.3%,7.58,0,0,,0,1,6
135,1997,1997-11-23,12,31.263,DAL,@,GNB,L 17-45,,8,4,57,14.25,0,50.0%,7.13,0,0,,0,0,0
136,1997,1997-11-27,13,31.267,DAL,,TEN,L 14-27,,10,5,118,23.60,2,50.0%,11.80,0,0,,0,2,12
137,1997,1997-12-08,14,31.278,DAL,,CAR,L 13-23,,12,2,67,33.50,1,16.7%,5.58,0,0,,0,1,6
138,1997,1997-12-14,15,31.284,DAL,@,CIN,L 24-31,,21,9,117,13.00,0,42.9%,5.57,0,0,,0,0,0
139,1997,1997-12-21,16,31.291,DAL,,NYG,L 7-20,,8,2,13,6.50,0,25.0%,1.63,0,0,,0,0,0
140,1998,1998-09-06,1,32.185,DAL,,ARI,W 38-10,,13,9,119,13.22,0,69.2%,9.15,0,0,,0,0,0
141,1998,1998-09-13,2,32.192,DAL,@,DEN,L 23-42,,10,6,81,13.50,0,60.0%,8.10,0,0,,0,0,0
142,1998,1998-09-21,3,32.200,DAL,@,NYG,W 31-7,,9,5,67,13.40,0,55.6%,7.44,0,0,,0,0,0
143,1998,1998-09-27,4,32.206,DAL,,OAK,L 12-13,,13,6,89,14.83,0,46.2%,6.85,0,0,,0,0,0
144,1998,1998-10-04,5,32.213,DAL,@,WAS,W 31-10,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
145,1998,1998-10-11,6,32.220,DAL,,CAR,W 27-20,,11,6,146,24.33,0,54.5%,13.27,0,0,,0,0,0
146,1998,1998-10-18,7,32.227,DAL,@,CHI,L 12-13,,10,5,62,12.40,0,50.0%,6.20,0,0,,0,0,0
147,1998,1998-11-02,8,32.242,DAL,@,PHI,W 34-0,,4,3,32,10.67,1,75.0%,8.00,0,0,,0,1,6
148,1998,1998-11-08,9,32.248,DAL,,NYG,W 16-6,,7,3,23,7.67,0,42.9%,3.29,0,0,,0,0,0
149,1998,1998-11-15,10,32.255,DAL,@,ARI,W 35-28,,1,,,,,0.0%,,,,,,,
150,1998,1998-11-22,11,32.262,DAL,,SEA,W 30-22,,10,8,98,12.25,0,80.0%,9.80,0,0,,0,0,0
151,1998,1998-11-26,12,32.266,DAL,,MIN,L 36-46,,17,10,137,13.70,0,58.8%,8.06,0,0,,0,0,0
152,1998,1998-12-06,13,32.276,DAL,@,NOR,L 3-22,,7,5,74,14.80,0,71.4%,10.57,0,0,,0,0,0
153,1998,1998-12-13,14,32.283,DAL,@,KAN,L 17-20,,5,1,9,9.00,0,20.0%,1.80,1,1,1.00,0,0,0
154,1998,1998-12-20,15,32.290,DAL,,PHI,W 13-9,,6,4,56,14.00,0,66.7%,9.33,0,0,,0,0,0
155,1998,1998-12-27,16,32.297,DAL,,WAS,W 23-7,,4,2,50,25.00,0,50.0%,12.50,0,0,,0,0,0
156,1999,1999-09-12,1,33.191,DAL,@,WAS,W 41-35,*,11,5,122,24.40,2,45.5%,11.09,0,0,,0,2,12
157,1999,1999-09-20,2,33.199,DAL,,ATL,W 24-7,*,5,2,13,6.50,0,40.0%,2.60,0,0,,0,0,0
158,1999,1999-10-03,3,33.212,DAL,,ARI,W 35-7,*,2,2,24,12.00,1,100.0%,12.00,0,0,,0,1,6
159,1999,1999-10-10,4,33.219,DAL,@,PHI,L 10-13,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
