ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
27,1997,1997-12-07,14,23.285,DEN,@,PIT,L 24-35,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
28,1997,1997-12-15,15,23.293,DEN,@,SFO,L 17-34,,,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,
29,1997,1997-12-21,16,23.299,DEN,,SDG,W 38-3,,1,1,9,9.00,0,100.0%,9.00,2,11,5.50,0,0,0,,0,0,0
30,1998,1998-09-07,1,24.194,DEN,,NWE,W 27-21,,,,,,,0.0%,,,,,,,,,,,
31,1998,1998-09-13,2,24.200,DEN,,DAL,W 42-23,,0,0,0,,0,0.0%,,0,0,,0,1,21,21.00,0,0,0
32,1998,1998-09-20,3,24.207,DEN,@,OAK,W 34-17,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
33,1998,1998-09-27,4,24.214,DEN,@,WAS,W 38-16,,,,,,,0.0%,,,,,,,,,,,
34,1998,1998-10-04,5,24.221,DEN,,PHI,W 41-16,,,,,,,0.0%,,,,,,,,,,,
35,1998,1998-10-25,7,24.242,DEN,,JAX,W 37-24,,,,,,,0.0%,,,,,,,,,,,
36,1998,1998-11-01,8,24.249,DEN,@,CIN,W 33-26,,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0,,0,0,0
37,1998,1998-11-08,9,24.256,DEN,,SDG,W 27-10,,2,,,,,0.0%,,,,,,,,,,,
38,1998,1998-11-16,10,24.264,DEN,@,KAN,W 30-7,,2,1,16,16.00,0,50.0%,8.00,0,0,,0,0,0,,0,0,0
39,1998,1998-11-22,11,24.270,DEN,,OAK,W 40-14,,,,,,,0.0%,,,,,,,,,,,
40,1998,1998-11-29,12,24.277,DEN,@,SDG,W 31-16,,,,,,,0.0%,,,,,,,,,,,
41,1998,1998-12-06,13,24.284,DEN,,KAN,W 35-31,,,,,,,0.0%,,,,,,,,,,,
42,1998,1998-12-13,14,24.291,DEN,@,NYG,L 16-20,,,,,,,0.0%,,,,,,,,,,,
43,1998,1998-12-21,15,24.299,DEN,@,MIA,L 21-31,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
44,1998,1998-12-27,16,24.305,DEN,,SEA,W 28-21,,,,,,,0.0%,,,,,,,,,,,
45,1999,1999-09-13,1,25.200,DEN,,MIA,L 21-38,,0,0,0,,0,0.0%,,0,0,,0,1,11,11.00,0,0,0
46,1999,1999-09-19,2,25.206,DEN,@,KAN,L 10-26,,2,2,16,8.00,0,100.0%,8.00,1,7,7.00,0,0,0,,0,0,0
47,1999,1999-09-26,3,25.213,DEN,@,TAM,L 10-13,,0,,,,,0.0%,,,,,,,,,,,
48,1999,1999-10-03,4,25.220,DEN,,NYJ,L 13-21,,0,,,,,0.0%,,,,,,,,,,,
49,1999,1999-10-10,5,25.227,DEN,@,OAK,W 16-13,,0,,,,,0.0%,,,,,,,,,,,
50,1999,1999-10-17,6,25.234,DEN,,GNB,W 31-10,,0,,,,,0.0%,,,,,,,,,,,
51,1999,1999-10-24,7,25.241,DEN,@,NWE,L 23-24,,,,,,,0.0%,,,,,,,,,,,
52,1999,1999-10-31,8,25.248,DEN,,MIN,L 20-23,,0,0,0,,0,0.0%,,0,0,,0,0,1,,0,0,0
53,1999,1999-11-07,9,25.255,DEN,@,SDG,W 33-17,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
54,1999,1999-11-14,10,25.262,DEN,@,SEA,L 17-20,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
55,1999,1999-11-22,11,25.270,DEN,,OAK,W 27-21,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0
56,1999,1999-12-05,12,25.283,DEN,,KAN,L 10-16,,0,,,,,0.0%,,,,,,,,,,,
57,1999,1999-12-13,13,25.291,DEN,@,JAX,L 24-27,,,,,,,0.0%,,,,,,,,,,,
58,1999,1999-12-19,14,25.297,DEN,,SEA,W 36-30,,3,2,7,3.50,0,66.7%,2.33,0,0,,0,0,0,,0,0,0
59,1999,1999-12-25,15,25.303,DEN,@,DET,W 17-7,,,,,,,0.0%,,,,,,,,,,,
60,1999,2000-01-02,16,25.311,DEN,,SDG,L 6-12,,,,,,,0.0%,,,,,,,,,,,
61,2000,2000-09-04,1,26.192,DEN,@,STL,L 36-41,,0,,,,,0.0%,,,,,,,,,,,
62,2000,2000-09-10,2,26.198,DEN,,ATL,W 42-14,,1,,,,,0.0%,,,,,,,,,,,
63,2000,2000-09-17,3,26.205,DEN,@,OAK,W 33-24,,,,,,,0.0%,,,,,,,,,,,
64,2000,2000-09-24,4,26.212,DEN,,KAN,L 22-23,,,,,,,0.0%,,,,,,,,,,,
65,2000,2000-10-01,5,26.219,DEN,,NWE,L 19-28,,,,,,,0.0%,,,,,,,,,,,
66,2000,2000-10-08,6,26.226,DEN,@,SDG,W 21-7,,,,,,,0.0%,,,,,,,,,,,
67,2000,2000-10-15,7,26.233,DEN,,CLE,W 44-10,,0,,,,,0.0%,,,,,,,,,,,
68,2000,2000-10-22,8,26.240,DEN,@,CIN,L 21-31,,2,1,1,1.00,1,50.0%,0.50,0,0,,0,1,14,14.00,0,1,6
69,2000,2000-11-05,9,26.254,DEN,@,NYJ,W 30-23,,,,,,,0.0%,,,,,,,,,,,
70,2000,2000-11-13,10,26.262,DEN,,OAK,W 27-24,,,,,,,0.0%,,,,,,,,,,,
71,2000,2000-11-19,11,26.268,DEN,,SDG,W 38-37,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0
72,2000,2000-11-26,12,26.275,DEN,@,SEA,W 38-31,,0,0,0,,0,0.0%,,0,0,,0,1,12,12.00,0,0,0
73,2000,2000-12-03,13,26.282,DEN,@,NOR,W 38-23,,0,0,0,,0,0.0%,,0,0,,0,1,17,17.00,0,0,0
74,2000,2000-12-10,14,26.289,DEN,,SEA,W 31-24,,0,0,0,,0,0.0%,,0,0,,0,1,14,14.00,0,0,0
75,2000,2000-12-17,15,26.296,DEN,@,KAN,L 7-20,,0,,,,,0.0%,,,,,,,,,,,
76,2000,2000-12-23,16,26.302,DEN,,SFO,W 38-9,,,,,,,0.0%,,,,,,,,,,,
77,2001,2001-09-10,1,27.197,DEN,,NYG,W 31-20,,,,,,,0.0%,,,,,,,,,,,
78,2001,2001-09-23,2,27.210,DEN,@,ARI,W 38-17,,0,,,,,0.0%,,,,,,,,,,,
79,2001,2001-09-30,3,27.217,DEN,,BAL,L 13-20,,,,,,,0.0%,,,,,,,,,,,
80,2001,2001-10-07,4,27.224,DEN,,KAN,W 20-6,,,,,,,0.0%,,,,,,,,,,,
81,2001,2001-10-14,5,27.231,DEN,@,SEA,L 21-34,,,,,,,0.0%,,,,,,,,,,,
82,2001,2001-10-28,7,27.245,DEN,,NWE,W 31-20,,,,,,,0.0%,,,,,,,,,,,
83,2001,2001-11-05,8,27.253,DEN,@,OAK,L 28-38,,,,,,,0.0%,,,,,,,,,,,
84,2001,2001-11-11,9,27.259,DEN,,SDG,W 26-16,,,,,,,0.0%,,,,,,,,,,,
85,2001,2001-11-18,10,27.266,DEN,,WAS,L 10-17,,0,,,,,0.0%,,,,,,,,,,,
86,2001,2001-11-22,11,27.270,DEN,@,DAL,W 26-24,,0,0,0,,0,0.0%,,0,0,,0,1,4,4.00,0,0,0
87,2001,2001-12-02,12,27.280,DEN,@,MIA,L 10-21,,0,,,,,0.0%,,,,,,,,,,,
88,2001,2001-12-09,13,27.287,DEN,,SEA,W 20-7,,0,,,,,0.0%,,,,,,,,,,,
89,2001,2001-12-16,14,27.294,DEN,@,KAN,L 23-26,,,,,,,0.0%,,,,,,,,,,,
90,2001,2001-12-30,15,27.308,DEN,,OAK,W 23-17,,,,,,,0.0%,,,,,,,,,,,
91,2001,2002-01-06,16,27.315,DEN,@,IND,L 10-29,,,,,,,0.0%,,,,,,,,,,,
92,2002,2002-09-08,1,28.195,IND,@,JAX,W 28-25,,0,,,,,0.0%,,,,,,,,,,,
93,2002,2002-09-15,2,28.202,IND,,MIA,L 13-21,,0,0,0,,0,0.0%,,0,0,,0,1,16,16.00,0,0,0
94,2002,2002-09-22,3,28.209,IND,@,HOU,W 23-3,,0,,,,,0.0%,,,,,,,,,,,
95,2002,2002-10-06,4,28.223,IND,,CIN,W 28-21,,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0
96,2002,2002-10-13,5,28.230,IND,,BAL,W 22-20,,0,,,,,0.0%,,,,,,,,,,,
97,2002,2002-10-21,6,28.238,IND,@,PIT,L 10-28,*,,,,,,0.0%,,,,,,,,,,,
98,2002,2002-10-27,7,28.244,IND,@,WAS,L 21-26,,,,,,,0.0%,,,,,,,,,,,
99,2002,2002-11-03,8,28.251,IND,,TEN,L 15-23,*,,,,,,0.0%,,,,,,,,,,,
100,2002,2002-11-10,9,28.258,IND,@,PHI,W 35-13,,,,,,,0.0%,,,,,,,,,,,
101,2002,2002-11-17,10,28.265,IND,,DAL,W 20-3,,,,,,,0.0%,,,,,,,,,,,
102,2002,2002-12-29,16,28.307,IND,,JAX,W 20-13,,,,,,,0.0%,,,,,,,,,,,
103,2003,2003-09-07,1,29.194,IND,@,CLE,W 9-6,,,,,,,0.0%,,,,,,,,,,,
104,2003,2003-09-14,2,29.201,IND,,TEN,W 33-7,,,,,,,0.0%,,,,,,,,,,,
105,2003,2003-09-21,3,29.208,IND,,JAX,W 23-13,,,,,,,0.0%,,,,,,,,,,,
106,2003,2003-09-28,4,29.215,IND,@,NOR,W 55-21,,,,,,,0.0%,,,,,,,,,,,
107,2003,2003-10-06,5,29.223,IND,@,TAM,W 38-35,,0,,,,,0.0%,,,,,,,,,,,
108,2003,2003-10-12,6,29.229,IND,,CAR,L 20-23,,,,,,,0.0%,,,,,,,,,,,
109,2003,2003-10-26,7,29.243,IND,,HOU,W 30-21,,0,0,0,,0,0.0%,,0,0,,0,1,15,15.00,0,0,0
110,2003,2003-11-02,8,29.250,IND,@,MIA,W 23-17,,,,,,,0.0%,,,,,,,,,,,
111,2003,2003-11-09,9,29.257,IND,@,JAX,L 23-28,,0,,,,,0.0%,,,,,,,,,,,
112,2003,2003-11-16,10,29.264,IND,,NYJ,W 38-31,,,,,,,0.0%,,,,,,,,,,,
113,2003,2003-11-30,12,29.278,IND,,NWE,L 34-38,,0,,,,,0.0%,,,,,,,,,,,
