ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks
1,1997,1997-12-14,15,23.267,SDG,,KAN,L 7-29,,
2,1997,1997-12-21,16,23.274,SDG,@,DEN,L 3-38,,
3,1998,1998-10-11,6,24.203,SDG,@,OAK,L 6-7,,
4,1998,1998-10-25,8,24.217,SDG,,SEA,L 20-27,,
5,1998,1998-11-08,9,24.231,SDG,@,DEN,L 10-27,,
6,1998,1998-11-15,10,24.238,SDG,,BAL,W 14-13,,1.0
7,1998,1998-11-22,11,24.245,SDG,,KAN,W 38-37,,
8,1998,1998-11-29,12,24.252,SDG,,DEN,L 16-31,,
9,1998,1998-12-06,13,24.259,SDG,@,WAS,L 20-24,,
10,1998,1998-12-13,14,24.266,SDG,@,SEA,L 17-38,,
11,1998,1998-12-20,15,24.273,SDG,,OAK,L 10-17,,
12,1998,1998-12-27,16,24.280,SDG,@,ARI,L 13-16,,
13,1999,1999-09-19,1,25.181,SDG,@,CIN,W 34-7,,1.0
14,1999,1999-09-26,2,25.188,SDG,,IND,L 19-27,,
15,1999,1999-10-03,3,25.195,SDG,,KAN,W 21-14,,
16,1999,1999-10-10,4,25.202,SDG,@,DET,W 20-10,,
17,1999,1999-10-17,5,25.209,SDG,,SEA,W 13-10,,
18,1999,1999-10-24,6,25.216,SDG,,GNB,L 3-31,,
19,1999,1999-10-31,7,25.223,SDG,@,KAN,L 0-34,,
20,1999,1999-11-07,8,25.230,SDG,,DEN,L 17-33,,
21,1999,1999-11-14,9,25.237,SDG,@,OAK,L 9-28,*,
22,1999,1999-11-21,10,25.244,SDG,,CHI,L 20-23,,
23,1999,1999-11-28,11,25.251,SDG,@,MIN,L 27-35,,
24,1999,1999-12-05,12,25.258,SDG,,CLE,W 23-10,,1.0
25,1999,1999-12-12,13,25.265,SDG,@,SEA,W 19-16,,
26,1999,1999-12-19,14,25.272,SDG,@,MIA,L 9-12,,
27,1999,1999-12-26,15,25.279,SDG,,OAK,W 23-20,,
28,1999,2000-01-02,16,25.286,SDG,@,DEN,W 12-6,,
29,2000,2000-09-03,1,26.165,SDG,@,OAK,L 6-9,,
30,2000,2000-09-10,2,26.172,SDG,,NOR,L 27-28,,
31,2000,2000-09-17,3,26.179,SDG,@,KAN,L 10-42,,
32,2000,2000-09-24,4,26.186,SDG,,SEA,L 12-20,,
33,2000,2000-10-01,5,26.193,SDG,@,STL,L 31-57,,
34,2000,2000-10-08,6,26.200,SDG,,DEN,L 7-21,,
35,2000,2000-10-15,7,26.207,SDG,@,BUF,L 24-27,,
36,2001,2001-11-04,8,27.227,SDG,,KAN,L 20-25,,
37,2001,2001-11-11,9,27.234,SDG,@,DEN,L 16-26,,
38,2001,2001-11-18,10,27.241,SDG,@,OAK,L 24-34,,
39,2001,2001-11-25,11,27.248,SDG,,ARI,L 17-20,,
40,2001,2001-12-02,12,27.255,SDG,@,SEA,L 10-13,,
41,2001,2001-12-09,13,27.262,SDG,@,PHI,L 14-24,,
42,2001,2001-12-15,14,27.268,SDG,,OAK,L 6-13,,
43,2001,2001-12-23,15,27.276,SDG,@,KAN,L 17-20,,
44,2001,2001-12-30,16,27.283,SDG,,SEA,L 22-25,,
