ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1965,1965-10-24,6,24.253,CHI,,DET,W 38-10,1,15,0
2,1968,1968-11-10,9,27.271,CHI,,SFO,W 27-19,1,6,0
3,1970,1970-10-18,5,29.247,RAM,@,GNB,W 31-21,,,
4,1970,1970-10-26,6,29.255,RAM,@,MIN,L 3-13,,,
5,1970,1970-11-01,7,29.261,RAM,@,NOR,W 30-17,,,
6,1970,1970-11-15,9,29.275,RAM,,NYJ,L 20-31,,,
7,1970,1970-11-22,10,29.282,RAM,@,ATL,W 17-7,,,
8,1970,1970-11-29,11,29.289,RAM,@,SFO,W 30-13,,,
9,1970,1970-12-06,12,29.296,RAM,,NOR,W 34-16,,,
10,1970,1970-12-14,13,29.304,RAM,,DET,L 23-28,,,
11,1970,1970-12-20,14,29.310,RAM,@,NYG,W 31-3,,,
12,1971,1971-09-20,1,30.219,DET,,MIN,L 13-16,,,
13,1971,1971-09-26,2,30.225,DET,@,NWE,W 34-7,,,
14,1971,1971-10-03,3,30.232,DET,,ATL,W 41-38,,,
15,1971,1971-10-10,4,30.239,DET,,GNB,W 31-28,,,
16,1971,1971-10-17,5,30.246,DET,@,HOU,W 31-7,,,
17,1971,1971-10-24,6,30.253,DET,,CHI,L 23-28,,,
18,1971,1971-11-01,7,30.261,DET,@,GNB,T 14-14,,,
19,1971,1971-11-14,9,30.274,DET,,RAM,L 13-21,,,
20,1971,1971-11-21,10,30.281,DET,@,CHI,W 28-3,,,
21,1971,1971-11-25,11,30.285,DET,,KAN,W 32-21,,,
22,1971,1971-12-05,12,30.295,DET,,PHI,L 20-23,,,
