ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
27,1995,1995-12-24,16,23.222,DEN,@,OAK,W 31-28,,0,0,,0,,,,
28,1996,1996-09-01,1,24.108,DEN,,NYJ,W 31-6,,,,,,,,,
29,1996,1996-09-08,2,24.115,DEN,@,SEA,W 30-20,,,,,,,,,
30,1996,1996-09-15,3,24.122,DEN,,TAM,W 27-23,,,,,,,,,
31,1996,1996-09-22,4,24.129,DEN,@,KAN,L 14-17,,,,,,,,,
32,1996,1996-09-29,5,24.136,DEN,@,CIN,W 14-10,,,,,,,,,
33,1996,1996-10-06,6,24.143,DEN,,SDG,W 28-17,,,,,,,,,
34,1996,1996-10-20,7,24.157,NWE,@,IND,W 27-9,,,,,,,,,
35,1996,1996-10-27,8,24.164,DEN,,KAN,W 34-7,,,,,,,,,
36,1996,1996-11-04,9,24.172,DEN,@,OAK,W 22-21,,,,,,,,,
37,1996,1996-11-10,10,24.178,DEN,,CHI,W 17-12,,,,,,,,,
38,1996,1996-11-17,11,24.185,DEN,@,NWE,W 34-8,,,,,,,,,
39,1996,1996-11-24,12,24.192,DEN,@,MIN,W 21-17,,,,,,,,,
40,1996,1996-12-01,13,24.199,DEN,,SEA,W 34-7,,,,,,,,,
41,1996,1996-12-08,14,24.206,DEN,@,GNB,L 6-41,,,,,,,,,
42,1996,1996-12-15,15,24.213,DEN,,OAK,W 24-19,,,,,,,,,
43,1996,1996-12-22,16,24.220,DEN,@,SDG,L 10-16,,,,,,,,,
44,1997,1997-08-31,1,25.107,DEN,,KAN,W 19-3,,0,0,,0,,,,
45,1997,1997-09-07,2,25.114,DEN,@,SEA,W 35-14,,1,8,8.00,0,0.0,0,0,0
46,1997,1997-09-14,3,25.121,DEN,,STL,W 35-14,,0,0,,0,,,,
47,1997,1997-09-21,4,25.128,DEN,,CIN,W 38-20,,1,18,18.00,0,0.0,0,0,0
48,1997,1997-09-28,5,25.135,DEN,@,ATL,W 29-21,,0,0,,0,,,,
49,1997,1997-10-06,6,25.143,DEN,,NWE,W 34-13,,0,0,,0,,,,
50,1997,1997-10-19,7,25.156,DEN,@,OAK,L 25-28,,0,0,,0,,,,
51,1997,1997-10-26,8,25.163,DEN,@,BUF,W 23-20,,1,11,11.00,0,0.0,0,0,0
52,1997,1997-11-02,9,25.170,DEN,,SEA,W 30-27,,0,0,,0,,,,
53,1997,1997-11-09,10,25.177,DEN,,CAR,W 34-0,,0,0,,0,,,,
54,1997,1997-11-16,11,25.184,DEN,@,KAN,L 22-24,,1,8,8.00,0,0.0,0,0,0
55,1997,1997-11-24,12,25.192,DEN,,OAK,W 31-3,,0,0,,0,,,,
56,1997,1997-11-30,13,25.198,DEN,@,SDG,W 38-28,,0,0,,0,,,,
57,1997,1997-12-07,14,25.205,DEN,@,PIT,L 24-35,,0,0,,0,,,,
58,1997,1997-12-15,15,25.213,DEN,@,SFO,L 17-34,,0,0,,0,,,,
59,1997,1997-12-21,16,25.219,DEN,,SDG,W 38-3,,0,0,,0,,,,
60,1998,1998-09-07,1,26.114,DEN,,NWE,W 27-21,,,,,,,,,
61,1998,1998-09-13,2,26.120,DEN,,DAL,W 42-23,,,,,,,,,
62,1998,1998-09-20,3,26.127,DEN,@,OAK,W 34-17,,,,,,,,,
63,1998,1998-09-27,4,26.134,DEN,@,WAS,W 38-16,,,,,,,,,
64,1998,1998-10-04,5,26.141,DEN,,PHI,W 41-16,,,,,,,,,
65,1998,1998-10-11,6,26.148,DEN,@,SEA,W 21-16,,,,,,,,,
66,1998,1998-10-25,7,26.162,DEN,,JAX,W 37-24,,,,,,,,,
67,1998,1998-11-01,8,26.169,DEN,@,CIN,W 33-26,,,,,,,,,
68,1998,1998-11-08,9,26.176,DEN,,SDG,W 27-10,,,,,,,,,
69,1998,1998-11-16,10,26.184,DEN,@,KAN,W 30-7,,,,,,,,,
70,1998,1998-11-22,11,26.190,DEN,,OAK,W 40-14,,,,,,,,,
71,1998,1998-11-29,12,26.197,DEN,@,SDG,W 31-16,,,,,,,,,
72,1998,1998-12-06,13,26.204,DEN,,KAN,W 35-31,,,,,,,,,
73,1998,1998-12-13,14,26.211,DEN,@,NYG,L 16-20,,2,17,8.50,0,0.0,0,0,0
74,1998,1998-12-21,15,26.219,DEN,@,MIA,L 21-31,,,,,,,,,
75,1998,1998-12-27,16,26.225,DEN,,SEA,W 28-21,,,,,,,,,
76,1999,1999-09-12,1,27.119,CHI,,KAN,W 20-17,,,,,,,,,
77,1999,1999-09-19,2,27.126,CHI,,SEA,L 13-14,,,,,,,,,
78,1999,1999-09-26,3,27.133,CHI,@,OAK,L 17-24,,,,,,,,,
79,1999,1999-10-03,4,27.140,CHI,,NOR,W 14-10,,,,,,,,,
80,1999,1999-10-10,5,27.147,CHI,@,MIN,W 24-22,,,,,,,,,
81,1999,1999-10-17,6,27.154,CHI,,PHI,L 16-20,,,,,,,,,
82,1999,1999-10-24,7,27.161,CHI,@,TAM,L 3-6,,,,,,,,,
83,1999,1999-10-31,8,27.168,CHI,@,WAS,L 22-48,,0,0,,0,0.0,1,15,0
84,1999,1999-11-07,9,27.175,CHI,@,GNB,W 14-13,,,,,,,,,
85,1999,1999-11-21,11,27.189,CHI,@,SDG,W 23-20,,,,,,,,,
86,1999,1999-11-25,12,27.193,CHI,@,DET,L 17-21,,,,,,,,,
87,1999,1999-12-05,13,27.203,CHI,,GNB,L 19-35,,,,,,,,,
88,1999,1999-12-19,14,27.217,CHI,,DET,W 28-10,,,,,,,,,
89,1999,1999-12-26,15,27.224,CHI,@,STL,L 12-34,,,,,,,,,
90,1999,2000-01-02,16,27.231,CHI,,TAM,L 6-20,,,,,,,,,
91,2000,2000-09-24,4,28.131,DEN,,KAN,L 22-23,,,,,,,,,
92,2000,2000-10-01,5,28.138,DEN,,NWE,L 19-28,,,,,,,,,
93,2000,2000-10-08,6,28.145,DEN,@,SDG,W 21-7,,,,,,,,,
94,2000,2000-10-15,7,28.152,DEN,,CLE,W 44-10,,,,,,,,,
95,2000,2000-10-22,8,28.159,DEN,@,CIN,L 21-31,,,,,,,,,
96,2000,2000-11-05,9,28.173,DEN,@,NYJ,W 30-23,,,,,,,,,
97,2000,2000-11-13,10,28.181,DEN,,OAK,W 27-24,,,,,,,,,
98,2000,2000-11-19,11,28.187,DEN,,SDG,W 38-37,,,,,,,,,
99,2000,2000-11-26,12,28.194,DEN,@,SEA,W 38-31,,,,,,,,,
100,2000,2000-12-03,13,28.201,DEN,@,NOR,W 38-23,,,,,,,,,
101,2000,2000-12-10,14,28.208,DEN,,SEA,W 31-24,,,,,,,,,
102,2000,2000-12-17,15,28.215,DEN,@,KAN,L 7-20,,,,,,,,,
103,2000,2000-12-23,16,28.221,DEN,,SFO,W 38-9,,,,,,,,,
104,2001,2001-09-10,1,29.117,DEN,,NYG,W 31-20,,,,,,,,,
105,2001,2001-09-23,2,29.130,DEN,@,ARI,W 38-17,,,,,,,,,
106,2001,2001-09-30,3,29.137,DEN,,BAL,L 13-20,,,,,,,,,
107,2001,2001-10-07,4,29.144,DEN,,KAN,W 20-6,,,,,,,,,
108,2001,2001-10-14,5,29.151,DEN,@,SEA,L 21-34,,,,,,,,,
109,2001,2001-10-21,6,29.158,DEN,@,SDG,L 10-27,,,,,,,,,
110,2001,2001-10-28,7,29.165,DEN,,NWE,W 31-20,,,,,,,,,
111,2001,2001-11-05,8,29.173,DEN,@,OAK,L 28-38,,,,,,,,,
112,2001,2001-11-11,9,29.179,DEN,,SDG,W 26-16,,,,,,,,,
113,2001,2001-11-18,10,29.186,DEN,,WAS,L 10-17,,,,,,,,,
114,2001,2001-11-22,11,29.190,DEN,@,DAL,W 26-24,,,,,,,,,
115,2001,2001-12-02,12,29.200,DEN,@,MIA,L 10-21,,,,,,,,,
116,2001,2001-12-09,13,29.207,DEN,,SEA,W 20-7,,,,,,,,,
117,2001,2001-12-16,14,29.214,DEN,@,KAN,L 23-26,,,,,,,,,
118,2001,2001-12-30,15,29.228,DEN,,OAK,W 23-17,,,,,,,,,
119,2001,2002-01-06,16,29.235,DEN,@,IND,L 10-29,,,,,,,,,
120,2002,2002-09-08,1,30.115,DEN,,STL,W 23-16,,,,,,,,,
121,2002,2002-09-15,2,30.122,DEN,@,SFO,W 24-14,,,,,,,,,
122,2002,2002-09-22,3,30.129,DEN,,BUF,W 28-23,,,,,,,,,
123,2002,2002-09-30,4,30.137,DEN,@,BAL,L 23-34,,,,,,,,,
124,2002,2002-10-06,5,30.143,DEN,,SDG,W 26-9,,,,,,,,,
125,2002,2002-10-13,6,30.150,DEN,,MIA,L 22-24,,,,,,,,,
126,2002,2002-10-20,7,30.157,DEN,@,KAN,W 37-34,,,,,,,,,
127,2002,2002-10-27,8,30.164,DEN,@,NWE,W 24-16,,,,,,,,,
128,2002,2002-11-11,9,30.179,DEN,,OAK,L 10-34,,,,,,,,,
129,2002,2002-11-17,10,30.185,DEN,@,SEA,W 31-9,,,,,,,,,
130,2002,2002-11-24,11,30.192,DEN,,IND,L 20-23,,,,,,,,,
131,2002,2002-12-01,12,30.199,DEN,@,SDG,L 27-30,*,,,,,,,,
132,2002,2002-12-08,13,30.206,DEN,@,NYJ,L 13-19,,,,,,,,,
133,2002,2002-12-15,14,30.213,DEN,,KAN,W 31-24,,,,,,,,,
134,2002,2002-12-22,15,30.220,DEN,@,OAK,L 16-28,,,,,,,,,
135,2002,2002-12-29,16,30.227,DEN,,ARI,W 37-7,,,,,,,,,
136,2003,2003-09-07,1,31.114,DEN,@,CIN,W 30-10,,,,,,,,,
137,2003,2003-09-14,2,31.121,DEN,@,SDG,W 37-13,,,,,,,,,
138,2003,2003-09-22,3,31.129,DEN,,OAK,W 31-10,,,,,,,,,
139,2003,2003-09-28,4,31.135,DEN,,DET,W 20-16,,,,,,,,,
140,2003,2003-10-05,5,31.142,DEN,@,KAN,L 23-24,,,,,,,,,
141,2003,2003-10-12,6,31.149,DEN,,PIT,W 17-14,,,,,,,,,
142,2003,2003-10-19,7,31.156,DEN,@,MIN,L 20-28,,,,,,,,,
143,2003,2003-10-26,8,31.163,DEN,@,BAL,L 6-26,,,,,,,,,
144,2003,2003-11-03,9,31.171,DEN,,NWE,L 26-30,,,,,,,,,
145,2003,2003-11-16,10,31.184,DEN,,SDG,W 37-8,,,,,,,,,
146,2003,2003-11-23,11,31.191,DEN,,CHI,L 10-19,,,,,,,,,
147,2003,2003-11-30,12,31.198,DEN,@,OAK,W 22-8,,,,,,,,,
148,2003,2003-12-07,13,31.205,DEN,,KAN,W 45-27,,,,,,,,,
149,2003,2003-12-14,14,31.212,DEN,,CLE,W 23-20,,,,,,,,,
150,2003,2003-12-21,15,31.219,DEN,@,IND,W 31-17,,,,,,,,,
151,2003,2003-12-28,16,31.226,DEN,@,GNB,L 3-31,,,,,,,,,
152,2004,2004-09-12,1,32.119,TAM,@,WAS,L 10-16,,,,,,,,,
153,2004,2004-09-19,2,32.126,TAM,,SEA,L 6-10,,,,,,,,,
154,2004,2004-09-26,3,32.133,TAM,@,OAK,L 20-30,,,,,,,,,
155,2004,2004-10-03,4,32.140,TAM,,DEN,L 13-16,,,,,,,,,
156,2004,2004-10-10,5,32.147,TAM,@,NOR,W 20-17,,,,,,,,,
157,2004,2004-10-18,6,32.155,TAM,@,STL,L 21-28,,,,,,,,,
158,2004,2004-10-24,7,32.161,TAM,,CHI,W 19-7,,,,,,,,,
159,2004,2004-11-07,8,32.175,TAM,,KAN,W 34-31,,,,,,,,,
160,2004,2004-11-14,9,32.182,TAM,@,ATL,L 14-24,,,,,,,,,
161,2004,2004-11-21,10,32.189,TAM,,SFO,W 35-3,,,,,,,,,
162,2004,2004-11-28,11,32.196,TAM,@,CAR,L 14-21,,,,,,,,,
163,2004,2004-12-05,12,32.203,TAM,,ATL,W 27-0,,,,,,,,,
164,2004,2004-12-12,13,32.210,TAM,@,SDG,L 24-31,,,,,,,,,
165,2004,2004-12-19,14,32.217,TAM,,NOR,L 17-21,,,,,,,,,
166,2004,2004-12-26,15,32.224,TAM,,CAR,L 20-37,,,,,,,,,
167,2004,2005-01-02,16,32.231,TAM,@,ARI,L 7-12,,,,,,,,,
168,2005,2005-09-11,1,33.118,DEN,@,MIA,L 10-34,,,,,,,,,
169,2005,2005-09-18,2,33.125,DEN,,SDG,W 20-17,,,,,,,,,
170,2005,2005-09-26,3,33.133,DEN,,KAN,W 30-10,,,,,,,,,
171,2005,2005-10-02,4,33.139,DEN,@,JAX,W 20-7,,,,,,,,,
172,2005,2005-10-09,5,33.146,DEN,,WAS,W 21-19,,,,,,,,,
173,2005,2005-10-16,6,33.153,DEN,,NWE,W 28-20,,,,,,,,,
174,2005,2005-10-23,7,33.160,DEN,@,NYG,L 23-24,,,,,,,,,
175,2005,2005-10-30,8,33.167,DEN,,PHI,W 49-21,,,,,,,,,
176,2005,2005-11-13,9,33.181,DEN,@,OAK,W 31-17,,,,,,,,,
177,2005,2005-11-20,10,33.188,DEN,,NYJ,W 27-0,,,,,,,,,
178,2005,2005-11-24,11,33.192,DEN,@,DAL,W 24-21,,,,,,,,,
179,2005,2005-12-11,13,33.209,DEN,,BAL,W 12-10,,,,,,,,,
180,2005,2005-12-17,14,33.215,DEN,@,BUF,W 28-17,,,,,,,,,
181,2005,2005-12-24,15,33.222,DEN,,OAK,W 22-3,,,,,,,,,
182,2005,2005-12-31,16,33.229,DEN,@,SDG,W 23-7,*,,,,,,,,
183,2006,2006-09-10,1,34.117,DEN,@,STL,L 10-18,,,,,,,,,
184,2006,2006-09-17,2,34.124,DEN,,KAN,W 9-6,,,,,,,,,
185,2006,2006-09-24,3,34.131,DEN,@,NWE,W 17-7,,,,,,,,,
186,2006,2006-10-09,4,34.146,DEN,,BAL,W 13-3,,,,,,,,,
187,2006,2006-10-15,5,34.152,DEN,,OAK,W 13-3,,,,,,,,,
188,2006,2006-10-22,6,34.159,DEN,@,CLE,W 17-7,,,,,,,,,
189,2006,2006-10-29,7,34.166,DEN,,IND,L 31-34,,,,,,,,,
190,2006,2006-11-05,8,34.173,DEN,@,PIT,W 31-20,,,,,,,,,
191,2006,2006-11-12,9,34.180,DEN,@,OAK,W 17-13,,,,,,,,,
192,2006,2006-11-19,10,34.187,DEN,,SDG,L 27-35,,,,,,,,,
193,2006,2006-11-23,11,34.191,DEN,@,KAN,L 10-19,,,,,,,,,
194,2006,2006-12-03,12,34.201,DEN,,SEA,L 20-23,,,,,,,,,
195,2006,2006-12-10,13,34.208,DEN,@,SDG,L 20-48,,,,,,,,,
196,2006,2006-12-17,14,34.215,DEN,@,ARI,W 37-20,,,,,,,,,
197,2006,2006-12-24,15,34.222,DEN,,CIN,W 24-23,,,,,,,,,
