ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks
1,1981,1981-09-06,1,22.314,BAL,@,NWE,W 29-28,
2,1981,1981-10-04,5,22.342,BAL,@,BUF,L 17-23,
3,1981,1981-10-11,6,22.349,BAL,,CIN,L 19-41,
4,1981,1981-10-18,7,22.356,BAL,,SDG,L 14-43,
5,1981,1981-10-25,8,22.363,BAL,@,CLE,L 28-42,
6,1981,1981-11-01,9,23.005,BAL,@,MIA,L 10-27,
7,1981,1981-11-08,10,23.012,BAL,,NYJ,L 14-41,
8,1981,1981-11-15,11,23.019,BAL,@,PHI,L 13-38,
9,1981,1981-11-22,12,23.026,BAL,,STL,L 24-35,
10,1981,1981-11-29,13,23.033,BAL,@,NYJ,L 0-25,
11,1981,1981-12-06,14,23.040,BAL,,DAL,L 13-37,
12,1981,1981-12-13,15,23.047,BAL,@,WAS,L 14-38,
13,1981,1981-12-20,16,23.054,BAL,,NWE,W 23-21,
14,1982,1982-09-12,1,23.320,BAL,,NWE,L 13-24,
15,1982,1982-09-19,2,23.327,BAL,@,MIA,L 20-24,
16,1982,1982-11-21,3,24.025,BAL,@,NYJ,L 0-37,
17,1982,1982-11-28,4,24.032,BAL,@,BUF,L 0-20,
18,1982,1982-12-05,5,24.039,BAL,,CIN,L 17-20,
19,1982,1982-12-12,6,24.046,BAL,@,MIN,L 10-13,
20,1982,1982-12-19,7,24.053,BAL,,GNB,T 20-20,
21,1982,1982-12-26,8,24.060,BAL,@,SDG,L 26-44,1.0
22,1982,1983-01-02,9,24.067,BAL,,MIA,L 7-34,
23,1983,1983-09-04,1,24.312,BAL,@,NWE,W 29-23,2.0
24,1983,1983-09-11,2,24.319,BAL,,DEN,L 10-17,
25,1983,1983-09-18,3,24.326,BAL,@,BUF,L 23-28,
26,1983,1983-09-25,4,24.333,BAL,,CHI,W 22-19,
27,1983,1983-10-02,5,24.340,BAL,@,CIN,W 34-31,
28,1983,1983-10-09,6,24.347,BAL,,NWE,W 12-7,2.0
29,1983,1983-10-16,7,24.354,BAL,,BUF,L 7-30,
30,1983,1983-10-23,8,24.361,BAL,,MIA,L 7-21,
31,1983,1983-10-30,9,25.003,BAL,@,PHI,W 22-21,
32,1983,1983-11-20,12,25.024,BAL,@,MIA,L 0-37,
33,1983,1983-11-27,13,25.031,BAL,@,CLE,L 23-41,
34,1983,1983-12-04,14,25.038,BAL,,NYJ,L 6-10,
35,1983,1983-12-11,15,25.045,BAL,@,DEN,L 19-21,
36,1983,1983-12-18,16,25.052,BAL,,HOU,W 20-10,
37,1984,1984-10-14,7,25.353,IND,@,PHI,L 7-16,1.0
38,1984,1984-10-21,8,25.360,IND,,PIT,W 17-16,
39,1984,1984-10-28,9,26.001,IND,@,DAL,L 3-22,
40,1984,1984-11-04,10,26.008,IND,,SDG,L 10-38,
41,1984,1984-11-11,11,26.015,IND,@,NYJ,W 9-5,2.0
42,1984,1984-11-18,12,26.022,IND,,NWE,L 17-50,
43,1984,1984-11-25,13,26.029,IND,@,RAI,L 7-21,
44,1984,1984-12-02,14,26.036,IND,@,BUF,L 15-21,
45,1984,1984-12-09,15,26.043,IND,,MIA,L 17-35,1.0
46,1984,1984-12-16,16,26.050,IND,@,NWE,L 10-16,
47,1985,1985-09-08,1,26.316,IND,@,PIT,L 3-45,
48,1985,1985-09-15,2,26.323,IND,@,MIA,L 13-30,
49,1985,1985-09-22,3,26.330,IND,,DET,W 14-6,
50,1985,1985-10-06,5,26.344,IND,,BUF,W 49-17,
51,1985,1985-10-13,6,26.351,IND,,DEN,L 10-15,1.0
52,1985,1985-10-20,7,26.358,IND,@,BUF,L 9-21,
53,1985,1985-10-27,8,27.000,IND,,GNB,W 37-10,1.0
54,1985,1985-11-03,9,27.007,IND,,NYJ,L 17-35,1.0
55,1985,1985-11-10,10,27.014,IND,@,NWE,L 15-34,
56,1985,1985-11-17,11,27.021,IND,,MIA,L 20-34,1.0
57,1985,1985-11-24,12,27.028,IND,@,KAN,L 7-20,
58,1985,1985-12-01,13,27.035,IND,,NWE,L 31-38,
59,1985,1985-12-08,14,27.042,IND,@,CHI,L 10-17,
60,1985,1985-12-15,15,27.049,IND,@,TAM,W 31-23,
61,1985,1985-12-22,16,27.056,IND,,HOU,W 34-16,1.0
