ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.258,IND,,CLE,W 14-3,,,,
2,1992,1992-09-13,2,22.265,IND,,HOU,L 10-20,,,,
3,1992,1992-09-20,3,22.272,IND,@,BUF,L 0-38,,,,
4,1992,1992-10-04,4,22.286,IND,@,TAM,W 24-14,,,,
5,1992,1992-10-11,5,22.293,IND,,NYJ,W 6-3,,,,
6,1992,1992-10-18,6,22.300,IND,,SDG,L 14-34,,,,
7,1992,1992-10-25,7,22.307,IND,@,MIA,W 31-20,,,,
8,1992,1992-11-01,8,22.314,IND,@,SDG,L 0-26,,,,
9,1992,1992-11-08,9,22.321,IND,,MIA,L 0-28,,,,
10,1992,1992-11-15,10,22.328,IND,,NWE,L 34-37,,,,
11,1992,1992-11-22,11,22.335,IND,@,PIT,L 14-30,,,,
12,1992,1992-11-29,12,22.342,IND,,BUF,W 16-13,,,,
13,1992,1992-12-06,13,22.349,IND,@,NWE,W 6-0,,,,
14,1992,1992-12-13,14,22.356,IND,@,NYJ,W 10-6,,,,
15,1992,1992-12-20,15,22.363,IND,,PHO,W 16-13,,,,
16,1992,1992-12-27,16,23.004,IND,@,CIN,W 21-17,,,,
17,1993,1993-09-05,1,23.256,IND,,MIA,L 20-24,,,,
18,1993,1993-09-12,2,23.263,IND,@,CIN,W 9-6,,,,
19,1993,1993-09-26,3,23.277,IND,,CLE,W 23-10,,,,
20,1993,1993-10-03,4,23.284,IND,@,DEN,L 13-35,,,,
21,1993,1993-10-10,5,23.291,IND,,DAL,L 3-27,,,,
22,1993,1993-10-24,6,23.305,IND,@,MIA,L 27-41,,,,
23,1993,1993-10-31,7,23.312,IND,,NWE,W 9-6,,,,
24,1993,1993-11-07,8,23.319,IND,@,WAS,L 24-30,,,,
25,1993,1993-11-14,9,23.326,IND,,NYJ,L 17-31,,,,
26,1993,1993-11-21,10,23.333,IND,@,BUF,L 9-23,,,,
27,1993,1993-11-29,11,23.341,IND,,SDG,L 0-31,,,,
28,1993,1993-12-05,12,23.347,IND,@,NYJ,W 9-6,,,,
29,1993,1993-12-12,13,23.354,IND,@,NYG,L 6-20,,,,
30,1993,1993-12-19,14,23.361,IND,,PHI,L 10-20,,,,
31,1993,1993-12-26,15,24.003,IND,@,NWE,L 0-38,,,,
32,1993,1994-01-02,16,24.010,IND,,BUF,L 10-30,,,,
33,1994,1994-09-04,1,24.255,IND,,HOU,W 45-21,,,,
34,1994,1994-09-11,2,24.262,IND,@,TAM,L 10-24,,,,
35,1994,1994-09-18,3,24.269,IND,@,PIT,L 21-31,,,,
36,1994,1994-09-25,4,24.276,IND,,CLE,L 14-21,,,,
37,1994,1994-10-02,5,24.283,IND,,SEA,W 17-15,,,,
38,1994,1994-10-09,6,24.290,IND,@,NYJ,L 6-16,,,,
39,1994,1994-10-16,7,24.297,IND,@,BUF,W 27-17,,,,
40,1994,1994-10-23,8,24.304,IND,,WAS,L 27-41,,,,
41,1994,1994-10-30,9,24.311,IND,,NYJ,W 28-25,,,,
42,1994,1994-11-06,10,24.318,IND,@,MIA,L 21-22,,,,
43,1994,1994-11-20,11,24.332,IND,@,CIN,W 17-13,,,,
44,1994,1994-11-27,12,24.339,IND,,NWE,L 10-12,,,,
45,1994,1994-12-04,13,24.346,IND,@,SEA,W 31-19,,,,
46,1994,1994-12-11,14,24.353,IND,@,NWE,L 13-28,,,,
47,1994,1994-12-18,15,24.360,IND,,MIA,W 10-6,,,,
48,1994,1994-12-24,16,25.001,IND,,BUF,W 10-9,,,,
49,1995,1995-09-03,1,25.254,IND,,CIN,L 21-24,,,,
50,1995,1995-09-10,2,25.261,IND,@,NYJ,W 27-24,,,,
51,1995,1995-09-17,3,25.268,IND,@,BUF,L 14-20,,,,
52,1995,1995-10-01,4,25.282,IND,,STL,W 21-18,,,,
53,1995,1995-10-08,5,25.289,IND,@,MIA,W 27-24,,,,
54,1995,1995-10-15,6,25.296,IND,,SFO,W 18-17,,,,
55,1995,1995-10-22,7,25.303,IND,@,OAK,L 17-30,0.0,1,9,0
56,1995,1995-10-29,8,25.310,IND,,NYJ,W 17-10,,,,
57,1995,1995-11-05,9,25.317,IND,,BUF,L 10-16,,,,
58,1995,1995-11-12,10,25.324,IND,@,NOR,L 14-17,1.0,0,0,0
59,1995,1995-11-19,11,25.331,IND,@,NWE,W 24-10,,,,
60,1995,1995-11-26,12,25.338,IND,,MIA,W 36-28,1.0,0,0,0
61,1995,1995-12-03,13,25.345,IND,@,CAR,L 10-13,,,,
62,1995,1995-12-10,14,25.352,IND,@,JAX,W 41-31,,,,
63,1995,1995-12-23,16,26.000,IND,,NWE,W 10-7,,,,
64,1996,1996-09-01,1,26.253,IND,,ARI,W 20-13,,,,
65,1996,1996-09-08,2,26.260,IND,@,NYJ,W 21-7,,,,
66,1996,1996-09-23,4,26.275,IND,,MIA,W 10-6,,,,
67,1996,1996-10-20,7,26.302,IND,,NWE,L 9-27,,,,
68,1996,1996-10-27,8,26.309,IND,@,WAS,L 16-31,1.0,0,0,0
69,1996,1996-11-03,9,26.316,IND,,SDG,L 19-26,,,,
70,1996,1996-11-10,10,26.323,IND,@,MIA,L 13-37,,,,
71,1996,1996-11-17,11,26.330,IND,,NYJ,W 34-29,,,,
72,1996,1996-11-24,12,26.337,IND,@,NWE,L 13-27,,,,
73,1996,1996-12-01,13,26.344,IND,,BUF,W 13-10,,,,
74,1996,1996-12-15,15,26.358,IND,@,KAN,W 24-19,,,,
75,1997,1997-08-31,1,27.251,IND,@,MIA,L 10-16,,,,
76,1997,1997-09-07,2,27.258,IND,,NWE,L 6-31,,,,
77,1997,1997-09-14,3,27.265,IND,,SEA,L 3-31,,,,
78,1997,1997-09-21,4,27.272,IND,@,BUF,L 35-37,,,,
79,1997,1997-11-23,12,27.335,IND,@,DET,L 10-32,,,,
80,1997,1997-11-30,13,27.342,IND,@,NWE,L 17-20,,,,
81,1997,1997-12-07,14,27.349,IND,@,NYJ,W 22-14,,,,
82,1997,1997-12-14,15,27.356,IND,,MIA,W 41-0,,,,
83,1997,1997-12-21,16,27.363,IND,@,MIN,L 28-39,,,,
