ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1989,1989-10-01,4,23.199,DET,,PIT,L 3-23,*,15,30,50.00,160,0,1,52.1,2,11,5.33,3.83,0,0,,0,0,0
2,1989,1989-10-15,6,23.213,DET,@,TAM,W 17-16,*,17,31,54.84,268,1,2,67.7,4,31,8.65,6.39,10,78,7.80,1,1,6
3,1989,1989-10-22,7,23.220,DET,,MIN,L 7-20,*,19,36,52.78,240,0,2,50.7,8,42,6.67,4.17,8,25,3.13,1,1,6
4,1989,1989-10-29,8,23.227,DET,@,GNB,L 20-23,*,14,28,50.00,201,1,1,70.7,1,9,7.18,6.29,4,26,6.50,1,1,6
5,1989,1989-11-05,9,23.234,DET,@,HOU,L 31-35,*,18,29,62.07,273,1,1,90.2,3,16,9.41,8.55,1,3,3.00,0,0,0
6,1989,1989-11-12,10,23.241,DET,,GNB,W 31-22,*,7,15,46.67,77,2,1,74.2,4,23,5.13,4.80,6,0,0.00,0,0,0
7,1989,1989-11-19,11,23.248,DET,@,CIN,L 7-42,*,5,8,62.50,83,0,0,97.4,1,5,10.38,10.38,1,-1,-1.00,0,0,0
8,1989,1989-12-03,13,23.262,DET,,NOR,W 21-14,*,8,18,44.44,177,0,1,56.9,4,27,9.83,7.33,3,17,5.67,1,1,6
9,1990,1990-09-09,1,24.177,DET,,TAM,L 21-38,*,10,21,47.62,143,1,1,66.2,5,31,6.81,5.62,4,11,2.75,0,0,0
10,1990,1990-09-16,2,24.184,DET,,ATL,W 21-14,*,13,26,50.00,167,2,2,64.1,2,9,6.42,4.50,2,14,7.00,0,0,0
11,1990,1990-09-23,3,24.191,DET,@,TAM,L 20-23,*,17,26,65.38,169,1,0,96.5,3,17,6.50,7.27,8,97,12.13,1,1,6
12,1990,1990-09-30,4,24.198,DET,,GNB,L 21-24,*,17,34,50.00,200,1,0,78.1,1,6,5.88,6.47,6,50,8.33,1,1,6
13,1990,1990-10-28,7,24.226,DET,@,NOR,W 27-10,*,16,25,64.00,246,1,0,109.7,5,32,9.84,10.64,3,38,12.67,0,0,0
14,1990,1990-11-04,8,24.233,DET,,WAS,L 38-41,*,8,17,47.06,135,2,0,113.6,1,8,7.94,10.29,2,47,23.50,1,1,6
15,1990,1990-12-02,12,24.261,DET,@,CHI,L 17-23,*,8,18,44.44,101,0,0,62.5,1,18,5.61,5.61,3,7,2.33,1,1,6
16,1990,1990-12-10,13,24.269,DET,,RAI,L 31-38,*,11,24,45.83,178,1,1,67.7,4,7,7.42,6.38,6,21,3.50,1,1,6
17,1990,1990-12-16,14,24.275,DET,,CHI,W 38-21,*,18,27,66.67,316,4,2,115.1,1,6,11.70,11.33,5,32,6.40,0,0,0
18,1990,1990-12-22,15,24.281,DET,@,GNB,W 24-17,*,13,28,46.43,184,0,1,53.3,0,0,6.57,4.96,5,35,7.00,1,1,6
19,1990,1990-12-30,16,24.289,DET,@,SEA,L 10-30,*,11,25,44.00,135,0,1,44.6,4,39,5.40,3.60,3,11,3.67,0,0,0
20,1991,1991-09-01,1,25.169,DET,@,WAS,L 0-45,*,8,22,36.36,75,0,3,7.0,3,14,3.41,-2.73,1,16,16.00,0,0,0
21,1991,1991-09-08,2,25.176,DET,,GNB,W 23-14,*,25,38,65.79,271,1,0,95.4,0,0,7.13,7.66,4,25,6.25,0,0,0
22,1991,1991-09-15,3,25.183,DET,,MIA,W 17-13,*,13,24,54.17,173,1,1,73.8,2,9,7.21,6.17,5,16,3.20,1,1,6
23,1991,1991-09-22,4,25.190,DET,@,IND,W 33-24,*,17,23,73.91,167,0,2,57.7,0,0,7.26,3.35,8,26,3.25,1,1,6
24,1991,1991-09-29,5,25.197,DET,,TAM,W 31-3,*,12,22,54.55,159,1,1,73.9,2,12,7.23,6.09,3,34,11.33,0,0,0
25,1991,1991-10-06,6,25.204,DET,,MIN,W 24-20,*,24,38,63.16,281,2,1,92.1,3,5,7.39,7.26,2,8,4.00,0,0,0
26,1991,1991-10-20,7,25.218,DET,@,SFO,L 3-35,*,14,24,58.33,183,0,1,65.1,0,0,7.63,5.75,1,-2,-2.00,0,0,0
27,1991,1991-10-27,8,25.225,DET,,DAL,W 34-10,*,3,3,100.00,30,0,0,108.3,1,2,10.00,10.00,1,2,2.00,0,0,0
28,1992,1992-09-06,1,26.174,DET,@,CHI,L 24-27,*,18,26,69.23,273,2,1,113.1,6,41,10.50,10.31,4,12,3.00,0,0,0
29,1992,1992-09-13,2,26.181,DET,,MIN,W 31-17,*,10,15,66.67,105,1,1,81.2,2,9,7.00,5.33,3,7,2.33,0,0,0
30,1992,1992-09-20,3,26.188,DET,@,WAS,L 10-13,*,14,26,53.85,181,1,1,72.8,2,12,6.96,6.00,3,3,1.00,0,0,0
31,1992,1992-09-27,4,26.195,DET,,TAM,L 23-27,*,20,31,64.52,323,1,0,110.0,3,25,10.42,11.06,0,0,,0,0,0
32,1992,1992-10-04,5,26.202,DET,,NOR,L 7-13,*,15,30,50.00,173,1,0,78.9,6,28,5.77,6.43,2,6,3.00,0,0,0
33,1992,1992-10-15,6,26.213,DET,@,MIN,L 14-31,*,13,23,56.52,171,0,2,43.9,2,11,7.43,3.52,1,10,10.00,0,0,0
34,1992,1992-10-25,7,26.223,DET,@,TAM,W 38-7,*,11,19,57.89,208,3,1,113.6,0,0,10.95,11.74,2,16,8.00,0,0,0
35,1992,1992-11-01,8,26.230,DET,,GNB,L 13-27,*,14,28,50.00,148,0,1,50.9,4,29,5.29,3.68,0,0,,0,0,0
36,1992,1992-11-08,9,26.237,DET,,DAL,L 3-37,*,6,10,60.00,69,0,2,41.2,2,13,6.90,-2.10,2,9,4.50,0,0,0
37,1992,1992-12-06,13,26.265,DET,@,GNB,L 10-38,*,2,5,40.00,51,0,0,77.9,1,2,10.20,10.20,4,20,5.00,0,0,0
38,1993,1993-09-05,1,27.173,DET,,ATL,W 30-13,*,11,20,55.00,178,1,0,101.7,2,12,8.90,9.90,4,14,3.50,0,0,0
39,1993,1993-09-12,2,27.180,DET,@,NWE,W 19-16,*,16,25,64.00,175,0,3,45.0,3,21,7.00,1.60,8,20,2.50,0,0,0
40,1993,1993-09-19,3,27.187,DET,@,NOR,L 3-14,*,12,17,70.59,99,0,0,85.2,5,30,5.82,5.82,3,8,2.67,0,0,0
41,1993,1993-10-17,6,27.215,DET,,SEA,W 30-10,*,14,26,53.85,157,2,1,81.7,2,6,6.04,5.85,4,26,6.50,0,0,0
42,1993,1993-10-24,7,27.222,DET,@,RAM,W 16-13,*,15,25,60.00,249,0,1,76.9,4,20,9.96,8.16,4,30,7.50,0,0,0
43,1993,1993-10-31,8,27.229,DET,@,MIN,W 30-27,*,20,28,71.43,273,1,2,84.4,2,13,9.75,7.25,8,13,1.63,0,0,0
44,1993,1993-11-07,9,27.236,DET,,TAM,W 23-0,*,16,22,72.73,134,0,0,88.1,2,9,6.09,6.09,3,20,6.67,1,1,6
45,1993,1993-11-21,10,27.250,DET,@,GNB,L 17-26,*,13,25,52.00,100,2,1,72.1,2,11,4.00,3.80,4,3,0.75,0,0,0
46,1993,1993-11-25,11,27.254,DET,,CHI,L 6-10,*,22,34,64.71,167,0,2,52.0,5,21,4.91,2.26,3,15,5.00,0,0,0
47,1993,1993-12-05,12,27.264,DET,,MIN,L 0-13,*,18,30,60.00,138,0,4,31.7,7,31,4.60,-1.40,4,16,4.00,0,0,0
48,1994,1994-10-02,4,28.200,DAL,@,WAS,W 34-7,,0,0,,0,0,0,,0,,,,0,0,,0,,
