ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-10-18,5,23.195,NYG,@,BUF,L 3-6,,,
2,1987,1987-11-29,11,23.237,NYG,@,WAS,L 19-23,,,
3,1987,1987-12-06,12,23.244,NYG,,PHI,W 23-20,,,
4,1987,1987-12-13,13,23.251,NYG,@,STL,L 24-27,,,
5,1987,1987-12-19,14,23.257,NYG,,GNB,W 20-10,,,
6,1987,1987-12-27,15,23.265,NYG,,NYJ,W 20-7,,,
7,1988,1988-09-05,1,24.152,NYG,,WAS,W 27-20,,,
8,1988,1988-09-11,2,24.158,NYG,,SFO,L 17-20,,,
9,1988,1988-09-18,3,24.165,NYG,@,DAL,W 12-10,,,
10,1988,1988-09-25,4,24.172,NYG,,RAM,L 31-45,,,
11,1988,1988-10-02,5,24.179,NYG,@,WAS,W 24-23,,,
12,1988,1988-10-10,6,24.187,NYG,@,PHI,L 13-24,,,
13,1988,1988-10-16,7,24.193,NYG,,DET,W 30-10,1,29,0
14,1988,1988-10-23,8,24.200,NYG,@,ATL,W 23-16,,,
15,1988,1988-10-30,9,24.207,NYG,@,DET,W 13-10,,,
16,1988,1988-11-06,10,24.214,NYG,,DAL,W 29-21,,,
17,1988,1988-11-13,11,24.221,NYG,@,PHO,L 17-24,,,
18,1988,1988-11-20,12,24.228,NYG,,PHI,L 17-23,,,
19,1988,1988-11-27,13,24.235,NYG,@,NOR,W 13-12,,,
20,1988,1988-12-04,14,24.242,NYG,,PHO,W 44-7,,,
21,1988,1988-12-11,15,24.249,NYG,,KAN,W 28-12,,,
22,1988,1988-12-18,16,24.256,NYG,@,NYJ,L 21-27,,,
23,1989,1989-09-11,1,25.158,NYG,@,WAS,W 27-24,,,
24,1989,1989-09-24,3,25.171,NYG,,PHO,W 35-7,2,8,0
25,1989,1989-10-01,4,25.178,NYG,@,DAL,W 30-13,,,
26,1989,1989-10-08,5,25.185,NYG,@,PHI,L 19-21,,,
27,1989,1989-10-15,6,25.192,NYG,,WAS,W 20-17,,,
28,1989,1989-10-22,7,25.199,NYG,@,SDG,W 20-13,,,
29,1989,1989-10-30,8,25.207,NYG,,MIN,W 24-14,,,
30,1989,1989-11-05,9,25.213,NYG,@,PHO,W 20-13,,,
31,1989,1989-11-12,10,25.220,NYG,@,RAM,L 10-31,,,
32,1989,1989-11-19,11,25.227,NYG,,SEA,W 15-3,,,
33,1989,1989-11-27,12,25.235,NYG,@,SFO,L 24-34,,,
34,1989,1989-12-03,13,25.241,NYG,,PHI,L 17-24,,,
35,1989,1989-12-10,14,25.248,NYG,@,DEN,W 14-7,,,
36,1989,1989-12-16,15,25.254,NYG,,DAL,W 15-0,,,
37,1989,1989-12-24,16,25.262,NYG,,RAI,W 34-17,,,
38,1991,1991-09-02,1,27.149,NYG,,SFO,W 16-14,,,
39,1991,1991-09-15,3,27.162,NYG,@,CHI,L 17-20,,,
40,1991,1991-09-22,4,27.169,NYG,,CLE,W 13-10,,,
41,1991,1991-09-29,5,27.176,NYG,@,DAL,L 16-21,,,
42,1991,1991-10-06,6,27.183,NYG,,PHO,W 20-9,1,30,0
43,1991,1991-10-14,7,27.191,NYG,@,PIT,W 23-20,,,
44,1991,1991-10-27,8,27.204,NYG,,WAS,L 13-17,,,
45,1991,1991-11-17,11,27.225,NYG,,DAL,W 22-9,,,
46,1991,1991-11-24,12,27.232,NYG,@,TAM,W 21-14,,,
47,1991,1991-12-01,13,27.239,NYG,@,CIN,L 24-27,,,
48,1991,1991-12-08,14,27.246,NYG,,PHI,L 14-19,,,
49,1991,1991-12-15,15,27.253,NYG,@,WAS,L 17-34,,,
50,1991,1991-12-21,16,27.259,NYG,,HOU,W 24-20,,,
51,1992,1992-09-06,1,28.153,GNB,,MIN,L 20-23,,,
52,1992,1992-09-13,2,28.160,GNB,@,TAM,L 3-31,,,
53,1992,1992-09-20,3,28.167,GNB,,CIN,W 24-23,,,
54,1992,1992-09-27,4,28.174,GNB,,PIT,W 17-3,,,
55,1992,1992-10-04,5,28.181,GNB,@,ATL,L 10-24,,,
56,1992,1992-10-18,6,28.195,GNB,@,CLE,L 6-17,,,
57,1992,1992-10-25,7,28.202,GNB,,CHI,L 10-30,,,
58,1992,1992-11-01,8,28.209,GNB,@,DET,W 27-13,,,
59,1992,1992-11-08,9,28.216,GNB,@,NYG,L 7-27,,,
60,1992,1992-11-15,10,28.223,GNB,,PHI,W 27-24,,,
61,1992,1992-11-22,11,28.230,GNB,@,CHI,W 17-3,,,
62,1992,1992-12-06,13,28.244,GNB,,DET,W 38-10,,,
63,1992,1992-12-13,14,28.251,GNB,@,HOU,W 16-14,,,
64,1992,1992-12-20,15,28.258,GNB,,RAM,W 28-13,,,
65,1992,1992-12-27,16,28.265,GNB,@,MIN,L 7-27,,,
66,1993,1993-09-05,1,29.152,NWE,@,BUF,L 14-38,,,
67,1993,1993-09-12,2,29.159,NWE,,DET,L 16-19,,,
68,1993,1993-09-19,3,29.166,NWE,,SEA,L 14-17,,,
69,1993,1993-09-26,4,29.173,NWE,@,NYJ,L 7-45,,,
70,1993,1993-10-10,5,29.187,NWE,@,PHO,W 23-21,,,
