ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
35,1989,1989-12-03,13,25.277,TAM,,GNB,L 16-17,2,40,20.00,0,0,0,,0,0,0,,0,0,0
36,1989,1989-12-10,14,25.284,TAM,@,HOU,L 17-20,2,18,9.00,0,0,0,,0,0,0,,0,0,0
37,1989,1989-12-17,15,25.291,TAM,@,DET,L 7-33,0,0,,0,,,,,,,,,,
38,1989,1989-12-24,16,25.298,TAM,,PIT,L 22-31,0,0,,0,,,,,,,,,,
39,1990,1990-09-09,1,26.192,TAM,@,DET,W 38-21,2,25,12.50,0,0,0,,0,0,0,,0,0,0
40,1990,1990-09-16,2,26.199,TAM,,RAM,L 14-35,1,48,48.00,1,0,0,,0,0,0,,0,1,6
41,1990,1990-09-23,3,26.206,TAM,,DET,W 23-20,1,26,26.00,0,0,0,,0,0,0,,0,0,0
42,1990,1990-09-30,4,26.213,TAM,@,MIN,W 23-20,5,104,20.80,1,0,0,,0,0,0,,0,1,6
43,1990,1990-10-07,5,26.220,TAM,@,DAL,L 10-14,2,21,10.50,0,0,0,,0,0,0,,0,0,0
44,1990,1990-10-14,6,26.227,TAM,,GNB,W 26-14,5,98,19.60,0,0,0,,0,0,0,,0,0,0
45,1990,1990-10-28,8,26.241,TAM,@,SDG,L 10-41,1,12,12.00,0,0,0,,0,0,0,,0,0,0
46,1990,1990-11-11,10,26.255,TAM,@,NOR,L 7-35,1,4,4.00,0,0,0,,0,0,0,,0,0,0
47,1990,1990-11-25,12,26.269,TAM,@,GNB,L 10-20,7,99,14.14,1,0,0,,0,0,0,,0,1,6
48,1990,1990-12-02,13,26.276,TAM,,ATL,W 23-17,4,43,10.75,0,0,0,,0,0,0,,0,0,0
49,1990,1990-12-16,14,26.290,TAM,,MIN,W 26-13,4,51,12.75,0,1,0,0.00,0,0,0,,0,0,0
50,1990,1990-12-23,15,26.297,TAM,@,CHI,L 14-27,3,44,14.67,1,0,0,,0,0,0,,0,1,6
51,1990,1990-12-30,16,26.304,TAM,,NYJ,L 14-16,6,66,11.00,1,0,0,,0,0,0,,0,1,6
52,1991,1991-09-01,1,27.184,TAM,@,NYJ,L 13-16,5,58,11.60,0,0,0,,0,0,0,,0,0,0
53,1991,1991-09-08,2,27.191,TAM,,CHI,L 20-21,1,15,15.00,1,0,0,,0,0,0,,0,1,6
54,1991,1991-09-15,3,27.198,TAM,@,GNB,L 13-15,4,52,13.00,0,0,0,,0,0,0,,0,0,0
55,1991,1991-09-22,4,27.205,TAM,,BUF,L 10-17,5,46,9.20,0,0,0,,0,0,0,,0,0,0
56,1991,1991-09-29,5,27.212,TAM,@,DET,L 3-31,1,9,9.00,0,0,0,,0,0,0,,0,0,0
57,1991,1991-10-06,6,27.219,TAM,,PHI,W 14-13,1,5,5.00,1,0,0,,0,0,0,,0,1,6
