ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1987,1987-10-04,3,24.149,CIN,,SDG,L 9-10,1,0,0
2,1987,1987-10-11,4,24.156,CIN,@,SEA,W 17-10,1,0,0
3,1987,1987-10-18,5,24.163,CIN,,CLE,L 0-34,,,
4,1988,1988-10-02,5,25.147,CIN,@,RAI,W 45-21,,,
5,1988,1988-11-13,11,25.189,CIN,@,KAN,L 28-31,,,
6,1988,1988-11-20,12,25.196,CIN,@,DAL,W 38-24,,,
7,1988,1988-11-27,13,25.203,CIN,,BUF,W 35-21,,,
8,1988,1988-12-04,14,25.210,CIN,,SDG,W 27-10,,,
9,1988,1988-12-11,15,25.217,CIN,@,HOU,L 6-41,,,
10,1988,1988-12-17,16,25.223,CIN,,WAS,W 20-17,,,
11,1989,1989-10-08,5,26.153,MIN,,DET,W 24-17,,,
12,1989,1989-10-15,6,26.160,MIN,,GNB,W 26-14,,,
13,1989,1989-10-22,7,26.167,MIN,@,DET,W 20-7,,,
14,1989,1989-10-30,8,26.175,MIN,@,NYG,L 14-24,,,
15,1989,1989-11-05,9,26.181,MIN,,RAM,W 23-21,,,
