ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
24,2012,2012-11-04,8,23.283,BAL,@,CLE,W 25-15,*,9,4,46,11.50,1,44.4%,5.11,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
25,2012,2012-11-11,9,23.290,BAL,,OAK,W 55-20,*,6,2,67,33.50,2,33.3%,11.17,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
26,2012,2012-11-18,10,23.297,BAL,@,PIT,W 13-10,*,7,1,7,7.00,0,14.3%,1.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
27,2012,2012-11-25,11,23.304,BAL,@,SDG,W 16-13,*,13,7,144,20.57,0,53.8%,11.08,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
28,2012,2012-12-02,12,23.311,BAL,,PIT,L 20-23,*,8,3,33,11.00,0,37.5%,4.13,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
29,2012,2012-12-09,13,23.318,BAL,@,WAS,L 28-31,*,3,1,21,21.00,0,33.3%,7.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
30,2012,2012-12-16,14,23.325,BAL,,DEN,L 17-34,*,3,1,14,14.00,0,33.3%,4.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
31,2012,2012-12-23,15,23.332,BAL,,NYG,W 33-14,*,11,5,88,17.60,1,45.5%,8.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
32,2012,2012-12-30,16,23.339,BAL,@,CIN,L 17-23,*,1,0,0,,0,0.0%,0.00,1,-4,-4.00,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
33,2013,2013-09-05,1,24.222,BAL,@,DEN,L 27-49,*,8,4,92,23.00,0,50.0%,11.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
34,2013,2013-09-15,2,24.232,BAL,,CLE,W 14-6,*,13,7,85,12.14,0,53.8%,6.54,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
35,2013,2013-09-22,3,24.239,BAL,,HOU,W 30-9,*,9,5,92,18.40,0,55.6%,10.22,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
36,2013,2013-09-29,4,24.246,BAL,@,BUF,L 20-23,*,12,5,166,33.20,1,41.7%,13.83,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
37,2013,2013-10-06,5,24.253,BAL,@,MIA,W 26-23,*,9,6,121,20.17,0,66.7%,13.44,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
38,2013,2013-10-13,6,24.260,BAL,,GNB,L 17-19,*,4,1,12,12.00,0,25.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2013,2013-10-20,7,24.267,BAL,@,PIT,L 16-19,*,6,3,61,20.33,0,50.0%,10.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2013,2013-11-03,8,24.281,BAL,@,CLE,L 18-24,*,8,5,78,15.60,0,62.5%,9.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
41,2013,2013-11-10,9,24.288,BAL,,CIN,W 20-17,*,14,5,46,9.20,1,35.7%,3.29,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,1,0
42,2013,2013-11-17,10,24.295,BAL,@,CHI,L 20-23,*,8,5,32,6.40,1,62.5%,4.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
43,2013,2013-11-24,11,24.302,BAL,,NYJ,W 19-3,*,4,2,74,37.00,0,50.0%,18.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2013,2013-11-28,12,24.306,BAL,,PIT,W 22-20,*,10,6,93,15.50,1,60.0%,9.30,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
45,2013,2013-12-08,13,24.316,BAL,,MIN,W 29-26,*,5,1,11,11.00,0,20.0%,2.20,0,0,,0,0,0,,0,0,0,,0,1,0,2,0.0,0,0
46,2013,2013-12-16,14,24.324,BAL,@,DET,W 18-16,*,12,4,69,17.25,0,33.3%,5.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2013,2013-12-22,15,24.330,BAL,,NWE,L 7-41,*,8,3,69,23.00,0,37.5%,8.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
48,2013,2013-12-29,16,24.337,BAL,@,CIN,L 17-34,*,7,3,27,9.00,0,42.9%,3.86,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2014,2014-09-07,1,25.224,BAL,,CIN,L 16-23,*,7,3,50,16.67,0,42.9%,7.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2014,2014-09-11,2,25.228,BAL,,PIT,W 26-6,*,3,1,10,10.00,0,33.3%,3.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2014,2014-09-21,3,25.238,BAL,@,CLE,W 23-21,*,8,2,25,12.50,0,25.0%,3.13,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
52,2014,2014-09-28,4,25.245,BAL,,CAR,W 38-10,*,3,2,53,26.50,1,66.7%,17.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
53,2014,2014-10-05,5,25.252,BAL,@,IND,L 13-20,*,8,3,38,12.67,0,37.5%,4.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2014,2014-10-12,6,25.259,BAL,@,TAM,W 48-17,*,5,4,51,12.75,2,80.0%,10.20,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
55,2014,2014-10-19,7,25.266,BAL,,ATL,W 29-7,*,5,3,81,27.00,1,60.0%,16.20,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
56,2014,2014-10-26,8,25.273,BAL,@,CIN,L 24-27,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2014,2014-11-02,9,25.280,BAL,@,PIT,L 23-43,*,7,4,63,15.75,1,57.1%,9.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
58,2014,2014-11-09,10,25.287,BAL,,TEN,W 21-7,*,8,5,75,15.00,1,62.5%,9.38,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
59,2014,2014-11-24,11,25.302,BAL,@,NOR,W 34-27,*,6,5,98,19.60,0,83.3%,16.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2014,2014-11-30,12,25.308,BAL,,SDG,L 33-34,*,8,6,65,10.83,2,75.0%,8.13,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,0,0
61,2014,2014-12-07,13,25.315,BAL,@,MIA,W 28-13,*,,,,,,0.0%,,,,,,,,,,,,,,,,,,,
62,2014,2014-12-14,14,25.322,BAL,,JAX,W 20-12,*,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
63,2014,2014-12-21,15,25.329,BAL,@,HOU,L 13-25,*,12,5,59,11.80,2,41.7%,4.92,0,0,,0,0,0,,0,0,0,,0,,2,12,0.0,1,0
64,2014,2014-12-28,16,25.336,BAL,,CLE,W 20-10,*,7,4,83,20.75,1,57.1%,11.86,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
65,2015,2015-09-14,1,26.231,SFO,,MIN,W 20-3,,3,1,11,11.00,0,33.3%,3.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2015,2015-09-20,2,26.237,SFO,@,PIT,L 18-43,,7,6,120,20.00,1,85.7%,17.14,0,0,,0,0,0,,0,0,0,,0,1,1,8,0.0,0,0
67,2015,2015-09-27,3,26.244,SFO,@,ARI,L 7-47,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2015,2015-10-04,4,26.251,SFO,,GNB,L 3-17,*,5,2,54,27.00,0,40.0%,10.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2015,2015-10-11,5,26.258,SFO,@,NYG,L 27-30,,2,2,42,21.00,0,100.0%,21.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2015,2015-10-18,6,26.265,SFO,,BAL,W 25-20,*,6,3,96,32.00,1,50.0%,16.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
71,2015,2015-10-22,7,26.269,SFO,,SEA,L 3-20,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2015,2015-11-01,8,26.279,SFO,@,STL,L 6-27,*,5,2,19,9.50,0,40.0%,3.80,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2015,2015-11-08,9,26.286,SFO,,ATL,W 17-16,*,4,2,44,22.00,0,50.0%,11.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
74,2015,2015-11-22,10,26.300,SFO,@,SEA,L 13-29,,3,1,16,16.00,0,33.3%,5.33,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
75,2015,2015-11-29,11,26.307,SFO,,ARI,L 13-19,*,3,2,51,25.50,0,66.7%,17.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2015,2015-12-06,12,26.314,SFO,@,CHI,W 26-20,*,3,2,76,38.00,1,66.7%,25.33,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
77,2015,2015-12-13,13,26.321,SFO,@,CLE,L 10-24,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
78,2015,2015-12-20,14,26.328,SFO,,CIN,L 14-24,*,5,2,33,16.50,0,40.0%,6.60,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
79,2015,2015-12-27,15,26.335,SFO,@,DET,L 17-32,*,3,2,23,11.50,1,66.7%,7.67,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
80,2015,2016-01-03,16,26.342,SFO,,STL,W 19-16,*,8,5,61,12.20,0,62.5%,7.63,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2016,2016-09-12,1,27.230,SFO,,LAR,W 28-0,*,6,2,13,6.50,0,33.3%,2.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2016,2016-09-18,2,27.236,SFO,@,CAR,L 27-46,*,10,3,55,18.33,1,30.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
83,2016,2016-09-25,3,27.243,SFO,@,SEA,L 18-37,*,4,3,35,11.67,0,75.0%,8.75,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2016,2016-10-02,4,27.250,SFO,,DAL,L 17-24,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2016,2016-10-06,5,27.254,SFO,,ARI,L 21-33,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2016,2016-10-16,6,27.264,SFO,@,BUF,L 16-45,*,7,3,76,25.33,1,42.9%,10.86,0,0,,0,1,13,13.00,0,0,0,,0,,1,6,0.0,0,0
87,2016,2016-10-23,7,27.271,SFO,,TAM,L 17-34,*,2,1,17,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2016,2016-11-06,8,27.285,SFO,,NOR,L 23-41,*,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2016,2016-11-13,9,27.292,SFO,@,ARI,L 20-23,*,4,2,26,13.00,0,50.0%,6.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2016,2016-11-27,11,27.306,SFO,@,MIA,L 24-31,*,7,3,24,8.00,1,42.9%,3.43,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
91,2016,2016-12-04,12,27.313,SFO,@,CHI,L 6-26,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
92,2016,2016-12-11,13,27.320,SFO,,NYJ,L 17-23,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2017,2017-09-10,1,28.227,PHI,@,WAS,W 30-17,*,3,1,30,30.00,0,33.3%,10.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2017,2017-09-17,2,28.234,PHI,@,KAN,L 20-27,*,8,4,66,16.50,0,50.0%,8.25,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
95,2017,2017-09-24,3,28.241,PHI,,NYG,W 27-24,*,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,0,1,9,9.00,0,,0,0,0.0,0,0
96,2017,2017-10-01,4,28.248,PHI,@,LAC,W 26-24,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
97,2017,2017-10-08,5,28.255,PHI,,ARI,W 34-7,*,4,3,70,23.33,1,75.0%,17.50,1,-3,-3.00,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
98,2017,2017-10-12,6,28.259,PHI,@,CAR,W 28-23,*,2,1,6,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
99,2017,2017-10-23,7,28.270,PHI,,WAS,W 34-24,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
100,2017,2017-10-29,8,28.276,PHI,,SFO,W 33-10,*,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
101,2017,2017-11-05,9,28.283,PHI,,DEN,W 51-23,*,2,1,11,11.00,0,50.0%,5.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
102,2017,2017-11-19,10,28.297,PHI,@,DAL,W 37-9,*,4,3,28,9.33,1,75.0%,7.00,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
103,2017,2017-11-26,11,28.304,PHI,,CHI,W 31-3,,5,4,30,7.50,0,80.0%,6.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
104,2017,2017-12-03,12,28.311,PHI,@,SEA,L 10-24,*,7,5,29,5.80,0,71.4%,4.14,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2017,2017-12-10,13,28.318,PHI,@,LAR,W 43-35,*,11,6,100,16.67,0,54.5%,9.09,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
106,2017,2017-12-17,14,28.325,PHI,@,NYG,W 34-29,*,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
107,2017,2017-12-25,15,28.333,PHI,,OAK,W 19-10,*,5,1,5,5.00,0,20.0%,1.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
108,2017,2017-12-31,16,28.339,PHI,,DAL,L 0-6,*,3,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
109,2018,2018-09-09,1,29.226,CAR,,DAL,W 16-8,*,2,1,15,15.00,0,50.0%,7.50,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
110,2018,2018-09-16,2,29.233,CAR,@,ATL,L 24-31,*,7,3,33,11.00,1,42.9%,4.71,0,0,,0,0,0,,0,0,0,,0,,1,6,0.0,0,0
111,2018,2018-09-23,3,29.240,CAR,,CIN,W 31-21,*,6,3,19,6.33,0,50.0%,3.17,0,0,,0,0,0,,0,0,0,,0,,0,0,0.0,0,0
