ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1970,1970-09-20,1,29.360,SFO,,WAS,W 26-17
2,1970,1970-09-27,2,30.002,SFO,,CLE,W 34-31
3,1970,1970-10-04,3,30.009,SFO,@,ATL,L 20-21
4,1970,1970-10-11,4,30.016,SFO,@,RAM,W 20-6
5,1970,1970-10-18,5,30.023,SFO,,NOR,T 20-20
6,1970,1970-10-25,6,30.030,SFO,,DEN,W 19-14
7,1970,1970-11-01,7,30.037,SFO,,GNB,W 26-10
8,1970,1970-11-08,8,30.044,SFO,@,CHI,W 37-16
9,1970,1970-11-22,10,30.058,SFO,@,DET,L 7-28
10,1970,1970-11-29,11,30.065,SFO,,RAM,L 13-30
11,1970,1970-12-06,12,30.072,SFO,,ATL,W 24-20
12,1970,1970-12-20,14,30.086,SFO,@,OAK,W 38-7
