ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1974,1974-09-15,1,23.186,MIN,@,GNB,W 32-17,1,9,9.00,0,0,0,,0,0,0
2,1974,1974-09-22,2,23.193,MIN,@,DET,W 7-6,,,,,,,,,,
3,1974,1974-09-29,3,23.200,MIN,,CHI,W 11-7,,,,,,,,,,
4,1974,1974-10-06,4,23.207,MIN,@,DAL,W 23-21,,,,,,,,,,
5,1974,1974-10-13,5,23.214,MIN,,HOU,W 51-10,2,14,7.00,1,0,0,,0,1,6
6,1974,1974-10-20,6,23.221,MIN,,DET,L 16-20,,,,,,,,,,
7,1974,1974-10-27,7,23.228,MIN,,NWE,L 14-17,,,,,,,,,,
8,1974,1974-11-03,8,23.235,MIN,@,CHI,W 17-0,1,3,3.00,0,0,0,,0,0,0
9,1974,1974-11-11,9,23.243,MIN,@,STL,W 28-24,,,,,,,,,,
10,1974,1974-11-17,10,23.249,MIN,,GNB,L 7-19,,,,,,,,,,
11,1974,1974-11-24,11,23.256,MIN,@,RAM,L 17-20,,,,,,,,,,
12,1974,1974-12-01,12,23.263,MIN,,NOR,W 29-9,,,,,,,,,,
13,1974,1974-12-07,13,23.269,MIN,,ATL,W 23-10,,,,,,,,,,
14,1974,1974-12-14,14,23.276,MIN,@,KAN,W 35-15,,,,,,,,,,
15,1975,1975-09-21,1,24.192,MIN,,SFO,W 27-17,,,,,,,,,,
16,1975,1975-09-28,2,24.199,MIN,@,CLE,W 42-10,,,,,,,,,,
17,1975,1975-10-05,3,24.206,MIN,,CHI,W 28-3,,,,,,,,,,
18,1975,1975-10-12,4,24.213,MIN,,NYJ,W 29-21,,,,,,,,,,
19,1975,1975-10-19,5,24.220,MIN,,DET,W 25-19,,,,,,,,,,
20,1975,1975-10-27,6,24.228,MIN,@,CHI,W 13-9,3,36,12.00,0,0,0,,0,0,0
21,1975,1975-11-02,7,24.234,MIN,@,GNB,W 28-17,,,,,,,,,,
22,1975,1975-11-09,8,24.241,MIN,,ATL,W 38-0,,,,,,,,,,
23,1975,1975-11-16,9,24.248,MIN,@,NOR,W 20-7,,,,,,,,,,
24,1975,1975-11-23,10,24.255,MIN,,SDG,W 28-13,,,,,,,,,,
25,1975,1975-11-30,11,24.262,MIN,@,WAS,L 30-31,,,,,,,,,,
26,1975,1975-12-07,12,24.269,MIN,,GNB,W 24-3,,,,,,,,,,
27,1975,1975-12-14,13,24.276,MIN,@,DET,L 10-17,3,32,10.67,0,0,0,,0,0,0
28,1975,1975-12-20,14,24.282,MIN,@,BUF,W 35-13,,,,,,,,,,
29,1976,1976-09-12,1,25.183,MIN,@,NOR,W 40-9,1,3,3.00,0,0,0,,0,0,0
30,1976,1976-09-19,2,25.190,MIN,,RAM,T 10-10,,,,,,,,,,
31,1976,1976-09-26,3,25.197,MIN,@,DET,W 10-9,,,,,,,,,,
32,1976,1976-10-04,4,25.205,MIN,,PIT,W 17-6,,,,,,,,,,
33,1976,1976-10-10,5,25.211,MIN,,CHI,W 20-19,,,,,,,,,,
34,1976,1976-10-17,6,25.218,MIN,,NYG,W 24-7,,,,,,,,,,
35,1976,1976-10-24,7,25.225,MIN,@,PHI,W 31-12,,,,,,,,,,
36,1976,1976-10-31,8,25.232,MIN,@,CHI,L 13-14,1,13,13.00,0,0,0,,0,0,0
37,1976,1976-11-07,9,25.239,MIN,,DET,W 31-23,,,,,,,,,,
38,1976,1976-11-14,10,25.246,MIN,,SEA,W 27-21,1,17,17.00,0,0,0,,0,0,0
39,1976,1976-11-21,11,25.253,MIN,@,GNB,W 17-10,,,,,,,,,,
40,1976,1976-11-29,12,25.261,MIN,@,SFO,L 16-20,,,,,,,,,,
41,1976,1976-12-05,13,25.267,MIN,,GNB,W 20-9,,,,,,,,,,
42,1976,1976-12-11,14,25.273,MIN,@,MIA,W 29-7,,,,,,,,,,
43,1977,1977-09-18,1,26.189,MIN,,DAL,L 10-16,,,,,,,,,,
44,1977,1977-09-24,2,26.195,MIN,@,TAM,W 9-3,,,,,,,,,,
45,1977,1977-10-02,3,26.203,MIN,,GNB,W 19-7,,,,,,,,,,
46,1977,1977-10-09,4,26.210,MIN,,DET,W 14-7,,,,,,,,,,
47,1977,1977-10-16,5,26.217,MIN,,CHI,W 22-16,,,,,,,,,,
48,1977,1977-10-24,6,26.225,MIN,@,RAM,L 3-35,1,14,14.00,0,0,0,,0,0,0
49,1977,1977-10-30,7,26.231,MIN,@,ATL,W 14-7,,,,,,,,,,
50,1977,1977-11-06,8,26.238,MIN,,STL,L 7-27,,,,,,,,,,
51,1977,1977-11-13,9,26.245,MIN,,CIN,W 42-10,,,,,,,,,,
52,1977,1977-11-20,10,26.252,MIN,@,CHI,L 7-10,,,,,,,,,,
53,1977,1977-11-27,11,26.259,MIN,@,GNB,W 13-6,,,,,,,,,,
54,1977,1977-12-04,12,26.266,MIN,,SFO,W 28-27,,,,,,,,,,
55,1977,1977-12-11,13,26.273,MIN,@,OAK,L 13-35,,,,,,,,,,
56,1977,1977-12-17,14,26.279,MIN,@,DET,W 30-21,,,,,,,,,,
57,1978,1978-09-03,1,27.174,MIN,@,NOR,L 24-31,,,,,,,,,,
58,1978,1978-09-11,2,27.182,MIN,,DEN,W 12-9,,,,,,,,,,
59,1978,1978-09-17,3,27.188,MIN,,TAM,L 10-16,,,,,,,,,,
60,1978,1978-09-25,4,27.196,MIN,@,CHI,W 24-20,,,,,,,,,,
61,1978,1978-10-01,5,27.202,MIN,@,TAM,W 24-7,1,7,7.00,0,0,0,,0,0,0
62,1978,1978-10-08,6,27.209,MIN,@,SEA,L 28-29,2,17,8.50,0,0,0,,0,0,0
63,1978,1978-10-15,7,27.216,MIN,,RAM,L 17-34,,,,,,,,,,
64,1978,1978-10-22,8,27.223,MIN,,GNB,W 21-7,,,,,,,,,,
65,1978,1978-10-26,9,27.227,MIN,@,DAL,W 21-10,,,,,,,,,,
66,1978,1978-11-05,10,27.237,MIN,,DET,W 17-7,,,,,,,,,,
67,1978,1978-11-12,11,27.244,MIN,,CHI,W 17-14,,,,,,,,,,
68,1978,1978-11-19,12,27.251,MIN,,SDG,L 7-13,0,0,,0,1,0,0.00,0,0,0
69,1978,1978-11-26,13,27.258,MIN,@,GNB,T 10-10,,,,,,,,,,
70,1978,1978-12-03,14,27.265,MIN,,PHI,W 28-27,,,,,,,,,,
71,1978,1978-12-09,15,27.271,MIN,@,DET,L 14-45,,,,,,,,,,
72,1978,1978-12-17,16,27.279,MIN,@,OAK,L 20-27,1,7,7.00,0,0,0,,0,0,0
