ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
1,1996,1996-09-01,1,22.329,TAM,,GNB,L 3-34,,,,,,,
2,1996,1996-09-08,2,22.336,TAM,@,DET,L 6-21,,,,,,,
3,1996,1996-09-15,3,22.343,TAM,@,DEN,L 23-27,,0,0,0.0,1,1,0
4,1996,1996-09-22,4,22.350,TAM,,SEA,L 13-17,,,,,,,
5,1996,1996-09-29,5,22.357,TAM,,DET,L 0-27,,,,,,,
6,1996,1996-10-13,6,23.005,TAM,,MIN,W 24-13,,,,,,,
7,1996,1996-10-20,7,23.012,TAM,@,ARI,L 9-13,,,,,,,
8,1996,1996-10-27,8,23.019,TAM,@,GNB,L 7-13,,,,,,,
9,1996,1996-11-03,9,23.026,TAM,@,CHI,L 10-13,,0,0,0.0,1,4,0
10,1996,1996-11-10,10,23.033,TAM,,OAK,W 20-17,,,,,,,
11,1996,1996-11-17,11,23.040,TAM,@,SDG,W 25-17,,0,0,0.0,1,21,0
12,1996,1996-11-24,12,23.047,TAM,,NOR,W 13-7,,0,0,0.0,1,1,0
13,1996,1996-12-01,13,23.054,TAM,@,CAR,L 0-24,,,,,,,
14,1996,1996-12-08,14,23.061,TAM,,WAS,W 24-10,,,,,,,
15,1996,1996-12-15,15,23.068,TAM,@,MIN,L 10-21,,0,0,0.0,1,0,0
16,1996,1996-12-22,16,23.075,TAM,,CHI,W 34-19,,,,,,,
17,1997,1997-08-31,1,23.327,TAM,,SFO,W 13-6,,,,,,,
18,1997,1997-09-07,2,23.334,TAM,@,DET,W 24-17,,,,,,,
19,1997,1997-09-14,3,23.341,TAM,@,MIN,W 28-14,,,,,,,
20,1997,1997-09-21,4,23.348,TAM,,MIA,W 31-21,,,,,,,
21,1997,1997-09-28,5,23.355,TAM,,ARI,W 19-18,,0,0,0.0,1,0,0
22,1997,1997-10-05,6,23.362,TAM,@,GNB,L 16-21,,,,,,,
23,1997,1997-10-12,7,24.004,TAM,,DET,L 9-27,,,,,,,
24,1997,1997-10-26,8,24.018,TAM,,MIN,L 6-10,,,,,,,
25,1997,1997-11-02,9,24.025,TAM,@,IND,W 31-28,,0,0,0.0,1,0,0
26,1997,1997-11-09,10,24.032,TAM,@,ATL,W 31-10,,,,,,,
27,1997,1997-11-16,11,24.039,TAM,,NWE,W 27-7,,0,0,0.0,1,0,0
28,1997,1997-11-23,12,24.046,TAM,@,CHI,L 7-13,,,,,,,
29,1997,1997-11-30,13,24.053,TAM,@,NYG,W 20-8,,0,0,0.0,1,16,0
30,1997,1997-12-07,14,24.060,TAM,,GNB,L 6-17,,,,,,,
31,1997,1997-12-14,15,24.067,TAM,@,NYJ,L 0-31,,,,,,,
32,1997,1997-12-21,16,24.074,TAM,,CHI,W 31-15,,0,0,0.0,1,0,0
33,1998,1998-09-06,1,24.333,TAM,@,MIN,L 7-31,,,,,,,
34,1998,1998-09-13,2,24.340,TAM,@,GNB,L 15-23,,,,,,,
35,1998,1998-09-20,3,24.347,TAM,,CHI,W 27-15,,,,,,,
36,1998,1998-09-28,4,24.355,TAM,@,DET,L 6-27,,,,,,,
37,1998,1998-10-04,5,24.361,TAM,,NYG,W 20-3,,,,,,,
38,1998,1998-10-18,6,25.010,TAM,,CAR,W 16-13,,,,,,,
39,1998,1998-11-15,10,25.038,TAM,@,JAX,L 24-29,,,,,,,
40,1998,1998-11-22,11,25.045,TAM,,DET,L 25-28,,,,,,,
41,1998,1998-11-29,12,25.052,TAM,@,CHI,W 31-17,,,,,,,
42,1998,1998-12-07,13,25.060,TAM,,GNB,W 24-22,,,,,,,
