ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1983,1983-09-04,1,23.331,NWE,,BAL,L 23-29,,0,0,,0,0,0,,0,,,,0,0,,0,,
2,1983,1983-09-11,2,23.338,NWE,@,MIA,L 24-34,,4,4,100.00,58,0,0,118.7,1,3,14.50,14.50,1,4,4.00,0,0,0
3,1983,1983-09-18,3,23.345,NWE,,NYJ,W 23-13,,0,0,,0,0,0,,0,,,,0,0,,0,,
4,1983,1983-09-25,4,23.352,NWE,@,PIT,W 28-23,,0,0,,0,0,0,,0,,,,0,0,,0,,
5,1983,1983-10-02,5,23.359,NWE,,SFO,L 13-33,,0,0,,0,0,0,,0,,,,0,0,,0,,
6,1983,1983-10-09,6,24.001,NWE,@,BAL,L 7-12,,0,0,,0,0,0,,0,,,,0,0,,0,,
7,1983,1983-10-16,7,24.008,NWE,,SDG,W 37-21,,0,0,,0,0,0,,0,,,,0,0,,0,,
8,1983,1983-10-23,8,24.015,NWE,@,BUF,W 31-0,,0,0,,0,0,0,,0,,,,0,0,,0,,
9,1983,1983-10-30,9,24.022,NWE,@,ATL,L 13-24,,0,0,,0,0,0,,0,,,,0,0,,0,,
10,1983,1983-11-06,10,24.029,NWE,,BUF,W 21-7,,0,0,,0,0,0,,0,,,,0,0,,0,,
11,1983,1983-11-13,11,24.036,NWE,,MIA,W 17-6,,0,0,,0,0,0,,0,,,,0,0,,0,,
12,1983,1983-11-20,12,24.043,NWE,,CLE,L 0-30,,4,11,36.36,34,0,2,5.7,2,19,3.09,-5.09,2,11,5.50,0,0,0
13,1983,1983-11-27,13,24.050,NWE,@,NYJ,L 3-26,*,13,27,48.15,159,0,1,51.3,5,47,5.89,4.22,1,12,12.00,0,0,0
14,1983,1983-12-04,14,24.057,NWE,,NOR,W 7-0,*,3,10,30.00,30,0,0,39.6,2,14,3.00,3.00,7,12,1.71,0,0,0
15,1983,1983-12-11,15,24.064,NWE,@,RAM,W 21-7,*,12,21,57.14,172,0,1,64.0,3,27,8.19,6.05,6,-4,-0.67,0,0,0
16,1983,1983-12-18,16,24.071,NWE,@,SEA,L 6-24,*,10,22,45.45,104,1,1,55.9,3,29,4.73,3.59,2,4,2.00,0,0,0
17,1984,1984-09-02,1,24.330,NWE,@,BUF,W 21-17,,0,0,,0,0,0,,0,,,,0,0,,0,,
18,1984,1984-09-09,2,24.337,NWE,@,MIA,L 7-28,,0,0,,0,0,0,,0,,,,0,0,,0,,
19,1984,1984-09-16,3,24.344,NWE,,SEA,W 38-23,,12,22,54.55,126,2,0,101.7,1,5,5.73,7.55,4,25,6.25,1,1,6
20,1984,1984-09-23,4,24.351,NWE,,WAS,L 10-26,*,21,31,67.74,254,1,0,103.4,4,29,8.19,8.84,0,0,,0,0,0
21,1984,1984-09-30,5,24.358,NWE,@,NYJ,W 28-21,*,28,42,66.67,354,3,0,116.6,0,0,8.43,9.86,8,11,1.38,1,1,6
22,1984,1984-10-07,6,24.365,NWE,@,CLE,W 17-16,*,14,21,66.67,178,1,0,108.8,5,33,8.48,9.43,3,20,6.67,0,0,0
23,1984,1984-10-14,7,25.006,NWE,,CIN,W 20-14,*,11,22,50.00,187,0,1,60.2,2,14,8.50,6.45,6,39,6.50,2,2,12
24,1984,1984-10-21,8,25.013,NWE,,MIA,L 24-44,*,19,29,65.52,313,3,0,136.1,1,7,10.79,12.86,2,2,1.00,0,0,0
25,1984,1984-10-28,9,25.020,NWE,,NYJ,W 30-20,*,23,35,65.71,273,1,1,87.0,4,29,7.80,7.09,3,6,2.00,0,0,0
26,1984,1984-11-04,10,25.027,NWE,@,DEN,L 19-26,*,21,38,55.26,313,1,1,80.3,4,24,8.24,7.58,2,18,9.00,0,0,0
27,1984,1984-11-11,11,25.034,NWE,,BUF,W 38-10,*,23,34,67.65,227,3,2,91.2,3,17,6.68,5.79,6,12,2.00,0,0,0
28,1984,1984-11-18,12,25.041,NWE,@,IND,W 50-17,*,29,42,69.05,291,4,0,120.2,6,44,6.93,8.83,1,3,3.00,0,0,0
29,1984,1984-11-22,13,25.045,NWE,@,DAL,L 17-20,*,19,38,50.00,204,1,1,63.9,10,57,5.37,4.71,2,14,7.00,1,1,6
30,1984,1984-12-02,14,25.055,NWE,,STL,L 10-33,*,16,32,50.00,191,1,1,66.0,8,55,5.97,5.19,1,2,2.00,0,0,0
31,1984,1984-12-09,15,25.062,NWE,@,PHI,L 17-27,*,12,28,42.86,194,1,1,63.7,4,32,6.93,6.04,1,3,3.00,0,0,0
32,1984,1984-12-16,16,25.069,NWE,,IND,W 16-10,*,11,17,64.71,123,1,0,105.8,7,63,7.24,8.41,1,-1,-1.00,0,0,0
33,1985,1985-09-08,1,25.335,NWE,,GNB,W 26-20,*,21,28,75.00,241,1,1,97.5,4,39,8.61,7.71,4,2,0.50,0,0,0
34,1985,1985-09-15,2,25.342,NWE,@,CHI,L 7-20,*,15,35,42.86,234,1,3,39.5,6,55,6.69,3.40,0,0,,0,0,0
