ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,sacks,tackles_solo,tackles_assists
1,2000,2000-09-03,1,23.164,JAX,@,CLE,W 27-7,*,,,,,,0.0%,,,,
2,2000,2000-09-10,2,23.171,JAX,@,BAL,L 36-39,*,,,,,,0.0%,,,,
3,2000,2000-09-17,3,23.178,JAX,,CIN,W 13-0,*,,,,,,0.0%,,,,
4,2000,2000-09-25,4,23.186,JAX,@,IND,L 14-43,*,,,,,,0.0%,,,,
5,2000,2000-10-01,5,23.192,JAX,,PIT,L 13-24,,,,,,,0.0%,,,,
6,2000,2000-10-08,6,23.199,JAX,,BAL,L 10-15,*,0,,,,,0.0%,,,,
7,2000,2000-10-16,7,23.207,JAX,@,TEN,L 13-27,*,,,,,,0.0%,,,,
8,2000,2000-10-22,8,23.213,JAX,,WAS,L 16-35,,,,,,,0.0%,,,,
9,2000,2000-10-29,9,23.220,JAX,@,DAL,W 23-17,*,,,,,,0.0%,,,,
10,2000,2000-11-12,10,23.234,JAX,,SEA,L 21-28,,,,,,,0.0%,,,,
11,2000,2000-11-19,11,23.241,JAX,@,PIT,W 34-24,*,,,,,,0.0%,,,,
12,2000,2000-11-26,12,23.248,JAX,,TEN,W 16-13,*,,,,,,0.0%,,,,
13,2000,2000-12-03,13,23.255,JAX,,CLE,W 48-0,*,,,,,,0.0%,,,,
14,2000,2000-12-10,14,23.262,JAX,,ARI,W 44-10,*,,,,,,0.0%,,,,
15,2000,2000-12-17,15,23.269,JAX,@,CIN,L 14-17,*,0,,,,,0.0%,,,,
16,2000,2000-12-23,16,23.275,JAX,@,NYG,L 25-28,,0,,,,,0.0%,,,,
17,2001,2001-09-09,1,24.170,JAX,,PIT,W 21-3,*,,,,,,0.0%,,,,
18,2001,2001-09-23,2,24.184,JAX,,TEN,W 13-6,*,0,,,,,0.0%,,,,
19,2001,2001-09-30,3,24.191,JAX,,CLE,L 14-23,*,,,,,,0.0%,,,,
20,2001,2001-10-07,4,24.198,JAX,@,SEA,L 15-24,*,,,,,,0.0%,,,,
21,2001,2001-10-18,5,24.209,JAX,,BUF,L 10-13,*,,,,,,0.0%,,,,
22,2001,2001-10-28,6,24.219,JAX,@,BAL,L 17-18,*,0,,,,,0.0%,,,,
23,2001,2001-11-04,7,24.226,JAX,@,TEN,L 24-28,*,,,,,,0.0%,,,,
24,2001,2001-11-11,8,24.233,JAX,,CIN,W 30-13,*,,,,,,0.0%,,,,
25,2001,2001-11-18,9,24.240,JAX,@,PIT,L 7-20,*,,,,,,0.0%,,,,
26,2001,2001-11-25,10,24.247,JAX,,BAL,L 21-24,*,,,,,,0.0%,,,,
27,2001,2001-12-03,11,24.255,JAX,,GNB,L 21-28,*,,,,,,0.0%,,,,
28,2001,2001-12-09,12,24.261,JAX,@,CIN,W 14-10,*,0,,,,,0.0%,,,,
29,2001,2001-12-16,13,24.268,JAX,@,CLE,W 15-10,*,0,,,,,0.0%,,,,
30,2001,2001-12-23,14,24.275,JAX,@,MIN,W 33-3,*,,,,,,0.0%,,,,
31,2001,2001-12-30,15,24.282,JAX,,KAN,L 26-30,*,,,,,,0.0%,,,,
32,2001,2002-01-06,16,24.289,JAX,@,CHI,L 13-33,*,,,,,,0.0%,,,,
33,2002,2002-09-08,1,25.169,JAX,,IND,L 25-28,*,,,,,,0.0%,,,,
34,2002,2002-09-15,2,25.176,JAX,@,KAN,W 23-16,*,0,,,,,0.0%,,,,
35,2002,2002-09-29,3,25.190,JAX,,NYJ,W 28-3,*,,,,,,0.0%,,,,
36,2002,2002-10-06,4,25.197,JAX,,PHI,W 28-25,*,,,,,,0.0%,,,,
37,2002,2002-10-13,5,25.204,JAX,@,TEN,L 14-23,*,0,,,,,0.0%,,,,
38,2002,2002-10-20,6,25.211,JAX,@,BAL,L 10-17,*,,,,,,0.0%,,,,
39,2002,2002-10-27,7,25.218,JAX,,HOU,L 19-21,*,,,,,,0.0%,,,,
40,2002,2002-11-03,8,25.225,JAX,@,NYG,L 17-24,*,,,,,,0.0%,,,,
41,2002,2002-11-10,9,25.232,JAX,,WAS,W 26-7,*,,,,,,0.0%,,,,
42,2002,2002-11-17,10,25.239,JAX,@,HOU,W 24-21,*,,,,,,0.0%,,,,
43,2002,2002-11-24,11,25.246,JAX,@,DAL,L 19-21,*,,,,,,0.0%,,,,
44,2002,2002-12-01,12,25.253,JAX,,PIT,L 23-25,*,,,,,,0.0%,,,,
45,2002,2002-12-08,13,25.260,JAX,,CLE,L 20-21,*,,,,,,0.0%,,,,
46,2002,2002-12-15,14,25.267,JAX,@,CIN,W 29-15,*,,,,,,0.0%,,,,
47,2002,2002-12-22,15,25.274,JAX,,TEN,L 10-28,*,0,,,,,0.0%,,,,
48,2002,2002-12-29,16,25.281,JAX,@,IND,L 13-20,*,,,,,,0.0%,,,,
49,2003,2003-09-07,1,26.168,JAX,@,CAR,L 23-24,*,,,,,,0.0%,,,,
50,2003,2003-09-14,2,26.175,JAX,,BUF,L 17-38,*,0,,,,,0.0%,,,,
51,2003,2003-09-21,3,26.182,JAX,@,IND,L 13-23,*,0,,,,,0.0%,,,,
52,2003,2003-09-28,4,26.189,JAX,@,HOU,L 20-24,*,,,,,,0.0%,,,,
53,2003,2003-10-05,5,26.196,JAX,,SDG,W 27-21,*,,,,,,0.0%,,,,
54,2003,2003-10-12,6,26.203,JAX,,MIA,L 10-24,*,,,,,,0.0%,,,,
55,2003,2003-10-26,7,26.217,JAX,,TEN,L 17-30,*,,,,,,0.0%,,,,
56,2003,2003-11-02,8,26.224,JAX,@,BAL,L 17-24,*,,,,,,0.0%,,,,
57,2003,2003-11-09,9,26.231,JAX,,IND,W 28-23,*,,,,,,0.0%,,,,
58,2003,2003-11-16,10,26.238,JAX,@,TEN,L 3-10,*,,,,,,0.0%,,,,
59,2003,2003-11-23,11,26.245,JAX,@,NYJ,L 10-13,*,,,,,,0.0%,,,,
60,2003,2003-11-30,12,26.252,JAX,,TAM,W 17-10,*,,,,,,0.0%,,,,
61,2003,2003-12-07,13,26.259,JAX,,HOU,W 27-0,*,,,,,,0.0%,,,,
62,2003,2003-12-14,14,26.266,JAX,@,NWE,L 13-27,*,,,,,,0.0%,,,,
63,2003,2003-12-21,15,26.273,JAX,,NOR,W 20-19,*,0,,,,,0.0%,,,,
64,2003,2003-12-28,16,26.280,JAX,@,ATL,L 14-21,*,,,,,,0.0%,,,,
65,2004,2004-09-12,1,27.173,JAX,@,BUF,W 13-10,*,,,,,,0.0%,,,,
66,2004,2004-09-19,2,27.180,JAX,,DEN,W 7-6,*,,,,,,0.0%,,,,
67,2004,2004-09-26,3,27.187,JAX,@,TEN,W 15-12,*,,,,,,0.0%,,,,
68,2004,2004-10-03,4,27.194,JAX,,IND,L 17-24,*,,,,,,0.0%,,,,
69,2004,2004-10-10,5,27.201,JAX,@,SDG,L 21-34,*,,,,,,0.0%,,,,
70,2004,2004-10-17,6,27.208,JAX,,KAN,W 22-16,*,,,,,,0.0%,,,,
71,2004,2004-10-24,7,27.215,JAX,@,IND,W 27-24,*,,,,,,0.0%,,,,
72,2004,2004-10-31,8,27.222,JAX,@,HOU,L 6-20,*,,,,,,0.0%,,,,
73,2004,2004-11-14,9,27.236,JAX,,DET,W 23-17,*,0,,,,,0.0%,,,,
74,2004,2004-11-21,10,27.243,JAX,,TEN,L 15-18,*,,,,,,0.0%,,,,
75,2004,2004-11-28,11,27.250,JAX,@,MIN,L 16-27,*,,,,,,0.0%,,,,
76,2004,2004-12-05,12,27.257,JAX,,PIT,L 16-17,*,,,,,,0.0%,,,,
77,2004,2004-12-12,13,27.264,JAX,,CHI,W 22-3,*,0,,,,,0.0%,,,,
78,2004,2004-12-19,14,27.271,JAX,@,GNB,W 28-25,*,,,,,,0.0%,,,,
79,2004,2004-12-26,15,27.278,JAX,,HOU,L 0-21,*,,,,,,0.0%,,,,
80,2004,2005-01-02,16,27.285,JAX,@,OAK,W 13-6,*,,,,,,0.0%,,,,
81,2005,2005-09-11,1,28.172,JAX,,SEA,W 26-14,*,,,,,,0.0%,,,,
82,2005,2005-09-18,2,28.179,JAX,@,IND,L 3-10,*,,,,,,0.0%,,,,
83,2005,2005-09-25,3,28.186,JAX,@,NYJ,W 26-20,*,,,,,,0.0%,,,,
84,2005,2005-10-02,4,28.193,JAX,,DEN,L 7-20,*,0,,,,,0.0%,,,,
85,2005,2005-10-09,5,28.200,JAX,,CIN,W 23-20,*,,,,,,0.0%,,,,
86,2005,2005-10-16,6,28.207,JAX,@,PIT,W 23-17,*,,,,,,0.0%,,,,
87,2005,2005-10-30,7,28.221,JAX,@,STL,L 21-24,*,0,,,,,0.0%,,,,
88,2005,2005-11-06,8,28.228,JAX,,HOU,W 21-14,*,0,,,,,0.0%,,,,
89,2005,2005-11-13,9,28.235,JAX,,BAL,W 30-3,*,,,,,,0.0%,,,,
90,2005,2005-11-20,10,28.242,JAX,@,TEN,W 31-28,*,,,,,,0.0%,,,,
91,2005,2005-11-27,11,28.249,JAX,@,ARI,W 24-17,*,,,,,,0.0%,,,,
92,2005,2005-12-04,12,28.256,JAX,@,CLE,W 20-14,*,,,,,,0.0%,,,,
93,2006,2006-09-10,1,29.171,JAX,,DAL,W 24-17,*,,,,,,0.0%,,,,
94,2006,2006-09-18,2,29.179,JAX,,PIT,W 9-0,*,0,,,,,0.0%,,,,
95,2006,2006-09-24,3,29.185,JAX,@,IND,L 14-21,*,,,,,,0.0%,,,,
96,2006,2006-10-01,4,29.192,JAX,@,WAS,L 30-36,*,,,,,,0.0%,,,,
97,2006,2006-10-08,5,29.199,JAX,,NYJ,W 41-0,*,0,,,,,0.0%,,,,
98,2006,2006-10-22,6,29.213,JAX,@,HOU,L 7-27,*,,,,,,0.0%,,,,
99,2006,2006-10-29,7,29.220,JAX,@,PHI,W 13-6,*,,,,,,0.0%,,,,
100,2006,2006-11-05,8,29.227,JAX,,TEN,W 37-7,*,,,,,,0.0%,,,,
101,2006,2006-11-12,9,29.234,JAX,,HOU,L 10-13,*,,,,,,0.0%,,,,
102,2006,2006-11-20,10,29.242,JAX,,NYG,W 26-10,*,,,,,,0.0%,,,,
103,2006,2006-11-26,11,29.248,JAX,@,BUF,L 24-27,*,,,,,,0.0%,,,,
104,2006,2006-12-03,12,29.255,JAX,@,MIA,W 24-10,*,,,,,,0.0%,,,,
105,2006,2006-12-10,13,29.262,JAX,,IND,W 44-17,*,,,,,,0.0%,,,,
106,2006,2006-12-17,14,29.269,JAX,@,TEN,L 17-24,*,,,,,,0.0%,,,,
107,2006,2006-12-24,15,29.276,JAX,,NWE,L 21-24,*,,,,,,0.0%,,,,
108,2006,2006-12-31,16,29.283,JAX,@,KAN,L 30-35,*,,,,,,0.0%,,,,
109,2007,2007-10-14,5,30.205,JAX,,HOU,W 37-17,*,,,,,,0.0%,,,,
110,2007,2007-10-22,6,30.213,JAX,,IND,L 7-29,*,,,,,,0.0%,,,,
111,2007,2007-10-28,7,30.219,JAX,@,TAM,W 24-23,*,,,,,,0.0%,,,,
112,2007,2007-11-04,8,30.226,JAX,@,NOR,L 24-41,*,,,,,,0.0%,,,,
113,2007,2007-11-11,9,30.233,JAX,@,TEN,W 28-13,*,,,,,,0.0%,,,,
114,2007,2007-11-18,10,30.240,JAX,,SDG,W 24-17,*,,,,,,0.0%,,,,
115,2007,2007-11-25,11,30.247,JAX,,BUF,W 36-14,*,,,,,,0.0%,,,,
116,2007,2007-12-02,12,30.254,JAX,@,IND,L 25-28,*,,,,,,0.0%,,,,
117,2007,2007-12-09,13,30.261,JAX,,CAR,W 37-6,*,,,,,,0.0%,,,,
118,2007,2007-12-16,14,30.268,JAX,@,PIT,W 29-22,*,,,,,,0.0%,,,,
119,2007,2007-12-23,15,30.275,JAX,,OAK,W 49-11,*,,,,,,0.0%,,,,
120,2008,2008-10-26,7,31.217,JAX,,CLE,L 17-23,*,,,,,,0.0%,,,,
121,2008,2008-11-02,8,31.224,JAX,@,CIN,L 19-21,*,0,,,,,0.0%,,,,
122,2008,2008-11-09,9,31.231,JAX,@,DET,W 38-14,*,,,,,,0.0%,,,,
123,2008,2008-11-16,10,31.238,JAX,,TEN,L 14-24,*,,,,,,0.0%,,,,
124,2008,2008-11-23,11,31.245,JAX,,MIN,L 12-30,*,,0,0,,0,0.0%,,0.0,0,0
125,2008,2008-12-01,12,31.253,JAX,@,HOU,L 17-30,*,,0,0,,0,0.0%,,0.0,1,0
126,2008,2008-12-07,13,31.259,JAX,@,CHI,L 10-23,*,,0,0,,0,0.0%,,0.0,0,0
127,2008,2008-12-14,14,31.266,JAX,,GNB,W 20-16,*,,,,,,0.0%,,,,
128,2008,2008-12-18,15,31.270,JAX,,IND,L 24-31,*,,,,,,0.0%,,,,
129,2008,2008-12-28,16,31.280,JAX,@,BAL,L 7-27,*,,0,0,,0,0.0%,,0.0,1,0
130,2009,2009-09-13,1,32.174,JAX,@,IND,L 12-14,*,,,,,,0.0%,,,,
131,2009,2009-09-20,2,32.181,JAX,,ARI,L 17-31,*,,,,,,0.0%,,,,
132,2009,2009-09-27,3,32.188,JAX,@,HOU,W 31-24,*,,,,,,0.0%,,,,
133,2009,2009-10-04,4,32.195,JAX,,TEN,W 37-17,*,,,,,,0.0%,,,,
134,2009,2009-10-11,5,32.202,JAX,@,SEA,L 0-41,*,0,,,,,0.0%,,,,
135,2009,2009-10-18,6,32.209,JAX,,STL,W 23-20,*,,,,,,0.0%,,,,
136,2009,2009-11-01,7,32.223,JAX,@,TEN,L 13-30,*,,,,,,0.0%,,,,
137,2009,2009-11-08,8,32.230,JAX,,KAN,W 24-21,*,,,,,,0.0%,,,,
138,2009,2009-11-15,9,32.237,JAX,@,NYJ,W 24-22,*,,,,,,0.0%,,,,
139,2009,2009-11-22,10,32.244,JAX,,BUF,W 18-15,*,0,,,,,0.0%,,,,
140,2009,2009-11-29,11,32.251,JAX,@,SFO,L 3-20,*,0,,,,,0.0%,,,,
141,2009,2009-12-06,12,32.258,JAX,,HOU,W 23-18,*,,,,,,0.0%,,,,
142,2009,2009-12-13,13,32.265,JAX,,MIA,L 10-14,*,,,,,,0.0%,,,,
143,2009,2009-12-17,14,32.269,JAX,,IND,L 31-35,*,,,,,,0.0%,,,,
144,2009,2009-12-27,15,32.279,JAX,@,NWE,L 7-35,*,,,,,,0.0%,,,,
145,2009,2010-01-03,16,32.286,JAX,@,CLE,L 17-23,*,,,,,,0.0%,,,,
146,2010,2010-09-12,1,33.173,JAX,,DEN,W 24-17,*,,,,,,0.0%,,,,
147,2010,2010-09-19,2,33.180,JAX,@,SDG,L 13-38,*,,,,,,0.0%,,,,
