ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1990,1990-09-09,1,23.129,PIT,@,CLE,L 3-13,1,13,13.00,0,1,4,4.00,0,0,0
2,1990,1990-09-16,2,23.136,PIT,,HOU,W 20-9,0,0,,0,0,0,,0,0,
3,1990,1990-09-23,3,23.143,PIT,@,RAI,L 3-20,1,2,2.00,0,1,12,12.00,0,0,0
4,1990,1990-09-30,4,23.150,PIT,,MIA,L 6-28,1,10,10.00,0,0,0,,0,0,0
5,1990,1990-10-07,5,23.157,PIT,,SDG,W 36-14,2,35,17.50,0,0,0,,0,0,0
6,1990,1990-10-14,6,23.164,PIT,@,DEN,W 34-17,0,0,,0,2,1,0.50,0,0,0
7,1990,1990-10-21,7,23.171,PIT,@,SFO,L 7-27,1,2,2.00,1,0,0,,0,1,6
8,1990,1990-10-29,8,23.179,PIT,,RAM,W 41-10,1,8,8.00,0,0,0,,0,0,0
9,1990,1990-11-04,9,23.185,PIT,,ATL,W 21-9,1,43,43.00,0,0,0,,0,0,0
10,1990,1990-11-18,10,23.199,PIT,@,CIN,L 3-27,2,9,4.50,0,0,0,,0,0,0
11,1990,1990-11-25,11,23.206,PIT,@,NYJ,W 24-7,1,7,7.00,0,0,0,,0,0,0
12,1990,1990-12-02,12,23.213,PIT,,CIN,L 12-16,0,0,,0,0,0,,0,0,
13,1990,1990-12-09,13,23.220,PIT,,NWE,W 24-3,1,8,8.00,0,0,0,,0,0,0
14,1990,1990-12-16,14,23.227,PIT,@,NOR,W 9-6,0,0,,0,0,0,,0,0,
15,1990,1990-12-23,15,23.234,PIT,,CLE,W 35-0,0,0,,0,1,1,1.00,0,0,0
16,1990,1990-12-30,16,23.241,PIT,@,HOU,L 14-34,0,0,,0,0,0,,0,0,
