ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1983,1983-09-04,1,21.237,NWE,,BAL,L 23-29,2,17,8.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
2,1983,1983-09-11,2,21.244,NWE,@,MIA,L 24-34,4,92,23.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
3,1983,1983-09-18,3,21.251,NWE,,NYJ,W 23-13,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
4,1983,1983-09-25,4,21.258,NWE,@,PIT,W 28-23,1,32,32.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
5,1983,1983-10-02,5,21.265,NWE,,SFO,L 13-33,3,57,19.00,0,0,0,,0,2,57,28.50,0,1,0,0.00,0,0,0
6,1983,1983-10-09,6,21.272,NWE,@,BAL,L 7-12,1,6,6.00,0,1,28,28.00,0,0,0,,0,0,0,,0,0,0
7,1983,1983-10-16,7,21.279,NWE,,SDG,W 37-21,1,12,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
8,1983,1983-10-23,8,21.286,NWE,@,BUF,W 31-0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
9,1983,1983-10-30,9,21.293,NWE,@,ATL,L 13-24,2,21,10.50,0,0,0,,0,0,0,,0,1,3,3.00,0,0,0
10,1983,1983-11-06,10,21.300,NWE,,BUF,W 21-7,2,98,49.00,2,0,0,,0,1,1,1.00,0,0,0,,0,2,12
11,1983,1983-11-13,11,21.307,NWE,,MIA,W 17-6,1,8,8.00,0,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
12,1983,1983-11-20,12,21.314,NWE,,CLE,L 0-30,0,0,,0,0,0,,0,0,0,,0,1,-1,-1.00,0,0,0
13,1983,1983-11-27,13,21.321,NWE,@,NYJ,L 3-26,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
14,1983,1983-12-04,14,21.328,NWE,,NOR,W 7-0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
15,1983,1983-12-11,15,21.335,NWE,@,RAM,W 21-7,1,26,26.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1983,1983-12-18,16,21.342,NWE,@,SEA,L 6-24,1,10,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
17,1984,1984-10-21,8,22.285,NWE,,MIA,L 24-44,3,53,17.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
18,1984,1984-10-28,9,22.292,NWE,,NYJ,W 30-20,1,17,17.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
19,1984,1984-11-04,10,22.299,NWE,@,DEN,L 19-26,2,26,13.00,1,0,0,,0,0,0,,0,1,7,7.00,0,1,6
20,1984,1984-11-11,11,22.306,NWE,,BUF,W 38-10,0,0,,0,,,,,,,,,0,0,,0,,
21,1984,1984-11-18,12,22.313,NWE,@,IND,W 50-17,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
22,1984,1984-11-22,13,22.317,NWE,@,DAL,L 17-20,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
23,1984,1984-12-02,14,22.327,NWE,,STL,L 10-33,0,0,,0,,,,,,,,,0,0,,0,,
24,1984,1984-12-09,15,22.334,NWE,@,PHI,L 17-27,0,0,,0,,,,,,,,,0,0,,0,,
25,1984,1984-12-16,16,22.341,NWE,,IND,W 16-10,0,0,,0,,,,,,,,,0,0,,0,,
26,1985,1985-09-08,1,23.241,CLE,,STL,L 24-27,0,0,,0,0,0,,0,1,17,17.00,0,6,57,9.50,0,0,0
27,1985,1985-09-16,2,23.249,CLE,,PIT,W 17-7,0,0,,0,0,0,,0,0,0,,0,3,23,7.67,0,0,0
28,1985,1985-09-22,3,23.255,CLE,@,DAL,L 7-20,0,0,,0,0,0,,0,0,0,,0,2,13,6.50,0,0,0
29,1985,1985-09-29,4,23.262,CLE,@,SDG,W 21-7,4,88,22.00,0,1,18,18.00,0,0,0,,0,2,12,6.00,0,0,0
30,1985,1985-10-06,5,23.269,CLE,,NWE,W 24-20,2,28,14.00,0,0,0,,0,0,0,,0,4,20,5.00,0,0,0
31,1985,1985-10-13,6,23.276,CLE,@,HOU,W 21-6,3,146,48.67,1,0,0,,0,0,0,,0,4,45,11.25,0,1,6
32,1985,1985-10-20,7,23.283,CLE,,RAI,L 20-21,1,32,32.00,0,0,0,,0,0,0,,0,1,4,4.00,0,0,0
33,1985,1985-10-27,8,23.290,CLE,,WAS,L 7-14,0,0,,0,0,0,,0,0,0,,0,1,10,10.00,0,0,0
34,1985,1985-11-10,10,23.304,CLE,@,CIN,L 10-27,0,0,,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0
35,1985,1985-11-17,11,23.311,CLE,,BUF,W 17-7,1,12,12.00,0,0,0,,0,0,0,,0,3,17,5.67,0,0,0
36,1985,1985-11-24,12,23.318,CLE,,CIN,W 24-6,2,84,42.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
37,1985,1985-12-01,13,23.325,CLE,@,NYG,W 35-33,3,59,19.67,1,0,0,,0,0,0,,0,0,0,,0,1,6
38,1985,1985-12-08,14,23.332,CLE,@,SEA,L 13-31,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
39,1986,1986-09-07,1,24.240,CLE,@,CHI,L 31-41,0,0,,0,,,,,,,,,,,,,,
40,1986,1986-09-14,2,24.247,CLE,@,HOU,W 23-20,0,0,,0,,,,,,,,,,,,,,
41,1986,1986-09-18,3,24.251,CLE,,CIN,L 13-30,0,0,,0,,,,,,,,,,,,,,
42,1986,1986-09-28,4,24.261,CLE,,DET,W 24-21,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
43,1986,1986-10-05,5,24.268,CLE,@,PIT,W 27-24,0,0,,0,,,,,,,,,,,,,,
44,1986,1986-10-12,6,24.275,CLE,,KAN,W 20-7,0,0,,0,,,,,,,,,,,,,,
45,1986,1986-10-19,7,24.282,CLE,,GNB,L 14-17,0,0,,0,,,,,,,,,,,,,,
46,1986,1986-10-26,8,24.289,CLE,@,MIN,W 23-20,0,0,,0,,,,,,,,,,,,,,
47,1986,1986-11-02,9,24.296,CLE,@,IND,W 24-9,0,0,,0,,,,,,,,,,,,,,
48,1986,1986-11-10,10,24.304,CLE,,MIA,W 26-16,3,40,13.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
49,1986,1986-11-16,11,24.310,CLE,@,RAI,L 14-27,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
50,1986,1986-11-23,12,24.317,CLE,,PIT,W 37-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
51,1986,1986-11-30,13,24.324,CLE,,HOU,W 13-10,0,0,,0,,,,,,,,,,,,,,
52,1986,1986-12-07,14,24.331,CLE,@,BUF,W 21-17,1,16,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
53,1986,1986-12-14,15,24.338,CLE,@,CIN,W 34-3,1,5,5.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
54,1986,1986-12-21,16,24.345,CLE,,SDG,W 47-17,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
55,1987,1987-09-13,1,25.246,CLE,@,NOR,L 21-28,1,7,7.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
56,1987,1987-09-20,2,25.253,CLE,,PIT,W 34-10,1,37,37.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
57,1987,1987-10-26,6,25.289,CLE,,RAM,W 30-17,0,0,,0,,,,,,,,,,,,,,
58,1987,1987-11-01,7,25.295,CLE,@,SDG,L 24-27,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
59,1987,1987-11-08,8,25.302,CLE,,ATL,W 38-3,3,42,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
60,1987,1987-11-15,9,25.309,CLE,,BUF,W 27-21,1,14,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
61,1987,1987-11-22,10,25.316,CLE,@,HOU,W 40-7,0,0,,0,,,,,,,,,,,,,,
62,1987,1987-11-29,11,25.323,CLE,@,SFO,L 24-38,0,0,,0,,,,,,,,,,,,,,
63,1987,1987-12-06,12,25.330,CLE,,IND,L 7-9,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
64,1987,1987-12-13,13,25.337,CLE,,CIN,W 38-24,0,0,,0,,,,,,,,,,,,,,
65,1987,1987-12-20,14,25.344,CLE,@,RAI,W 24-17,2,28,14.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
66,1987,1987-12-26,15,25.350,CLE,@,PIT,W 19-13,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
67,1988,1988-09-04,1,26.238,CLE,@,KAN,W 6-3,0,0,,0,0,0,,0,0,0,,0,2,10,5.00,0,0,0
68,1988,1988-09-11,2,26.245,CLE,,NYJ,L 3-23,4,46,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
69,1988,1988-09-19,3,26.253,CLE,,IND,W 23-17,0,0,,0,,,,,,,,,0,0,,0,,
70,1988,1988-09-25,4,26.259,CLE,@,CIN,L 17-24,0,0,,0,,,,,,,,,0,0,,0,,
71,1988,1988-10-02,5,26.266,CLE,@,PIT,W 23-9,0,0,,0,,,,,,,,,0,0,,0,,
72,1988,1988-10-09,6,26.273,CLE,,SEA,L 10-16,0,0,,0,,,,,,,,,0,0,,0,,
73,1988,1988-10-16,7,26.280,CLE,,PHI,W 19-3,0,0,,0,,,,,,,,,0,0,,0,,
74,1988,1988-10-23,8,26.287,CLE,@,PHO,W 29-21,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
75,1988,1988-10-30,9,26.294,CLE,,CIN,W 23-16,7,140,20.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
76,1988,1988-11-07,10,26.302,CLE,@,HOU,L 17-24,0,0,,0,,,,,,,,,0,0,,0,,
77,1988,1988-11-13,11,26.308,CLE,@,DEN,L 7-30,4,44,11.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
78,1988,1988-11-20,12,26.315,CLE,,PIT,W 27-7,0,0,,0,,,,,,,,,0,0,,0,,
79,1988,1988-11-27,13,26.322,CLE,@,WAS,W 17-13,3,37,12.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
80,1988,1988-12-04,14,26.329,CLE,,DAL,W 24-21,3,60,20.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
81,1988,1988-12-12,15,26.337,CLE,@,MIA,L 31-38,2,23,11.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
82,1988,1988-12-18,16,26.343,CLE,,HOU,W 28-23,3,47,15.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
83,1989,1989-09-10,1,27.243,IND,,SFO,L 24-30,2,29,14.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
84,1989,1989-09-17,2,27.250,IND,@,RAM,L 17-31,4,33,8.25,0,0,0,,0,0,0,,0,0,0,,0,0,0
85,1989,1989-09-24,3,27.257,IND,,ATL,W 13-9,0,0,,0,,,,,,,,,,,,,,
86,1989,1989-10-01,4,27.264,IND,@,NYJ,W 17-10,0,0,,0,,,,,,,,,,,,,,
87,1989,1989-10-15,6,27.278,KAN,@,RAI,L 14-20,2,21,10.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
88,1989,1989-10-22,7,27.285,KAN,,DAL,W 36-28,5,60,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
89,1989,1989-10-29,8,27.292,KAN,@,PIT,L 17-23,0,0,,0,,,,,,,,,,,,,,
90,1989,1989-11-05,9,27.299,KAN,,SEA,W 20-10,0,0,,0,,,,,,,,,,,,,,
91,1989,1989-11-12,10,27.306,KAN,,DEN,L 13-16,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
92,1989,1989-11-19,11,27.313,KAN,@,CLE,T 10-10,3,35,11.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
93,1989,1989-11-26,12,27.320,KAN,,HOU,W 34-0,0,0,,0,,,,,,,,,,,,,,
94,1989,1989-12-03,13,27.327,KAN,,MIA,W 26-21,1,27,27.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
95,1989,1989-12-10,14,27.334,KAN,@,GNB,W 21-3,0,0,,0,,,,,,,,,,,,,,
96,1989,1989-12-17,15,27.341,KAN,,SDG,L 13-20,5,40,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
97,1989,1989-12-24,16,27.348,KAN,@,MIA,W 27-24,0,0,,0,,,,,,,,,,,,,,
98,1990,1990-09-09,1,28.242,GNB,,RAM,W 36-24,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
99,1990,1990-09-16,2,28.249,GNB,,CHI,L 13-31,6,62,10.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
100,1990,1990-09-23,3,28.256,GNB,,KAN,L 3-17,3,30,10.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
101,1990,1990-09-30,4,28.263,GNB,@,DET,W 24-21,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
102,1990,1990-10-07,5,28.270,GNB,@,CHI,L 13-27,3,46,15.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
103,1990,1990-10-14,6,28.277,GNB,@,TAM,L 14-26,4,50,12.50,0,0,0,,0,0,0,,0,0,0,,0,0,0
104,1990,1990-10-28,7,28.291,GNB,,MIN,W 24-10,0,0,,0,,,,,,,,,,,,,,
105,1990,1990-11-04,8,28.298,GNB,,SFO,L 20-24,2,32,16.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
106,1990,1990-11-11,9,28.305,GNB,@,RAI,W 29-16,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
107,1990,1990-11-18,10,28.312,GNB,@,PHO,W 24-21,3,39,13.00,1,0,0,,0,0,0,,0,0,0,,0,1,6
108,1990,1990-11-25,11,28.319,GNB,,TAM,W 20-10,0,0,,0,,,,,,,,,,,,,,
109,1990,1990-12-02,12,28.326,GNB,@,MIN,L 7-23,3,24,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
110,1990,1990-12-09,13,28.333,GNB,,SEA,L 14-20,3,34,11.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
111,1990,1990-12-16,14,28.340,GNB,@,PHI,L 0-31,1,15,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
112,1991,1991-09-01,1,29.234,GNB,,PHI,L 3-20,0,0,,0,,,,,0,0,,0,,,,,,
113,1991,1991-09-08,2,29.241,GNB,@,DET,L 14-23,3,32,10.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
114,1991,1991-09-15,3,29.248,GNB,,TAM,W 15-13,1,6,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
115,1991,1991-09-22,4,29.255,GNB,@,MIA,L 13-16,0,0,,0,,,,,0,0,,0,,,,,,
116,1991,1991-09-29,5,29.262,GNB,@,RAM,L 21-23,1,8,8.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
117,1991,1991-10-06,6,29.269,GNB,,DAL,L 17-20,3,39,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
118,1991,1991-10-17,7,29.280,GNB,,CHI,L 0-10,0,0,,0,,,,,0,0,,0,,,,,,
119,1991,1991-10-27,8,29.290,GNB,@,TAM,W 27-0,0,0,,0,,,,,0,0,,0,,,,,,
120,1991,1991-11-03,9,29.297,GNB,@,NYJ,L 16-19,1,13,13.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
121,1991,1991-11-10,10,29.304,GNB,,BUF,L 24-34,2,30,15.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
122,1991,1991-11-17,11,29.311,GNB,,MIN,L 21-35,0,0,,0,,,,,0,0,,0,,,,,,
