ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1994,1994-09-04,1,22.160,SDG,@,DEN,W 37-34,,0,0,,0,0.0%,,0,0,,0,,
2,1994,1994-09-11,2,22.167,SDG,,CIN,W 27-10,0,0,0,,0,0.0%,,1,18,18.00,0,0,0
3,1994,1994-09-18,3,22.174,SDG,@,SEA,W 24-10,,0,0,,0,0.0%,,0,0,,0,,
4,1994,1994-09-25,4,22.181,SDG,@,RAI,W 26-24,1,0,0,,0,0.0%,0.00,0,0,,0,,
5,1994,1994-10-09,5,22.195,SDG,,KAN,W 20-6,,0,0,,0,0.0%,,0,0,,0,,
6,1994,1994-10-16,6,22.202,SDG,@,NOR,W 36-22,0,0,0,,0,0.0%,,0,0,,0,,
7,1994,1994-10-23,7,22.209,SDG,,DEN,L 15-20,,0,0,,0,0.0%,,0,0,,0,,
8,1994,1994-10-30,8,22.216,SDG,,SEA,W 35-15,,0,0,,0,0.0%,,0,0,,0,,
9,1994,1994-11-06,9,22.223,SDG,@,ATL,L 9-10,,0,0,,0,0.0%,,0,0,,0,,
10,1994,1994-11-13,10,22.230,SDG,@,KAN,W 14-13,3,2,14,7.00,0,66.7%,4.67,0,0,,0,0,0
11,1994,1994-11-20,11,22.237,SDG,@,NWE,L 17-23,2,2,21,10.50,0,100.0%,10.50,0,0,,0,0,0
12,1994,1994-11-27,12,22.244,SDG,,RAM,W 31-17,4,2,10,5.00,0,50.0%,2.50,0,0,,0,0,0
13,1994,1994-12-05,13,22.252,SDG,,RAI,L 17-24,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0
14,1994,1994-12-11,14,22.258,SDG,,SFO,L 15-38,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0
15,1994,1994-12-18,15,22.265,SDG,@,NYJ,W 21-6,,0,0,,0,0.0%,,0,0,,0,,
16,1994,1994-12-24,16,22.271,SDG,,PIT,W 37-34,,0,0,,0,0.0%,,0,0,,0,,
17,1995,1995-09-03,1,23.159,SDG,@,OAK,L 7-17,,0,0,,0,0.0%,,,,,,,
18,1995,1995-09-10,2,23.166,SDG,,SEA,W 14-10,,0,0,,0,0.0%,,,,,,,
19,1995,1995-09-17,3,23.173,SDG,@,PHI,W 27-21,,0,0,,0,0.0%,,,,,,,
20,1995,1995-09-24,4,23.180,SDG,,DEN,W 17-6,1,0,0,,0,0.0%,0.00,,,,,,
21,1995,1995-10-01,5,23.187,SDG,@,PIT,L 16-31,1,0,0,,0,0.0%,0.00,,,,,,
22,1995,1995-10-09,6,23.195,SDG,@,KAN,L 23-29,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6
23,1995,1995-10-15,7,23.201,SDG,,DAL,L 9-23,,0,0,,0,0.0%,,,,,,,
24,1995,1995-10-22,8,23.208,SDG,@,SEA,W 35-25,,0,0,,0,0.0%,,,,,,,
25,1995,1995-11-05,9,23.222,SDG,,MIA,L 14-24,,0,0,,0,0.0%,,,,,,,
26,1995,1995-11-12,10,23.229,SDG,,KAN,L 7-22,,0,0,,0,0.0%,,,,,,,
27,1995,1995-11-19,11,23.236,SDG,@,DEN,L 27-30,1,1,24,24.00,0,100.0%,24.00,0,0,,0,0,0
28,1995,1995-11-27,12,23.244,SDG,,OAK,W 12-6,,0,0,,0,0.0%,,,,,,,
29,1995,1995-12-03,13,23.250,SDG,,CLE,W 31-13,,0,0,,0,0.0%,,,,,,,
30,1995,1995-12-09,14,23.256,SDG,,ARI,W 28-25,1,0,0,,0,0.0%,0.00,,,,,,
31,1995,1995-12-17,15,23.264,SDG,@,IND,W 27-24,1,0,0,,0,0.0%,0.00,,,,,,
32,1995,1995-12-23,16,23.270,SDG,@,NYG,W 27-17,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
33,1996,1996-09-01,1,24.157,SDG,,SEA,W 29-7,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
34,1996,1996-09-08,2,24.164,SDG,,CIN,W 27-14,1,0,0,,0,0.0%,0.00,,,,,,
35,1996,1996-09-15,3,24.171,SDG,@,GNB,L 10-42,,0,0,,0,0.0%,,,,,,,
36,1996,1996-09-22,4,24.178,SDG,@,OAK,W 40-34,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0
37,1996,1996-09-29,5,24.185,SDG,,KAN,W 22-19,,0,0,,0,0.0%,,,,,,,
38,1996,1996-10-06,6,24.192,SDG,@,DEN,L 17-28,0,0,0,,0,0.0%,,,,,,,
39,1996,1996-10-21,7,24.207,SDG,,OAK,L 14-23,6,2,27,13.50,0,33.3%,4.50,0,0,,0,0,0
40,1996,1996-10-27,8,24.213,SDG,@,SEA,L 13-32,0,0,0,,0,0.0%,,,,,,,
41,1996,1996-11-03,9,24.220,SDG,@,IND,W 26-19,1,1,-3,-3.00,0,100.0%,-3.00,0,0,,0,0,0
42,1996,1996-11-11,10,24.228,SDG,,DET,W 27-21,1,1,-1,-1.00,0,100.0%,-1.00,0,0,,0,0,0
43,1996,1996-11-17,11,24.234,SDG,,TAM,L 17-25,1,0,0,,0,0.0%,0.00,,,,,,
44,1996,1996-11-24,12,24.241,SDG,@,KAN,W 28-14,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
45,1996,1996-12-01,13,24.248,SDG,,NWE,L 7-45,1,0,0,,0,0.0%,0.00,,,,,,
46,1996,1996-12-08,14,24.255,SDG,@,PIT,L 3-16,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
47,1996,1996-12-14,15,24.261,SDG,@,CHI,L 14-27,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
48,1996,1996-12-22,16,24.269,SDG,,DEN,W 16-10,1,0,0,,0,0.0%,0.00,,,,,,
49,1997,1997-11-30,13,25.247,SDG,,DEN,L 28-38,,0,0,,0,0.0%,,,,,,,
50,1997,1997-12-07,14,25.254,SDG,,ATL,L 3-14,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0
51,1997,1997-12-14,15,25.261,SDG,,KAN,L 7-29,2,0,0,,0,0.0%,0.00,,,,,,
52,1997,1997-12-21,16,25.268,SDG,@,DEN,L 3-38,0,0,0,,0,0.0%,,,,,,,
