ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,def_int,def_int_yds,def_int_td
1,1966,1966-09-30,3,24.026,SFO,@,RAM,L 3-34,1,0,0.00,0,1,0,0
2,1966,1966-10-16,5,24.042,SFO,@,ATL,W 44-7,0,0,,0,1,16,0
