ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1966,1966-10-02,4,22.289,CLE,@,NYG,W 28-7,0,0,,0,0,0,,0,0,0,1,11,0
2,1966,1966-10-08,5,22.295,CLE,,PIT,W 41-10,0,0,,0,0,0,,0,0,0,1,0,0
3,1966,1966-11-20,10,22.338,CLE,,WAS,W 14-3,0,0,,0,0,0,,0,0,0,1,12,0
4,1967,1967-11-12,9,23.330,CLE,@,GNB,L 7-55,0,0,,0,0,0,,0,0,0,1,9,0
5,1968,1968-09-15,1,24.273,CLE,@,NOR,W 24-10,0,0,,0,0,0,,0,0,0,1,12,0
6,1968,1968-10-27,7,24.315,CLE,,ATL,W 30-7,0,0,,0,0,0,,0,0,0,1,0,0
7,1968,1968-11-17,10,24.336,CLE,@,PIT,W 45-24,0,0,,0,0,0,,0,0,0,1,0,0
8,1968,1968-11-24,11,24.343,CLE,,PHI,W 47-13,0,0,,0,0,0,,0,0,0,1,0,0
9,1968,1968-12-01,12,24.350,CLE,,NYG,W 45-10,0,0,,0,0,0,,0,0,0,1,6,0
10,1968,1968-12-08,13,24.357,CLE,@,WAS,W 24-21,0,0,,0,0,0,,0,0,0,1,11,0
11,1969,1969-11-16,9,25.334,CLE,@,PIT,W 24-3,0,0,,0,0,0,,0,0,0,1,0,0
12,1969,1969-12-07,12,25.355,CLE,,GNB,W 20-7,0,0,,0,0,0,,0,1,6,1,40,1
13,1969,1969-12-14,13,25.362,CLE,@,STL,W 27-21,0,0,,0,0,0,,0,0,0,1,0,0
14,1970,1970-09-21,1,26.278,CLE,,NYJ,W 31-21,,,,,,,,,,,,,
15,1970,1970-09-27,2,26.284,CLE,@,SFO,L 31-34,,,,,,,,,,,,,
16,1970,1970-10-03,3,26.290,CLE,,PIT,W 15-7,,,,,,,,,,,,,
17,1970,1970-10-11,4,26.298,CLE,,CIN,W 30-27,,,,,,,,,,,,,
18,1970,1970-10-18,5,26.305,CLE,,DET,L 24-41,,,,,,,,,,,,,
19,1970,1970-10-25,6,26.312,CLE,@,MIA,W 28-0,,,,,,,,,,,,,
20,1970,1970-11-01,7,26.319,CLE,,SDG,L 10-27,,,,,,,,,,,,,
21,1970,1970-11-08,8,26.326,CLE,@,OAK,L 20-23,,,,,,,,,,,,,
22,1970,1970-11-15,9,26.333,CLE,@,CIN,L 10-14,,,,,,,,,,,,,
23,1970,1970-11-22,10,26.340,CLE,,HOU,W 28-14,0,0,,0,0,0,,0,0,0,1,18,0
24,1970,1970-11-29,11,26.347,CLE,@,PIT,L 9-28,,,,,,,,,,,,,
25,1970,1970-12-07,12,26.355,CLE,@,HOU,W 21-10,,,,,,,,,,,,,
26,1970,1970-12-12,13,26.360,CLE,,DAL,L 2-6,,,,,,,,,,,,,
27,1970,1970-12-20,14,27.003,CLE,@,DEN,W 27-13,,,,,,,,,,,,,
28,1971,1971-09-19,1,27.276,CLE,,HOU,W 31-0,,,,,,,,,,,,,
29,1971,1971-09-26,2,27.283,CLE,@,BAL,W 14-13,,,,,,,,,,,,,
30,1971,1971-10-04,3,27.291,CLE,,OAK,L 20-34,1,5,5.00,0,0,0,,0,0,0,0,0,0
31,1971,1971-10-10,4,27.297,CLE,,PIT,W 27-17,,,,,,,,,,,,,
32,1971,1971-10-17,5,27.304,CLE,@,CIN,W 27-24,,,,,,,,,,,,,
33,1971,1971-10-24,6,27.311,CLE,,DEN,L 0-27,0,0,,0,1,4,4.00,0,0,0,0,0,0
34,1971,1971-10-31,7,27.318,CLE,,ATL,L 14-31,,,,,,,,,,,,,
35,1971,1971-11-07,8,27.325,CLE,@,PIT,L 9-26,0,0,,0,0,0,,0,0,0,1,0,0
36,1971,1971-11-14,9,27.332,CLE,@,KAN,L 7-13,,,,,,,,,,,,,
37,1971,1971-11-21,10,27.339,CLE,,NWE,W 27-7,,,,,,,,,,,,,
38,1971,1971-11-28,11,27.346,CLE,@,HOU,W 37-24,0,0,,0,0,0,,0,0,0,1,0,0
39,1971,1971-12-05,12,27.353,CLE,,CIN,W 31-27,0,0,,0,0,0,,0,0,0,1,0,0
40,1971,1971-12-12,13,27.360,CLE,@,NOR,W 21-17,,,,,,,,,,,,,
41,1971,1971-12-19,14,28.002,CLE,@,WAS,W 20-13,,,,,,,,,,,,,
42,1972,1972-09-17,1,28.275,CIN,@,NWE,W 31-7,,,,,,,,,,,,,
