ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,def_int,def_int_yds,def_int_td
1,1992,1992-09-06,1,22.248,NYJ,@,ATL,L 17-20,,,,,,,,,
2,1992,1992-09-13,2,22.255,NYJ,@,PIT,L 10-27,,,,,,,,,
3,1992,1992-09-20,3,22.262,NYJ,,SFO,L 14-31,,,,,,,,,
4,1992,1992-09-27,4,22.269,NYJ,@,RAM,L 10-18,,,,,,,,,
5,1992,1992-10-04,5,22.276,NYJ,,NWE,W 30-21,,,,,,,,,
6,1992,1992-10-11,6,22.283,NYJ,@,IND,L 3-6,,,,,,,,,
7,1992,1992-10-26,7,22.298,NYJ,,BUF,L 20-24,,,,,,,,,
8,1992,1992-11-01,8,22.304,NYJ,,MIA,W 26-14,,,,,,,,,
9,1992,1992-11-08,9,22.311,NYJ,@,DEN,L 16-27,,,,,,,,,
10,1992,1992-11-15,10,22.318,NYJ,,CIN,W 17-14,,,,,,,,,
11,1992,1992-11-22,11,22.325,NYJ,@,NWE,L 3-24,,,,,,,,,
12,1992,1992-11-29,12,22.332,NYJ,,KAN,L 7-23,,,,,,,,,
13,1992,1992-12-06,13,22.339,NYJ,@,BUF,W 24-17,,,,,,,,,
14,1992,1992-12-13,14,22.346,NYJ,,IND,L 6-10,,,,,,,,,
15,1992,1992-12-20,15,22.353,NYJ,@,MIA,L 17-19,,,,,,,,,
16,1992,1992-12-26,16,22.359,NYJ,,NOR,L 0-20,,,,,,,,,
17,1993,1993-09-05,1,23.246,NYJ,,DEN,L 20-26,,,,,,,,,
18,1993,1993-09-12,2,23.253,NYJ,@,MIA,W 24-14,,,,,,,,,
19,1993,1993-09-26,3,23.267,NYJ,,NWE,W 45-7,,,,,,,,,
20,1993,1993-10-03,4,23.274,NYJ,,PHI,L 30-35,,,,,,,,,
21,1993,1993-10-10,5,23.281,NYJ,@,RAI,L 20-24,,,,,,,,,
22,1993,1993-10-24,6,23.295,NYJ,,BUF,L 10-19,,,,,,,,,
23,1993,1993-10-31,7,23.302,NYJ,@,NYG,W 10-6,,,,,,,,,
24,1993,1993-11-07,8,23.309,NYJ,,MIA,W 27-10,,,,,,,,,
25,1993,1993-11-14,9,23.316,NYJ,@,IND,W 31-17,,,,,,,,,
26,1993,1993-11-21,10,23.323,NYJ,,CIN,W 17-12,,,,,,,,,
27,1993,1993-11-28,11,23.330,NYJ,@,NWE,W 6-0,,,,,,,,,
28,1993,1993-12-05,12,23.337,NYJ,,IND,L 6-9,,,,,,,,,
29,1993,1993-12-11,13,23.343,NYJ,@,WAS,W 3-0,,,,,,,,,
30,1993,1993-12-18,14,23.350,NYJ,,DAL,L 7-28,,,,,,,,,
31,1993,1993-12-26,15,23.358,NYJ,@,BUF,L 14-16,,,,,,,,,
32,1993,1994-01-02,16,24.000,NYJ,@,HOU,L 0-24,,,,,,,,,
33,1994,1994-09-04,1,24.245,NYJ,@,BUF,W 23-3,,0,0,,0,,,,
34,1994,1994-09-11,2,24.252,NYJ,,DEN,W 25-22,,0,0,,0,,,,
35,1994,1994-09-18,3,24.259,NYJ,@,MIA,L 14-28,,0,0,,0,,,,
36,1994,1994-09-25,4,24.266,NYJ,,CHI,L 7-19,,0,0,,0,,,,
37,1994,1994-10-02,5,24.273,NYJ,@,CLE,L 7-27,,0,0,,0,,,,
38,1994,1994-10-09,6,24.280,NYJ,,IND,W 16-6,,0,0,,0,,,,
39,1994,1994-10-16,7,24.287,NYJ,,NWE,W 24-17,,0,0,,0,,,,
40,1994,1994-10-30,8,24.301,NYJ,@,IND,L 25-28,,0,0,,0,,,,
41,1994,1994-11-06,9,24.308,NYJ,,BUF,W 22-17,,1,10,10.00,0,0.0,0,0,0
42,1994,1994-11-13,10,24.315,NYJ,@,GNB,L 10-17,,0,0,,0,,,,
43,1994,1994-11-20,11,24.322,NYJ,@,MIN,W 31-21,,0,0,,0,,,,
