ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,punt,punt_yds,punt_yds_per_punt,punt_blocked
22,2006,2006-10-15,6,32.347,NYJ,,MIA,W 20-17,,0,0,,0,0,0,,0,0,0,,0,,,,7,305,43.57,0
23,2006,2006-10-22,7,32.354,NYJ,,DET,W 31-24,,0,0,,0,0,0,,0,0,0,,0,,,,2,68,34.00,0
24,2006,2006-10-29,8,32.361,NYJ,@,CLE,L 13-20,,0,0,,0,0,0,,0,0,0,,0,,,,3,154,51.33,0
25,2006,2006-11-12,9,33.010,NYJ,@,NWE,W 17-14,,0,0,,0,0,0,,0,0,0,,0,,,,4,155,38.75,0
26,2006,2006-11-19,10,33.017,NYJ,,CHI,L 0-10,,0,0,,0,0,0,,0,0,0,,0,,,,7,310,44.29,0
27,2006,2006-11-26,11,33.024,NYJ,,HOU,W 26-11,,0,0,,0,0,0,,0,0,0,,0,,,,4,197,49.25,0
28,2006,2006-12-03,12,33.031,NYJ,@,GNB,W 38-10,,0,0,,0,0,0,,0,0,0,,0,,,,1,51,51.00,0
29,2006,2006-12-10,13,33.038,NYJ,,BUF,L 13-31,,0,0,,0,0,0,,0,0,0,,0,,,,5,211,42.20,0
30,2006,2006-12-17,14,33.045,NYJ,@,MIN,W 26-13,,0,0,,0,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,3,136,45.33,0
31,2006,2006-12-25,15,33.053,NYJ,@,MIA,W 13-10,,1,0,0.00,0,0,0,,0,0,0,,0,,,,8,332,41.50,0
32,2006,2006-12-31,16,33.059,NYJ,,OAK,W 23-3,,0,0,,0,0,0,,0,0,0,,0,,,,4,175,43.75,0
33,2007,2007-09-09,1,33.311,NYJ,,NWE,L 14-38,,0,0,,0,0,0,,0,0,0,,,,,,5,205,41.00,0
34,2007,2007-09-16,2,33.318,NYJ,@,BAL,L 13-20,,0,0,,0,0,0,,0,0,0,,,,,,5,202,40.40,0
35,2007,2007-09-23,3,33.325,NYJ,,MIA,W 31-28,,0,0,,0,0,0,,0,0,0,,,,,,3,140,46.67,0
36,2007,2007-09-30,4,33.332,NYJ,@,BUF,L 14-17,,0,0,,0,0,0,,0,0,0,,,,,,4,166,41.50,0
37,2007,2007-10-07,5,33.339,NYJ,@,NYG,L 24-35,,0,0,,0,0,0,,0,0,0,,,,,,4,181,45.25,0
38,2007,2007-10-14,6,33.346,NYJ,,PHI,L 9-16,,0,0,,0,0,0,,0,0,0,,,,,,3,112,37.33,0
39,2007,2007-10-21,7,33.353,NYJ,@,CIN,L 31-38,,0,0,,0,0,0,,0,0,0,,,,,,2,78,39.00,0
40,2007,2007-10-28,8,33.360,NYJ,,BUF,L 3-13,,0,0,,0,0,0,,0,0,0,,,,,,6,286,47.67,0
41,2007,2007-11-04,9,34.002,NYJ,,WAS,L 20-23,,0,0,,0,0,0,,0,0,0,,,,,,3,125,41.67,0
42,2007,2007-11-18,10,34.016,NYJ,,PIT,W 19-16,,0,0,,0,0,0,,0,0,0,,,,,,5,234,46.80,0
43,2007,2007-11-22,11,34.020,NYJ,@,DAL,L 3-34,,0,0,,0,0,0,,0,0,0,,,,,,8,369,46.13,0
44,2007,2007-12-02,12,34.030,NYJ,@,MIA,W 40-13,,0,0,,0,0,0,,0,0,0,,,,,,2,61,30.50,0
45,2007,2007-12-09,13,34.037,NYJ,,CLE,L 18-24,,0,0,,0,0,0,,0,0,0,,,,,,5,208,41.60,0
46,2007,2007-12-16,14,34.044,NYJ,@,NWE,L 10-20,,0,0,,0,0,0,,0,0,0,,,,,,3,127,42.33,1
47,2007,2007-12-30,16,34.058,NYJ,,KAN,W 13-10,,0,0,,0,0,0,,0,0,0,,,,,,8,361,45.13,0
48,2008,2008-09-07,1,34.310,NYJ,@,MIA,W 20-14,,0,0,,0,0,0,,0,0,0,,,,,,6,272,45.33,0
49,2008,2008-09-14,2,34.317,NYJ,,NWE,L 10-19,,0,0,,0,0,0,,0,0,0,,,,,,4,162,40.50,0
50,2008,2008-09-22,3,34.325,NYJ,@,SDG,L 29-48,,0,0,,0,0,0,,0,0,0,,,,,,2,76,38.00,0
51,2008,2008-09-28,4,34.331,NYJ,,ARI,W 56-35,,0,0,,0,0,0,,0,0,0,,,,,,2,96,48.00,0
52,2008,2008-10-26,8,34.359,NOR,,SDG,W 37-32,,0,0,,0,0,0,,0,0,0,,,,,,3,126,42.00,0
53,2008,2008-12-07,13,35.035,ARI,,STL,W 34-10,,0,0,,0,0,0,,0,0,0,,0,0,,,3,126,42.00,0
54,2008,2008-12-14,14,35.042,ARI,,MIN,L 14-35,,0,0,,0,0,0,,0,0,0,,0,0,,,6,273,45.50,0
55,2008,2008-12-21,15,35.049,ARI,@,NWE,L 7-47,,0,0,,0,0,0,,0,0,0,,0,0,,,8,312,39.00,0
56,2008,2008-12-28,16,35.056,ARI,,SEA,W 34-21,,0,0,,0,0,0,,0,0,0,,0,0,,,3,128,42.67,0
57,2009,2009-09-13,1,35.315,ARI,,SFO,L 16-20,,0,0,,0,0,0,,0,0,0,,0,0,,,6,328,54.67,0
58,2009,2009-09-20,2,35.322,ARI,@,JAX,W 31-17,,0,0,,0,0,0,,0,0,0,,0,0,,,3,139,46.33,0
59,2009,2009-09-27,3,35.329,ARI,,IND,L 10-31,,0,0,,0,0,0,,0,0,0,,0,0,,,6,287,47.83,0
60,2009,2009-10-11,4,35.343,ARI,,HOU,W 28-21,,0,0,,0,0,0,,0,0,0,,0,0,,,7,356,50.86,0
61,2009,2009-10-18,5,35.350,ARI,@,SEA,W 27-3,,0,0,,0,0,0,,0,0,0,,0,0,,,6,255,42.50,0
62,2009,2009-10-25,6,35.357,ARI,@,NYG,W 24-17,,0,0,,0,0,0,,0,0,0,,0,0,,,8,354,44.25,0
63,2009,2009-11-01,7,35.364,ARI,,CAR,L 21-34,,0,0,,0,0,0,,0,0,0,,0,0,,,4,210,52.50,0
64,2009,2009-11-08,8,36.006,ARI,@,CHI,W 41-21,,0,0,,0,0,0,,0,0,0,,0,0,,,4,166,41.50,0
65,2009,2009-11-15,9,36.013,ARI,,SEA,W 31-20,,0,0,,0,0,0,,0,0,0,,0,0,,,7,364,52.00,0
66,2009,2009-11-22,10,36.020,ARI,@,STL,W 21-13,,0,0,,0,0,0,,0,0,0,,0,0,,,5,202,40.40,0
67,2009,2009-11-29,11,36.027,ARI,@,TEN,L 17-20,,0,0,,0,0,0,,0,0,0,,0,0,,,6,298,49.67,0
68,2009,2009-12-06,12,36.034,ARI,,MIN,W 30-17,,0,0,,0,0,0,,0,0,0,,0,0,,,3,122,40.67,0
69,2009,2009-12-14,13,36.042,ARI,@,SFO,L 9-24,,0,0,,0,0,0,,0,0,0,,0,0,,,4,175,43.75,0
70,2009,2009-12-20,14,36.048,ARI,@,DET,W 31-24,,0,0,,0,0,0,,0,0,0,,0,0,,,7,352,50.29,0
71,2009,2009-12-27,15,36.055,ARI,,STL,W 31-10,,0,0,,0,0,0,,0,0,0,,0,0,,,6,247,41.17,0
72,2009,2010-01-03,16,36.062,ARI,,GNB,L 7-33,,0,0,,0,0,0,,0,0,0,,0,0,,,4,190,47.50,0
73,2010,2010-09-12,1,36.314,ARI,@,STL,W 17-13,,0,0,,0,0,0,,0,0,0,,0,0,,,6,262,43.67,0
74,2010,2010-09-19,2,36.321,ARI,@,ATL,L 7-41,,0,0,,0,0,0,,0,0,0,,0,0,,,5,220,44.00,0
75,2010,2010-09-26,3,36.328,ARI,,OAK,W 24-23,,0,0,,0,0,0,,0,0,0,,0,0,,,6,295,49.17,0
76,2010,2010-10-03,4,36.335,ARI,@,SDG,L 10-41,,0,0,,0,0,0,,0,0,0,,0,0,,,5,214,42.80,0
77,2010,2010-10-10,5,36.342,ARI,,NOR,W 30-20,,0,0,,0,0,0,,0,0,0,,0,0,,,5,189,37.80,0
78,2010,2010-10-24,6,36.356,ARI,@,SEA,L 10-22,,0,0,,0,0,0,,0,0,0,,0,0,,,5,178,35.60,0
79,2010,2010-10-31,7,36.363,ARI,,TAM,L 35-38,,0,0,,0,0,0,,0,0,0,,0,0,,,4,172,43.00,0
80,2010,2010-11-07,8,37.005,ARI,@,MIN,L 24-27,,0,0,,0,0,0,,0,0,0,,0,0,,,8,376,47.00,0
81,2010,2010-11-14,9,37.012,ARI,,SEA,L 18-36,,0,0,,0,0,0,,0,0,0,,0,0,,,6,243,40.50,0
82,2010,2010-11-21,10,37.019,ARI,@,KAN,L 13-31,,0,0,,0,0,0,,0,0,0,,0,0,,,7,333,47.57,0
83,2010,2010-11-29,11,37.027,ARI,,SFO,L 6-27,,0,0,,0,0,0,,0,0,0,,0,0,,,6,283,47.17,0
84,2010,2010-12-05,12,37.033,ARI,,STL,L 6-19,,0,0,,0,0,0,,0,0,0,,0,0,,,6,263,43.83,0
85,2010,2010-12-12,13,37.040,ARI,,DEN,W 43-13,,0,0,,0,0,0,,0,0,0,,0,0,,,5,188,37.60,0
86,2010,2010-12-19,14,37.047,ARI,@,CAR,L 12-19,,0,0,,0,0,0,,0,0,0,,0,0,,,6,253,42.17,0
87,2010,2010-12-25,15,37.053,ARI,,DAL,W 27-26,,0,0,,0,0,0,,0,0,0,,0,0,,,6,281,46.83,0
88,2010,2011-01-02,16,37.061,ARI,@,SFO,L 7-38,,0,0,,0,0,0,,0,0,0,,0,0,,,8,330,41.25,0
89,2011,2011-10-09,5,37.341,ARI,@,MIN,L 10-34,,0,0,,0,0,0,,0,0,,,,,,,,,,
90,2011,2011-11-20,10,38.018,DET,,CAR,W 49-35,,0,0,,0,0,0,,0,0,0,,0,0,,,2,96,48.00,0
91,2011,2011-11-24,11,38.022,DET,,GNB,L 15-27,,0,0,,0,0,0,,0,0,0,,0,0,,,4,148,37.00,0
92,2011,2011-12-04,12,38.032,DET,@,NOR,L 17-31,,0,0,,0,0,0,,0,0,0,,0,0,,,4,183,45.75,0
93,2011,2011-12-11,13,38.039,DET,,MIN,W 34-28,,0,0,,0,0,0,,0,0,0,,0,0,,,6,286,47.67,0
94,2011,2011-12-18,14,38.046,DET,@,OAK,W 28-27,,0,0,,0,0,0,,0,0,0,,0,0,,,6,257,42.83,0
95,2011,2011-12-24,15,38.052,DET,,SDG,W 38-10,,0,0,,0,0,0,,0,0,0,,0,0,,,3,124,41.33,0
96,2011,2012-01-01,16,38.060,DET,@,GNB,L 41-45,,0,0,,0,0,0,,0,0,0,,0,0,,,3,141,47.00,0
97,2012,2012-09-09,1,38.312,DET,,STL,W 27-23,,0,0,,0,0,0,,0,0,0,,0,0,,,3,121,40.33,0
98,2012,2012-09-16,2,38.319,DET,@,SFO,L 19-27,,0,0,,0,0,0,,0,0,0,,0,0,,,2,89,44.50,0
99,2012,2012-09-23,3,38.326,DET,@,TEN,L 41-44,,0,0,,0,0,0,,0,0,0,,0,0,,,1,38,38.00,0
