ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1973,1973-10-14,5,22.188,RAM,,DAL,W 37-31,0,0,,0,0,0,,0,2,54,27.00,0,0,0,,0,0,0
2,1973,1973-10-21,6,22.195,RAM,,GNB,W 24-7,10,63,6.30,0,1,13,13.00,0,0,0,,0,0,0,,0,0,0
3,1973,1973-10-28,7,22.202,RAM,@,MIN,L 9-10,,,,,,,,,,,,,,,,,,
4,1973,1973-11-04,8,22.209,RAM,@,ATL,L 13-15,0,0,,0,0,0,,0,1,27,27.00,0,0,0,,0,0,0
5,1973,1973-11-11,9,22.216,RAM,,NOR,W 29-7,1,5,5.00,0,1,6,6.00,0,2,58,29.00,0,1,17,17.00,0,0,0
6,1973,1973-11-18,10,22.223,RAM,,SFO,W 31-13,2,5,2.50,0,0,0,,0,1,23,23.00,0,0,0,,0,0,0
7,1973,1973-11-25,11,22.230,RAM,@,NOR,W 24-13,0,0,,0,0,0,,0,1,24,24.00,0,0,0,,0,0,0
8,1973,1973-12-02,12,22.237,RAM,@,CHI,W 26-0,0,0,,0,0,0,,0,0,0,,0,1,1,1.00,0,0,0
9,1973,1973-12-10,13,22.245,RAM,,NYG,W 40-6,4,21,5.25,0,0,0,,0,2,45,22.50,0,1,14,14.00,0,0,0
10,1973,1973-12-16,14,22.251,RAM,,CLE,W 30-17,3,15,5.00,0,0,0,,0,2,83,41.50,0,0,0,,0,0,0
11,1974,1974-09-15,1,23.159,RAM,@,DEN,W 17-10,3,10,3.33,0,0,0,,0,0,0,,0,0,0,,0,0,0
12,1974,1974-09-22,2,23.166,RAM,,NOR,W 24-0,,,,,,,,,,,,,,,,,,
13,1974,1974-09-29,3,23.173,RAM,@,NWE,L 14-20,0,0,,0,0,0,,0,0,0,,0,2,13,6.50,0,0,0
14,1974,1974-10-06,4,23.180,RAM,,DET,W 16-13,0,0,,0,0,0,,0,1,0,0.00,0,1,23,23.00,0,0,0
15,1974,1974-10-13,5,23.187,RAM,@,GNB,L 6-17,0,0,,0,0,0,,0,0,0,,0,2,17,8.50,0,0,0
16,1974,1974-10-20,6,23.194,RAM,,SFO,W 37-14,,,,,,,,,,,,,,,,,,
17,1974,1974-10-27,7,23.201,RAM,@,NYJ,W 20-13,,,,,,,,,,,,,,,,,,
18,1974,1974-11-04,8,23.209,RAM,@,SFO,W 15-13,,,,,,,,,,,,,,,,,,
19,1974,1974-12-01,12,23.236,RAM,@,ATL,W 30-7,,,,,,,,,,,,,,,,,,
20,1974,1974-12-09,13,23.244,RAM,,WAS,L 17-23,,,,,,,,,,,,,,,,,,
21,1974,1974-12-15,14,23.250,RAM,,BUF,W 19-14,6,14,2.33,0,2,28,14.00,1,0,0,,0,3,17,5.67,0,1,6
22,1975,1975-09-21,1,24.165,RAM,@,DAL,L 7-18,0,0,,0,0,0,,0,0,0,,0,1,2,2.00,0,0,0
23,1975,1975-09-28,2,24.172,RAM,@,SFO,W 23-14,1,3,3.00,0,0,0,,0,0,0,,0,3,41,13.67,0,0,0
24,1975,1975-10-05,3,24.179,RAM,,BAL,W 24-13,0,0,,0,0,0,,0,0,0,,0,3,19,6.33,0,0,0
