ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,all_td,scoring,sacks,tackles_solo,tackles_assists
1,2012,2012-12-23,15,25.020,SEA,,SFO,W 42-13,,,,,,,0.0%,,,,,,
2,2012,2012-12-30,16,25.027,SEA,,STL,W 20-13,,,,,,,0.0%,,,,,,
3,2013,2013-09-08,1,25.279,KAN,@,JAX,W 28-2,*,,,,,,0.0%,,,,,,
4,2013,2013-09-15,2,25.286,KAN,,DAL,W 17-16,*,4,2,31,15.50,0,50.0%,7.75,0,0,0.0,0,0
5,2013,2013-09-19,3,25.290,KAN,@,PHI,W 26-16,,4,4,31,7.75,0,100.0%,7.75,0,0,0.0,0,0
6,2013,2013-09-29,4,25.300,KAN,,NYG,W 31-7,*,5,5,64,12.80,1,100.0%,12.80,1,6,0.0,0,0
7,2013,2013-10-06,5,25.307,KAN,@,TEN,W 26-17,*,6,4,54,13.50,0,66.7%,9.00,0,0,0.0,0,0
8,2013,2013-10-13,6,25.314,KAN,,OAK,W 24-7,*,3,0,0,,0,0.0%,0.00,0,0,0.0,0,0
9,2013,2013-10-20,7,25.321,KAN,,HOU,W 17-16,,2,1,1,1.00,0,50.0%,0.50,0,0,0.0,1,0
10,2013,2013-10-27,8,25.328,KAN,,CLE,W 23-17,,2,2,25,12.50,0,100.0%,12.50,0,0,0.0,0,0
11,2013,2013-11-03,9,25.335,KAN,@,BUF,W 23-13,,,,,,,0.0%,,,,,,
12,2013,2013-11-17,10,25.349,KAN,@,DEN,L 17-27,,3,2,40,20.00,0,66.7%,13.33,0,0,0.0,0,0
13,2013,2013-11-24,11,25.356,KAN,,SDG,L 38-41,*,1,0,0,,0,0.0%,0.00,0,0,0.0,0,0
14,2013,2013-12-01,12,25.363,KAN,,DEN,L 28-35,*,3,1,11,11.00,0,33.3%,3.67,0,0,0.0,0,0
15,2013,2013-12-08,13,26.005,KAN,@,WAS,W 45-10,,3,2,20,10.00,0,66.7%,6.67,0,0,0.0,0,0
16,2013,2013-12-15,14,26.012,KAN,@,OAK,W 56-31,*,2,2,14,7.00,1,100.0%,7.00,1,6,0.0,0,0
17,2013,2013-12-22,15,26.019,KAN,,IND,L 7-23,*,,,,,,0.0%,,,,,,
18,2013,2013-12-29,16,26.026,KAN,@,SDG,L 24-27,,2,1,11,11.00,0,50.0%,5.50,0,0,0.0,0,0
19,2016,2016-09-11,1,28.283,SDG,@,KAN,L 27-33,,0,0,0,,0,0.0%,,0,0,0.0,0,0
20,2016,2016-09-18,2,28.290,SDG,,JAX,W 38-14,,0,0,0,,0,0.0%,,0,0,0.0,0,0
21,2016,2016-09-25,3,28.297,SDG,@,IND,L 22-26,*,1,1,13,13.00,0,100.0%,13.00,0,0,0.0,0,0
22,2016,2016-10-02,4,28.304,SDG,,NOR,L 34-35,,0,0,0,,0,0.0%,,0,0,0.0,0,0
23,2016,2016-10-09,5,28.311,SDG,@,OAK,L 31-34,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
24,2016,2016-10-13,6,28.315,SDG,,DEN,W 21-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
25,2016,2016-10-23,7,28.325,SDG,@,ATL,W 33-30,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
26,2016,2016-10-30,8,28.332,SDG,@,DEN,L 19-27,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
27,2016,2016-11-06,9,28.339,SDG,,TEN,W 43-35,,0,0,0,,0,0.0%,,0,0,0.0,0,0
28,2016,2016-11-13,10,28.346,SDG,,MIA,L 24-31,,1,1,12,12.00,0,100.0%,12.00,0,0,0.0,0,0
29,2016,2016-11-27,11,28.360,SDG,@,HOU,W 21-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
30,2016,2016-12-04,12,29.001,SDG,,TAM,L 21-28,,0,0,0,,0,0.0%,,0,0,0.0,0,0
31,2016,2016-12-11,13,29.008,SDG,@,CAR,L 16-28,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
32,2016,2016-12-18,14,29.015,SDG,,OAK,L 16-19,,0,0,0,,0,0.0%,,0,0,0.0,0,0
33,2016,2016-12-24,15,29.021,SDG,@,CLE,L 17-20,,0,0,0,,0,0.0%,,0,0,0.0,0,0
34,2016,2017-01-01,16,29.029,SDG,,KAN,L 27-37,,0,0,0,,0,0.0%,,0,0,0.0,0,0
35,2017,2017-09-17,2,29.288,LAC,,MIA,L 17-19,,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
36,2017,2017-09-24,3,29.295,LAC,,KAN,L 10-24,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
37,2017,2017-10-01,4,29.302,LAC,,PHI,L 24-26,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
38,2017,2017-10-08,5,29.309,LAC,@,NYG,W 27-22,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
39,2017,2017-10-15,6,29.316,LAC,@,OAK,W 17-16,,0,0,0,,0,0.0%,,0,0,0.0,0,0
40,2017,2017-10-22,7,29.323,LAC,,DEN,W 21-0,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
41,2017,2017-10-29,8,29.330,LAC,@,NWE,L 13-21,,0,0,0,,0,0.0%,,0,0,0.0,0,0
42,2017,2017-11-12,9,29.344,LAC,@,JAX,L 17-20,,0,0,0,,0,0.0%,,0,0,0.0,0,0
43,2017,2017-11-19,10,29.351,LAC,,BUF,W 54-24,,1,1,10,10.00,0,100.0%,10.00,0,0,0.0,0,0
44,2017,2017-11-23,11,29.355,LAC,@,DAL,W 28-6,,0,0,0,,0,0.0%,,0,0,0.0,0,0
45,2017,2017-12-03,12,30.000,LAC,,CLE,W 19-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
46,2017,2017-12-10,13,30.007,LAC,,WAS,W 30-13,,0,0,0,,0,0.0%,,0,0,0.0,0,0
47,2017,2017-12-16,14,30.013,LAC,@,KAN,L 13-30,*,0,0,0,,0,0.0%,,0,0,0.0,0,0
48,2017,2017-12-24,15,30.021,LAC,@,NYJ,W 14-7,*,2,2,26,13.00,0,100.0%,13.00,0,0,0.0,0,0
49,2017,2017-12-31,16,30.028,LAC,,OAK,W 30-10,,0,0,0,,0,0.0%,,0,0,0.0,0,0
