ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,def_int,def_int_yds,def_int_td
204,2001,2001-10-07,4,35.319,OAK,,DAL,W 28-21,*,,,,,,,,,,
205,2001,2001-10-14,5,35.326,OAK,@,IND,W 23-18,*,,,,,,,,,,
206,2001,2001-10-28,6,35.340,OAK,@,PHI,W 20-10,*,,,,,,,,,,
207,2001,2001-11-05,7,35.348,OAK,,DEN,W 38-28,*,,,,,,,,,,
208,2001,2001-11-11,8,35.354,OAK,@,SEA,L 27-34,*,,,,,,,,,,
209,2001,2001-11-18,9,35.361,OAK,,SDG,W 34-24,,,,,,,,,,,
210,2001,2001-11-25,10,36.003,OAK,@,NYG,W 28-10,*,,,,,,,,,,
211,2001,2001-12-02,11,36.010,OAK,,ARI,L 31-34,*,,,,,,,,,,
212,2001,2001-12-09,12,36.017,OAK,,KAN,W 28-26,*,,,,,,,,,,
213,2001,2001-12-15,13,36.023,OAK,@,SDG,W 13-6,*,,,,,,,,,,
214,2001,2001-12-22,14,36.030,OAK,,TEN,L 10-13,*,0,0,,0,0,0,0.0,1,19,0
215,2001,2001-12-30,15,36.038,OAK,@,DEN,L 17-23,*,,,,,,,,,,
216,2001,2002-01-06,16,36.045,OAK,,NYJ,L 22-24,*,,,,,,,,,,
