ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
16,2003,2003-09-07,1,23.350,BAL,@,PIT,L 15-34,,1,-1,-1.00,0,4,3,10,3.33,0,75.0%,2.50,0,0,,0,0,0,,,,,,5,116,23.20,0,0,0,0.0,,
17,2003,2003-09-14,2,23.357,BAL,,CLE,W 33-13,,5,8,1.60,0,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,1,23,23.00,0,0,0,0.0,,
18,2003,2003-09-21,3,23.364,BAL,@,SDG,W 24-10,,3,12,4.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,2,39,19.50,0,0,0,0.0,,
19,2003,2003-09-28,4,24.006,BAL,,KAN,L 10-17,,5,47,9.40,0,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,2,41,20.50,0,0,0,0.0,,
20,2003,2003-10-12,5,24.020,BAL,@,ARI,W 26-18,,10,45,4.50,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0,0.0,,
21,2003,2003-10-19,6,24.027,BAL,@,CIN,L 26-34,,5,10,2.00,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,5,101,20.20,0,1,6,0.0,,
22,2003,2003-10-26,7,24.034,BAL,,DEN,W 26-6,,2,6,3.00,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,2,31,15.50,0,0,0,0.0,,
23,2003,2003-11-02,8,24.041,BAL,,JAX,W 24-17,,2,33,16.50,1,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
24,2003,2003-11-09,9,24.048,BAL,@,STL,L 22-33,,4,18,4.50,0,3,3,10,3.33,0,100.0%,3.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
25,2003,2003-11-16,10,24.055,BAL,@,MIA,L 6-9,,4,19,4.75,0,5,3,24,8.00,0,60.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
26,2003,2003-11-23,11,24.062,BAL,,SEA,W 44-41,,3,-1,-0.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,16,16.00,0,0,0,0.0,,
27,2003,2003-11-30,12,24.069,BAL,,SFO,W 44-6,,1,-1,-1.00,0,2,1,13,13.00,0,50.0%,6.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
28,2003,2003-12-07,13,24.076,BAL,,CIN,W 31-13,,6,26,4.33,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,1,-9,-9.00,0,0,0,0.0,,
29,2003,2003-12-14,14,24.083,BAL,@,OAK,L 12-20,*,3,24,8.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,3,74,24.67,0,0,0,0.0,,
30,2003,2003-12-21,15,24.090,BAL,@,CLE,W 35-0,,7,22,3.14,0,1,1,23,23.00,0,100.0%,23.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
31,2003,2003-12-28,16,24.097,BAL,,PIT,W 13-10,,2,9,4.50,0,2,2,6,3.00,0,100.0%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
32,2004,2004-09-12,1,24.356,BAL,@,CLE,L 3-20,,3,14,4.67,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
33,2004,2004-09-19,2,24.363,BAL,,PIT,W 30-13,,9,76,8.44,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
34,2004,2004-09-26,3,25.004,BAL,@,CIN,W 23-9,,8,27,3.38,0,1,1,-7,-7.00,0,100.0%,-7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
35,2004,2004-10-04,4,25.012,BAL,,KAN,L 24-27,,1,4,4.00,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
36,2004,2004-10-10,5,25.018,BAL,@,WAS,W 17-10,,7,43,6.14,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
37,2004,2004-10-24,6,25.032,BAL,,BUF,W 20-6,*,21,89,4.24,0,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
38,2004,2004-10-31,7,25.039,BAL,@,PHI,L 10-15,*,18,78,4.33,0,6,4,18,4.50,0,66.7%,3.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
39,2004,2004-11-07,8,25.046,BAL,,CLE,W 27-13,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
40,2004,2004-11-14,9,25.053,BAL,@,NYJ,W 20-17,,0,0,,0,2,1,23,23.00,0,50.0%,11.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
41,2004,2004-11-21,10,25.060,BAL,,DAL,W 30-10,,15,33,2.20,1,5,4,18,4.50,0,80.0%,3.60,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
42,2004,2004-11-28,11,25.067,BAL,@,NWE,L 3-24,*,16,61,3.81,0,5,5,24,4.80,0,100.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
43,2004,2004-12-05,12,25.074,BAL,,CIN,L 26-27,*,23,139,6.04,1,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
44,2004,2004-12-12,13,25.081,BAL,,NYG,W 37-14,,25,104,4.16,0,4,4,27,6.75,0,100.0%,6.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
45,2004,2004-12-19,14,25.088,BAL,@,IND,L 10-20,,7,22,3.14,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
46,2004,2004-12-26,15,25.095,BAL,@,PIT,L 7-20,,3,17,5.67,0,3,2,16,8.00,0,66.7%,5.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
47,2004,2005-01-02,16,25.102,BAL,,MIA,W 30-23,,2,1,0.50,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
48,2005,2005-09-11,1,25.354,BAL,,IND,L 7-24,,4,27,6.75,0,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
49,2005,2005-09-18,2,25.361,BAL,@,TEN,L 10-25,,3,5,1.67,0,5,3,21,7.00,0,60.0%,4.20,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
50,2005,2005-10-02,3,26.010,BAL,,NYJ,W 13-3,,11,32,2.91,0,2,2,24,12.00,0,100.0%,12.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
51,2005,2005-10-09,4,26.017,BAL,@,DET,L 17-35,,9,46,5.11,0,5,4,24,6.00,0,80.0%,4.80,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
52,2005,2005-10-16,5,26.024,BAL,,CLE,W 16-3,,8,92,11.50,0,6,4,8,2.00,0,66.7%,1.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
53,2005,2005-10-23,6,26.031,BAL,@,CHI,L 6-10,,2,21,10.50,0,1,1,1,1.00,0,100.0%,1.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
54,2005,2005-10-31,7,26.039,BAL,@,PIT,L 19-20,,8,9,1.13,0,6,5,55,11.00,1,83.3%,9.17,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
55,2005,2005-11-06,8,26.045,BAL,,CIN,L 9-21,,3,9,3.00,0,5,5,26,5.20,0,100.0%,5.20,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
56,2005,2005-11-13,9,26.052,BAL,@,JAX,L 3-30,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
57,2005,2005-11-20,10,26.059,BAL,,PIT,W 16-13,,19,59,3.11,0,7,4,26,6.50,0,57.1%,3.71,0,0,,0,0,0,,,,,,3,101,33.67,0,0,0,0.0,,
58,2005,2005-12-04,12,26.073,BAL,,HOU,W 16-15,,11,40,3.64,0,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,1,21,21.00,0,0,0,0.0,,
59,2005,2005-12-11,13,26.080,BAL,@,DEN,L 10-12,*,20,59,2.95,0,4,3,14,4.67,0,75.0%,3.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
60,2005,2005-12-19,14,26.088,BAL,,GNB,W 48-3,,6,37,6.17,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,1,21,21.00,0,0,0,0.0,,
61,2005,2005-12-25,15,26.094,BAL,,MIN,W 30-23,,5,15,3.00,0,3,3,49,16.33,0,100.0%,16.33,0,0,,0,0,0,,,,,,5,84,16.80,0,0,0,0.0,,
62,2005,2006-01-01,16,26.101,BAL,@,CLE,L 16-20,,8,36,4.50,0,4,4,16,4.00,0,100.0%,4.00,0,0,,0,0,0,,,,,,2,26,13.00,0,0,0,0.0,,
63,2006,2006-09-11,1,26.354,MIN,@,WAS,W 19-16,*,31,88,2.84,1,4,3,43,14.33,0,75.0%,10.75,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
64,2006,2006-09-17,2,26.360,MIN,,CAR,W 16-13,*,24,113,4.71,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
65,2006,2006-09-24,3,27.002,MIN,,CHI,L 16-19,*,20,74,3.70,0,3,3,15,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
66,2006,2006-10-01,4,27.009,MIN,@,BUF,L 12-17,*,10,23,2.30,0,3,3,14,4.67,0,100.0%,4.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
67,2006,2006-10-08,5,27.016,MIN,,DET,W 26-17,*,26,123,4.73,0,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
68,2006,2006-10-22,6,27.030,MIN,@,SEA,W 31-13,*,26,169,6.50,1,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
69,2006,2006-10-30,7,27.038,MIN,,NWE,L 7-31,*,10,22,2.20,0,4,3,27,9.00,0,75.0%,6.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
70,2006,2006-11-05,8,27.044,MIN,@,SFO,L 3-9,*,26,96,3.69,0,9,8,45,5.63,0,88.9%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
71,2006,2006-11-12,9,27.051,MIN,,GNB,L 17-23,*,20,75,3.75,0,3,2,20,10.00,0,66.7%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
72,2006,2006-11-19,10,27.058,MIN,@,MIA,L 20-24,*,28,80,2.86,2,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,2,12,0.0,,
73,2006,2006-11-26,11,27.065,MIN,,ARI,W 31-26,*,27,136,5.04,1,3,3,35,11.67,0,100.0%,11.67,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
74,2006,2006-12-03,12,27.072,MIN,@,CHI,L 13-23,*,17,99,5.82,0,4,1,2,2.00,0,25.0%,0.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
75,2006,2006-12-17,14,27.086,MIN,,NYJ,L 13-26,*,11,38,3.45,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
76,2006,2006-12-21,15,27.090,MIN,@,GNB,L 7-9,*,15,49,3.27,0,3,3,18,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,,
77,2006,2006-12-31,16,27.100,MIN,,STL,L 21-41,*,12,31,2.58,1,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,,
78,2007,2007-09-09,1,27.352,MIN,,ATL,W 24-3,*,3,18,6.00,0,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
79,2007,2007-09-30,4,28.008,MIN,,GNB,L 16-23,*,8,40,5.00,0,4,1,11,11.00,0,25.0%,2.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
80,2007,2007-10-14,5,28.022,MIN,@,CHI,W 34-31,*,22,83,3.77,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
81,2007,2007-10-21,6,28.029,MIN,@,DAL,L 14-24,*,10,47,4.70,0,4,3,19,6.33,0,75.0%,4.75,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
82,2007,2007-10-28,7,28.036,MIN,,PHI,L 16-23,,6,19,3.17,0,3,1,18,18.00,0,33.3%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
83,2007,2007-11-04,8,28.043,MIN,,SDG,W 35-17,,9,60,6.67,1,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,,
84,2007,2007-11-11,9,28.050,MIN,@,GNB,L 0-34,,3,37,12.33,0,3,2,59,29.50,0,66.7%,19.67,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
85,2007,2007-11-18,10,28.057,MIN,,OAK,W 29-22,*,22,164,7.45,3,3,3,38,12.67,0,100.0%,12.67,0,0,,0,0,0,,0,,,,0,0,,0,3,18,0.0,,
86,2007,2007-11-25,11,28.064,MIN,@,NYG,W 41-17,*,31,77,2.48,1,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,,
87,2007,2007-12-02,12,28.071,MIN,,DET,W 42-10,,14,70,5.00,1,3,2,17,8.50,0,66.7%,5.67,0,1,0.00,0,0,0,39.6,0,0,0.00,0.00,0,0,,0,1,6,0.0,,
88,2007,2007-12-09,13,28.078,MIN,@,SFO,W 27-7,*,8,101,12.63,1,4,3,23,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,,
89,2007,2007-12-17,14,28.086,MIN,,CHI,W 20-13,,5,31,6.20,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
90,2007,2007-12-23,15,28.092,MIN,,WAS,L 21-32,,6,14,2.33,0,5,5,42,8.40,0,100.0%,8.40,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
91,2007,2007-12-30,16,28.099,MIN,@,DEN,L 19-22,*,10,83,8.30,0,5,3,9,3.00,0,60.0%,1.80,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,,
92,2008,2008-09-08,1,28.352,MIN,@,GNB,L 19-24,,5,19,3.80,0,3,3,21,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,,,,1,21,21.00,0,0,0,0.0,0,0
93,2008,2008-09-14,2,28.358,MIN,,IND,L 15-18,,4,18,4.50,0,2,1,-2,-2.00,0,50.0%,-1.00,0,0,,0,0,0,,0,,,,3,93,31.00,0,0,0,0.0,0,0
94,2008,2008-09-21,3,28.365,MIN,,CAR,W 20-10,,11,44,4.00,0,6,3,22,7.33,0,50.0%,3.67,0,0,,0,0,0,,0,,,,2,44,22.00,0,0,0,0.0,1,0
95,2008,2008-09-28,4,29.006,MIN,@,TEN,L 17-30,,1,0,0.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,,,,1,23,23.00,0,0,0,0.0,0,0
96,2008,2008-10-06,5,29.014,MIN,@,NOR,W 30-27,,3,8,2.67,0,2,2,14,7.00,0,100.0%,7.00,1,1,100.00,4,1,0,122.9,0,0,4.00,24.00,1,24,24.00,0,0,0,0.0,0,0
97,2008,2008-10-12,6,29.020,MIN,,DET,W 12-10,,5,21,4.20,0,4,3,33,11.00,0,75.0%,8.25,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
98,2008,2008-10-19,7,29.027,MIN,@,CHI,L 41-48,,10,34,3.40,1,6,6,48,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
99,2008,2008-11-02,8,29.041,MIN,,HOU,W 28-21,,7,38,5.43,0,3,3,25,8.33,0,100.0%,8.33,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
100,2008,2008-11-09,9,29.048,MIN,,GNB,W 28-27,,10,29,2.90,0,5,4,84,21.00,1,80.0%,16.80,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
101,2008,2008-11-16,10,29.055,MIN,@,TAM,L 13-19,,5,11,2.20,0,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,1,0
102,2008,2008-11-23,11,29.062,MIN,@,JAX,W 30-12,*,9,25,2.78,1,3,2,12,6.00,0,66.7%,4.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
103,2008,2008-11-30,12,29.069,MIN,,CHI,W 34-14,,10,46,4.60,1,4,4,19,4.75,0,100.0%,4.75,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
104,2008,2008-12-07,13,29.076,MIN,@,DET,W 20-16,,6,27,4.50,1,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
105,2008,2008-12-14,14,29.083,MIN,@,ARI,W 35-14,,10,66,6.60,0,6,4,37,9.25,1,66.7%,6.17,0,0,,0,0,0,,0,,,,0,0,,0,1,6,0.0,0,0
106,2008,2008-12-21,15,29.090,MIN,,ATL,L 17-24,,1,3,3.00,0,5,5,26,5.20,0,100.0%,5.20,0,0,,0,0,0,,0,,,,2,29,14.50,0,0,0,0.0,0,0
107,2008,2008-12-28,16,29.097,MIN,,NYG,W 20-19,,4,10,2.50,0,1,1,19,19.00,0,100.0%,19.00,0,0,,0,0,0,,0,,,,0,0,,0,0,0,0.0,0,0
108,2009,2009-09-13,1,29.356,MIN,@,CLE,W 34-20,,7,17,2.43,0,7,5,13,2.60,0,71.4%,1.86,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
109,2009,2009-09-20,2,29.363,MIN,@,DET,W 27-13,,4,8,2.00,0,3,3,20,6.67,0,100.0%,6.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
110,2009,2009-09-27,3,30.005,MIN,,SFO,W 27-24,,6,16,2.67,0,8,7,70,10.00,0,87.5%,8.75,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
111,2009,2009-10-05,4,30.013,MIN,,GNB,W 30-23,,2,8,4.00,0,5,3,35,11.67,0,60.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
112,2009,2009-10-11,5,30.019,MIN,@,STL,W 38-10,,10,26,2.60,1,3,3,49,16.33,0,100.0%,16.33,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,1,0
113,2009,2009-10-18,6,30.026,MIN,,BAL,W 33-31,,8,22,2.75,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
114,2009,2009-10-25,7,30.033,MIN,@,PIT,L 17-27,,3,14,4.67,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
115,2009,2009-11-01,8,30.040,MIN,@,GNB,W 38-26,,5,12,2.40,0,3,2,15,7.50,0,66.7%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
116,2009,2009-11-15,9,30.054,MIN,,DET,W 27-10,,7,16,2.29,0,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
117,2009,2009-11-22,10,30.061,MIN,,SEA,W 35-9,,11,73,6.64,0,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
118,2009,2009-11-29,11,30.068,MIN,,CHI,W 36-10,,4,33,8.25,0,7,6,51,8.50,1,85.7%,7.29,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
119,2009,2009-12-06,12,30.075,MIN,@,ARI,L 17-30,,5,21,4.20,0,4,4,28,7.00,0,100.0%,7.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
120,2009,2009-12-13,13,30.082,MIN,,CIN,W 30-10,,5,25,5.00,0,4,2,32,16.00,0,50.0%,8.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
121,2009,2009-12-20,14,30.089,MIN,@,CAR,L 7-26,,2,6,3.00,0,3,1,7,7.00,0,33.3%,2.33,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
122,2009,2009-12-28,15,30.097,MIN,@,CHI,L 30-36,,8,29,3.63,0,2,2,26,13.00,0,100.0%,13.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
123,2009,2010-01-03,16,30.103,MIN,,NYG,W 44-7,,7,12,1.71,0,3,2,17,8.50,0,66.7%,5.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
124,2010,2010-09-12,1,30.355,CHI,,DET,W 19-14,,9,29,3.22,0,4,3,44,14.67,0,75.0%,11.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
125,2010,2010-09-19,2,30.362,CHI,@,DAL,W 27-20,,4,6,1.50,0,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
126,2010,2010-09-27,3,31.005,CHI,,GNB,W 20-17,*,3,9,3.00,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
127,2010,2010-10-03,4,31.011,CHI,@,NYG,L 3-17,,3,22,7.33,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
128,2010,2010-10-10,5,31.018,CHI,@,CAR,W 23-6,,18,43,2.39,0,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,1,0
129,2010,2010-10-17,6,31.025,CHI,,SEA,L 20-23,,4,31,7.75,0,2,1,4,4.00,0,50.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
130,2010,2010-10-24,7,31.032,CHI,,WAS,L 14-17,,3,20,6.67,0,2,2,10,5.00,0,100.0%,5.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
131,2010,2010-11-07,8,31.046,CHI,@,BUF,W 22-19,,10,13,1.30,1,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
132,2010,2010-11-14,9,31.053,CHI,,MIN,W 27-13,,11,33,3.00,0,4,3,8,2.67,0,75.0%,2.00,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
133,2010,2010-11-18,10,31.057,CHI,@,MIA,W 16-0,,11,10,0.91,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
134,2010,2010-11-28,11,31.067,CHI,,PHI,W 31-26,,6,-3,-0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,,,,,,0,0,,0,0,0,0.0,0,0
135,2010,2010-12-05,12,31.074,CHI,@,DET,W 24-20,,9,33,3.67,1,5,5,31,6.20,0,100.0%,6.20,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
136,2010,2010-12-12,13,31.081,CHI,,NWE,L 7-36,,3,1,0.33,1,2,1,8,8.00,0,50.0%,4.00,0,0,,0,0,0,,,,,,0,0,,0,1,6,0.0,0,0
