ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rush_att,rush_yds,rush_yds_per_att,rush_td,rec,rec_yds,rec_yds_per_rec,rec_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1961,1961-09-17,1,23.329,CLE,@,PHI,L 20-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,0,0,,0,0,0
2,1961,1961-09-24,2,23.336,CLE,,STL,W 20-17,5,27,5.40,0,2,21,10.50,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
3,1961,1961-10-01,3,23.343,CLE,,DAL,W 25-7,14,92,6.57,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,0,0,,0,0,0
4,1961,1961-10-08,4,23.350,CLE,,WAS,W 31-7,6,26,4.33,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
5,1961,1961-10-15,5,23.357,CLE,,GNB,L 17-49,5,10,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,35,17.50,0,0,0,,0,0,0
6,1961,1961-10-22,6,23.364,CLE,@,PIT,W 30-28,2,6,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
7,1961,1961-10-29,7,24.006,CLE,@,STL,W 21-10,1,2,2.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,47,47.00,0,0,0,,0,0,0
8,1961,1961-11-05,8,24.013,CLE,,PIT,L 13-17,10,46,4.60,0,2,45,22.50,0,0,0,,0,0,0,,0,0,,,1,23,23.00,0,0,0,,0,0,0
9,1961,1961-12-10,13,24.048,CLE,@,CHI,L 14-17,,,,,,,,,,,,,,,,,,,,1,27,27.00,0,,,,,,
10,1962,1962-09-16,1,24.328,DET,,PIT,W 45-7,6,49,8.17,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,4,2.00,0,0,0
11,1962,1962-09-23,2,24.335,DET,,SFO,W 45-24,7,57,8.14,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,0,0
12,1962,1962-10-07,4,24.349,DET,@,GNB,L 7-9,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,39,39.00,0,0,0,,0,0,0
13,1962,1962-10-14,5,24.356,DET,,RAM,W 13-10,5,30,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,55,27.50,0,0,0,,0,0,0
14,1962,1962-10-21,6,24.363,DET,@,NYG,L 14-17,9,23,2.56,1,0,0,,0,0,0,,0,0,0,,0,0,,,2,57,28.50,0,1,10,10.00,0,1,6
15,1962,1962-10-28,7,25.005,DET,,CHI,W 11-3,3,2,0.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,89,29.67,0,2,1,0.50,0,0,0
16,1962,1962-11-04,8,25.012,DET,@,RAM,W 12-3,7,26,3.71,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,2,25,12.50,0,0,0
17,1962,1962-11-11,9,25.019,DET,@,SFO,W 38-24,13,93,7.15,1,2,7,3.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
18,1962,1962-11-18,10,25.026,DET,@,MIN,W 17-6,16,79,4.94,0,3,43,14.33,0,0,0,,0,0,0,,0,0,,,2,50,25.00,0,0,0,,0,0,0
19,1962,1962-11-22,11,25.030,DET,,GNB,W 26-14,17,55,3.24,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,1,19,19.00,0,0,0,,0,0,0
20,1962,1962-12-02,12,25.040,DET,,BAL,W 21-14,17,24,1.41,1,6,28,4.67,0,0,0,,0,0,0,,0,0,,,1,26,26.00,0,0,0,,0,1,6
21,1962,1962-12-09,13,25.047,DET,,MIN,W 37-23,7,24,3.43,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,59,29.50,0,0,0,,0,0,0
22,1962,1962-12-16,14,25.054,DET,@,CHI,L 0-3,6,23,3.83,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,37,18.50,0,1,2,2.00,0,0,0
23,1963,1963-09-14,1,25.326,DET,@,RAM,W 23-2,2,3,1.50,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,15,15.00,0,5,82,16.40,0,0,0
24,1963,1963-09-22,2,25.334,DET,@,GNB,L 10-31,5,6,1.20,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,2,13,6.50,0,0,0
25,1963,1963-09-29,3,25.341,DET,,CHI,L 21-37,1,3,3.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,58,29.00,0,2,12,6.00,0,0,0
26,1963,1963-10-06,4,25.348,DET,,SFO,W 26-3,3,8,2.67,0,0,0,,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,5,184,36.80,1,1,6
27,1963,1963-10-13,5,25.355,DET,@,DAL,L 14-17,5,30,6.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,5,34,6.80,0,0,0
28,1963,1963-10-20,6,25.362,DET,,BAL,L 21-25,5,5,1.00,0,2,13,6.50,0,0,0,,0,0,0,,0,0,,,3,63,21.00,0,2,16,8.00,0,0,0
29,1963,1963-10-27,7,26.004,DET,,MIN,W 28-10,17,102,6.00,0,5,39,7.80,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,1,0,0.00,0,0,0
30,1963,1963-11-03,8,26.011,DET,@,SFO,W 45-7,21,107,5.10,1,1,10,10.00,1,0,0,,0,0,0,,0,0,,,1,16,16.00,0,1,0,0.00,0,2,12
31,1963,1963-11-10,9,26.018,DET,@,BAL,L 21-24,13,23,1.77,1,2,34,17.00,0,0,0,,0,0,0,,0,0,,,2,46,23.00,0,1,2,2.00,0,1,6
32,1963,1963-11-17,10,26.025,DET,,RAM,L 21-28,11,52,4.73,0,3,41,13.67,0,0,0,,0,0,0,,0,0,,,2,47,23.50,0,2,10,5.00,0,0,0
33,1963,1963-11-28,12,26.036,DET,,GNB,T 13-13,6,17,2.83,0,3,31,10.33,0,0,0,,0,0,0,,0,0,,,1,11,11.00,0,3,24,8.00,0,0,0
34,1963,1963-12-08,13,26.046,DET,,CLE,W 38-10,4,19,4.75,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,55,18.33,0,0,0,,0,0,0
35,1963,1963-12-15,14,26.053,DET,@,CHI,L 14-24,4,48,12.00,0,0,0,,0,0,0,,0,0,0,,0,0,,,3,58,19.33,0,3,22,7.33,0,0,0
36,1964,1964-09-13,1,26.326,DET,@,SFO,W 26-17,8,19,2.38,0,1,1,1.00,0,0,0,,0,0,0,,0,0,,,1,30,30.00,0,2,27,13.50,0,0,0
37,1964,1964-09-19,2,26.332,DET,@,RAM,T 17-17,4,9,2.25,0,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,0,0
38,1964,1964-09-28,3,26.341,DET,,GNB,L 10-14,6,7,1.17,0,1,7,7.00,0,0,0,,0,0,0,,0,0,,,1,20,20.00,0,2,0,0.00,0,0,0
39,1964,1964-10-04,4,26.347,DET,,NYG,W 26-3,6,21,3.50,0,0,0,,0,1,1,100.00,58,1,0,158.3,0,0,58.00,78.00,3,43,14.33,0,3,73,24.33,1,1,6
40,1964,1964-10-11,5,26.354,DET,@,MIN,W 24-20,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,,,2,79,39.50,0,1,12,12.00,0,0,0
41,1964,1964-10-18,6,26.361,DET,@,CHI,W 10-0,7,20,2.86,0,1,29,29.00,0,0,0,,0,0,0,,0,0,,,1,31,31.00,0,1,7,7.00,0,0,0
42,1964,1964-10-25,7,27.002,DET,,BAL,L 0-34,6,2,0.33,0,3,9,3.00,0,0,0,,0,0,0,,0,0,,,2,45,22.50,0,0,0,,0,0,0
43,1964,1964-11-01,8,27.009,DET,,RAM,W 37-17,14,42,3.00,0,2,52,26.00,1,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,1,6
