ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,rush_att,rush_yds,rush_yds_per_att,rush_td,all_td,scoring
1,1992,1992-09-13,2,23.119,TAM,,GNB,W 31-3,,0,0,,0,0,0,,0,,,,1,-1,-1.00,0,0,0
2,1992,1992-10-18,6,23.154,TAM,@,CHI,L 14-31,,2,3,66.67,17,0,0,81.2,1,3,5.67,5.67,0,0,,0,0,0
3,1992,1992-10-25,7,23.161,TAM,,DET,L 7-38,,1,3,33.33,6,0,0,42.4,0,0,2.00,2.00,0,0,,0,0,0
4,1992,1992-11-08,9,23.175,TAM,,MIN,L 7-35,,5,6,83.33,51,0,0,102.1,0,0,8.50,8.50,0,0,,0,0,0
5,1992,1992-11-22,11,23.189,TAM,@,SDG,L 14-29,,3,6,50.00,20,0,0,57.6,0,0,3.33,3.33,0,0,,0,0,0
6,1992,1992-12-13,14,23.210,TAM,,ATL,L 7-35,,4,8,50.00,27,0,0,57.8,1,6,3.38,3.38,0,0,,0,0,0
7,1993,1993-09-05,1,24.111,TAM,,KAN,L 3-27,,8,15,53.33,61,0,0,63.5,0,0,4.07,4.07,0,0,,0,0,0
8,1993,1993-09-12,2,24.118,TAM,@,NYG,L 7-23,*,16,28,57.14,174,1,1,72.6,3,20,6.21,5.32,0,0,,0,0,0
9,1993,1993-09-26,3,24.132,TAM,@,CHI,L 17-47,*,13,32,40.63,240,1,2,51.6,2,25,7.50,5.31,1,4,4.00,0,0,0
10,1993,1993-10-03,4,24.139,TAM,,DET,W 27-10,*,14,25,56.00,210,2,0,110.4,3,14,8.40,10.00,1,1,1.00,0,0,0
11,1993,1993-10-10,5,24.146,TAM,@,MIN,L 0-15,*,12,29,41.38,122,0,4,14.5,3,12,4.21,-2.00,1,2,2.00,0,0,0
12,1993,1993-10-24,6,24.160,TAM,,GNB,L 14-37,*,8,20,40.00,151,2,2,60.6,0,0,7.55,5.05,1,3,3.00,0,0,0
13,1993,1993-10-31,7,24.167,TAM,@,ATL,W 31-24,*,18,28,64.29,318,4,2,112.8,2,11,11.36,11.00,3,8,2.67,0,0,0
14,1993,1993-11-07,8,24.174,TAM,@,DET,L 0-23,*,13,26,50.00,122,0,1,47.3,3,20,4.69,2.96,2,25,12.50,0,0,0
15,1993,1993-11-14,9,24.181,TAM,,SFO,L 21-45,*,17,27,62.96,239,2,1,100.7,2,15,8.85,8.67,1,5,5.00,0,0,0
16,1993,1993-11-21,10,24.188,TAM,,MIN,W 23-10,*,19,32,59.38,239,0,0,82.7,4,39,7.47,7.47,3,-2,-0.67,0,0,0
17,1993,1993-11-28,11,24.195,TAM,@,GNB,L 10-13,*,12,35,34.29,144,1,0,57.3,3,29,4.11,4.69,0,0,,0,0,0
18,1993,1993-12-05,12,24.202,TAM,,WAS,L 17-23,*,15,34,44.12,163,1,3,31.9,0,0,4.79,1.41,2,9,4.50,0,0,0
19,1993,1993-12-12,13,24.209,TAM,,CHI,W 13-10,*,12,21,57.14,128,0,1,55.3,3,16,6.10,3.95,3,5,1.67,0,0,0
20,1993,1993-12-19,14,24.216,TAM,@,RAI,L 20-27,*,21,34,61.76,295,0,0,89.7,5,30,8.68,8.68,2,20,10.00,0,0,0
21,1993,1993-12-26,15,24.223,TAM,@,DEN,W 17-10,*,14,30,46.67,176,2,1,73.7,2,5,5.87,5.70,6,16,2.67,0,0,0
