ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2012,2012-12-09,13,23.158,PHI,@,TAM,W 23-21,
2,2012,2012-12-13,14,23.162,PHI,,CIN,L 13-34,
3,2012,2012-12-23,15,23.172,PHI,,WAS,L 20-27,
4,2012,2012-12-30,16,23.179,PHI,@,NYG,L 7-42,
5,2013,2013-12-29,16,24.178,CAR,@,ATL,W 21-20,
