ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,sacks,def_int,def_int_yds,def_int_td
1,2002,2002-11-24,11,25.302,ARI,,OAK,L 20-41,,,,,
2,2002,2002-12-01,12,25.309,ARI,@,KAN,L 0-49,,,,,
3,2002,2002-12-08,13,25.316,ARI,,DET,W 23-20,,,,,
4,2002,2002-12-15,14,25.323,ARI,@,STL,L 28-30,,,,,
5,2002,2002-12-21,15,25.329,ARI,,SFO,L 14-17,,,,,
6,2002,2002-12-29,16,25.337,ARI,@,DEN,L 7-37,,,,,
7,2003,2003-09-07,1,26.224,ARI,@,DET,L 24-42,,,,,
8,2003,2003-09-14,2,26.231,ARI,,SEA,L 0-38,,,,,
9,2003,2003-09-21,3,26.238,ARI,,GNB,W 20-13,,,,,
10,2003,2003-09-28,4,26.245,ARI,@,STL,L 13-37,,,,,
11,2003,2003-10-05,5,26.252,ARI,@,DAL,L 7-24,,,,,
12,2003,2003-10-12,6,26.259,ARI,,BAL,L 18-26,,,,,
13,2003,2003-10-26,7,26.273,ARI,,SFO,W 16-13,,,,,
14,2003,2003-11-02,8,26.280,ARI,,CIN,W 17-14,,,,,
15,2003,2003-11-09,9,26.287,ARI,@,PIT,L 15-28,,,,,
16,2003,2003-11-16,10,26.294,ARI,@,CLE,L 6-44,,,,,
17,2003,2003-11-23,11,26.301,ARI,,STL,L 27-30,,,,,
18,2003,2003-11-30,12,26.308,ARI,@,CHI,L 3-28,,,,,
19,2003,2003-12-07,13,26.315,ARI,@,SFO,L 14-50,,,,,
20,2003,2003-12-14,14,26.322,ARI,,CAR,L 17-20,*,,,,
21,2003,2003-12-21,15,26.329,ARI,@,SEA,L 10-28,,,,,
22,2003,2003-12-28,16,26.336,ARI,,MIN,W 18-17,,,,,
23,2004,2004-09-12,1,27.230,ARI,@,STL,L 10-17,*,0.0,1,-1,0
24,2004,2004-09-19,2,27.237,ARI,,NWE,L 12-23,*,,,,
25,2004,2004-09-26,3,27.244,ARI,@,ATL,L 3-6,*,,,,
26,2004,2004-10-03,4,27.251,ARI,,NOR,W 34-10,,,,,
27,2004,2004-10-10,5,27.258,ARI,@,SFO,L 28-31,,,,,
28,2004,2004-10-24,6,27.272,ARI,,SEA,W 25-17,,,,,
29,2004,2004-10-31,7,27.279,ARI,@,BUF,L 14-38,,,,,
30,2004,2004-11-07,8,27.286,ARI,@,MIA,W 24-23,,,,,
31,2004,2004-11-14,9,27.293,ARI,,NYG,W 17-14,,,,,
32,2004,2004-11-21,10,27.300,ARI,@,CAR,L 10-35,,,,,
33,2004,2004-11-28,11,27.307,ARI,,NYJ,L 3-13,,,,,
34,2004,2004-12-05,12,27.314,ARI,@,DET,L 12-26,,,,,
35,2004,2004-12-12,13,27.321,ARI,,SFO,L 28-31,,,,,
36,2004,2004-12-19,14,27.328,ARI,,STL,W 31-7,,,,,
37,2004,2004-12-26,15,27.335,ARI,@,SEA,L 21-24,*,1.0,0,0,0
38,2004,2005-01-02,16,27.342,ARI,,TAM,W 12-7,,,,,
39,2005,2005-09-11,1,28.228,ARI,@,NYG,L 19-42,,,,,
40,2005,2005-09-18,2,28.235,ARI,,STL,L 12-17,,,,,
41,2005,2005-09-25,3,28.242,ARI,@,SEA,L 12-37,,,,,
42,2005,2005-10-02,4,28.249,ARI,,SFO,W 31-14,,,,,
43,2005,2005-10-09,5,28.256,ARI,,CAR,L 20-24,,,,,
44,2005,2005-10-23,6,28.270,ARI,,TEN,W 20-10,,,,,
45,2005,2005-10-30,7,28.277,ARI,@,DAL,L 13-34,,,,,
46,2005,2005-11-06,8,28.284,ARI,,SEA,L 19-33,,,,,
47,2005,2005-11-13,9,28.291,ARI,@,DET,L 21-29,,,,,
48,2005,2005-11-20,10,28.298,ARI,@,STL,W 38-28,,,,,
49,2005,2005-11-27,11,28.305,ARI,,JAX,L 17-24,,,,,
50,2005,2005-12-04,12,28.312,ARI,@,SFO,W 17-10,,,,,
51,2005,2005-12-11,13,28.319,ARI,,WAS,L 13-17,,,,,
52,2005,2005-12-18,14,28.326,ARI,@,HOU,L 19-30,*,,,,
53,2005,2005-12-24,15,28.332,ARI,,PHI,W 27-21,,,,,
54,2005,2006-01-01,16,28.340,ARI,@,IND,L 13-17,,,,,
55,2006,2006-11-23,11,29.301,DEN,@,KAN,L 10-19,,,,,
56,2006,2006-12-03,12,29.311,DEN,,SEA,L 20-23,,,,,
57,2006,2006-12-10,13,29.318,DEN,@,SDG,L 20-48,,,,,
58,2006,2006-12-17,14,29.325,DEN,@,ARI,W 37-20,,,,,
59,2006,2006-12-24,15,29.332,DEN,,CIN,W 24-23,,,,,
60,2006,2006-12-31,16,29.339,DEN,,SFO,L 23-26,,,,,
