ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,rec,rec_yds,rec_yds_per_rec,rec_td,rush_att,rush_yds,rush_yds_per_att,rush_td,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,all_td,scoring
1,1981,1981-09-06,1,23.003,BUF,,NYJ,W 31-0,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
2,1981,1981-09-17,3,23.014,BUF,,PHI,L 14-20,0,0,,0,0,0,,0,3,40,13.33,0,0,0,,0,0,0
3,1981,1981-09-27,4,23.024,BUF,@,CIN,L 24-27,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
4,1981,1981-10-04,5,23.031,BUF,,BAL,W 23-17,0,0,,0,0,0,,0,2,65,32.50,0,0,0,,0,0,0
5,1981,1981-10-12,6,23.039,BUF,,MIA,W 31-21,0,0,,0,0,0,,0,3,58,19.33,0,1,8,8.00,0,0,0
6,1981,1981-10-18,7,23.045,BUF,@,NYJ,L 14-33,1,13,13.00,0,0,0,,0,5,104,20.80,0,0,0,,0,0,0
7,1981,1981-10-25,8,23.052,BUF,,DEN,W 9-7,1,16,16.00,0,0,0,,0,0,0,,0,4,37,9.25,0,0,0
8,1981,1981-11-01,9,23.059,BUF,,CLE,W 22-13,0,0,,0,0,0,,0,3,73,24.33,0,0,0,,0,0,0
9,1981,1981-11-09,10,23.067,BUF,@,DAL,L 14-27,0,0,,0,0,0,,0,5,96,19.20,0,0,0,,0,0,0
10,1981,1981-11-22,12,23.080,BUF,,NWE,W 20-17,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
11,1981,1981-11-29,13,23.087,BUF,,WAS,W 21-14,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
12,1981,1981-12-06,14,23.094,BUF,@,SDG,W 28-27,0,0,,0,1,-11,-11.00,0,0,0,,0,0,0,,0,0,0
13,1981,1981-12-19,16,23.107,BUF,@,MIA,L 6-16,0,0,,0,0,0,,0,0,0,,0,0,0,,0,0,
14,1983,1983-09-04,1,25.001,BUF,,MIA,L 0-12,1,36,36.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
15,1983,1983-09-11,2,25.008,BUF,@,CIN,W 10-6,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
16,1983,1983-09-25,4,25.022,BUF,,HOU,W 30-13,0,0,,0,0,0,,0,,,,,,,,,0,
17,1983,1983-10-03,5,25.030,BUF,,NYJ,L 10-34,3,23,7.67,0,0,0,,0,0,0,,0,0,0,,0,0,0
18,1983,1983-10-09,6,25.036,BUF,@,MIA,W 38-35,3,59,19.67,2,0,0,,0,0,0,,0,0,0,,0,2,12
19,1983,1983-10-16,7,25.043,BUF,@,BAL,W 30-7,1,9,9.00,0,0,0,,0,0,0,,0,0,0,,0,0,0
20,1983,1983-10-23,8,25.050,BUF,,NWE,L 0-31,0,0,,0,0,0,,0,,,,,,,,,0,
