ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2013,2013-11-17,10,23.204,MIA,,SDG,W 20-16,*
2,2013,2013-11-24,11,23.211,MIA,,CAR,L 16-20,*
3,2013,2013-12-01,12,23.218,MIA,@,NYJ,W 23-3,
4,2013,2013-12-08,13,23.225,MIA,@,PIT,W 34-28,
5,2013,2013-12-15,14,23.232,MIA,,NWE,W 24-20,*
6,2013,2013-12-22,15,23.239,MIA,@,BUF,L 0-19,*
7,2013,2013-12-29,16,23.246,MIA,,NYJ,L 7-20,
8,2015,2015-09-13,1,25.139,MIA,@,WAS,W 17-10,
9,2015,2015-09-27,3,25.153,MIA,,BUF,L 14-41,
10,2015,2015-10-04,4,25.160,MIA,,NYJ,L 14-27,
