ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs
1,2003,2003-09-07,1,23.345,SDG,@,KAN,L 14-27,
2,2003,2003-09-21,3,23.359,SDG,,BAL,L 10-24,
3,2003,2003-09-28,4,24.001,SDG,@,OAK,L 31-34,*
4,2003,2003-10-05,5,24.008,SDG,@,JAX,L 21-27,*
5,2003,2003-10-19,6,24.022,SDG,@,CLE,W 26-20,*
6,2003,2003-10-27,7,24.030,SDG,,MIA,L 10-26,*
7,2003,2003-11-02,8,24.036,SDG,@,CHI,L 7-20,*
8,2003,2003-11-09,9,24.043,SDG,,MIN,W 42-28,*
9,2003,2003-11-16,10,24.050,SDG,@,DEN,L 8-37,*
10,2003,2003-11-23,11,24.057,SDG,,CIN,L 27-34,*
11,2003,2003-11-30,12,24.064,SDG,,KAN,L 24-28,*
12,2003,2003-12-07,13,24.071,SDG,@,DET,W 14-7,*
13,2003,2003-12-14,14,24.078,SDG,,GNB,L 21-38,*
14,2003,2003-12-21,15,24.085,SDG,@,PIT,L 24-40,*
15,2003,2003-12-28,16,24.092,SDG,,OAK,W 21-14,*
