ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,def_int,def_int_yds,def_int_td
1,1976,1976-09-13,1,22.285,BUF,,MIA,L 21-30,,,
2,1976,1976-09-19,2,22.291,BUF,,HOU,L 3-13,1,5,0
3,1976,1976-09-26,3,22.298,BUF,@,TAM,W 14-9,,,
4,1976,1976-10-03,4,22.305,BUF,,KAN,W 50-17,1,28,0
5,1976,1976-10-10,5,22.312,BUF,@,NYJ,L 14-17,,,
6,1976,1976-10-17,6,22.319,BUF,,BAL,L 13-31,,,
7,1976,1976-10-24,7,22.326,BUF,,NWE,L 22-26,,,
8,1976,1976-10-31,8,22.333,BUF,,NYJ,L 14-19,,,
9,1976,1976-11-07,9,22.340,BUF,@,NWE,L 10-20,,,
10,1976,1976-11-15,10,22.348,BUF,@,DAL,L 10-17,,,
11,1976,1976-11-21,11,22.354,BUF,,SDG,L 13-34,,,
12,1976,1976-11-25,12,22.358,BUF,@,DET,L 14-27,,,
13,1976,1976-12-05,13,23.002,BUF,@,MIA,L 27-45,,,
14,1976,1976-12-12,14,23.009,BUF,@,BAL,L 20-58,,,
15,1977,1977-09-18,1,23.289,BUF,,MIA,L 0-13,,,
16,1977,1977-09-25,2,23.296,BUF,@,DEN,L 6-26,,,
17,1977,1977-10-02,3,23.303,BUF,@,BAL,L 14-17,,,
18,1977,1977-10-09,4,23.310,BUF,,NYJ,L 19-24,,,
19,1977,1977-10-16,5,23.317,BUF,,ATL,W 3-0,,,
20,1977,1977-10-23,6,23.324,BUF,,CLE,L 16-27,,,
21,1977,1977-10-30,7,23.331,BUF,@,SEA,L 17-56,,,
22,1977,1977-11-06,8,23.338,BUF,@,NWE,W 24-14,,,
23,1977,1977-11-13,9,23.345,BUF,,BAL,L 13-31,,,
24,1977,1977-11-20,10,23.352,BUF,,NWE,L 7-20,,,
25,1977,1977-11-28,11,23.360,BUF,@,OAK,L 13-34,,,
26,1977,1977-12-04,12,24.001,BUF,,WAS,L 0-10,,,
27,1977,1977-12-11,13,24.008,BUF,@,NYJ,W 14-10,,,
28,1977,1977-12-17,14,24.014,BUF,@,MIA,L 14-31,,,
29,1978,1978-09-03,1,24.274,BUF,,PIT,L 17-28,,,
30,1978,1978-09-17,3,24.288,BUF,@,MIA,L 24-31,,,
31,1978,1978-09-24,4,24.295,BUF,,BAL,W 24-17,,,
32,1978,1978-10-01,5,24.302,BUF,,KAN,W 28-13,,,
33,1978,1978-10-08,6,24.309,BUF,@,NYJ,L 14-45,,,
34,1978,1978-10-15,7,24.316,BUF,@,HOU,L 10-17,,,
35,1978,1978-10-22,8,24.323,BUF,,CIN,W 5-0,,,
36,1978,1978-10-29,9,24.330,BUF,@,CLE,L 20-41,,,
37,1978,1978-11-05,10,24.337,BUF,,NWE,L 10-14,,,
38,1978,1978-11-12,11,24.344,BUF,,MIA,L 24-25,,,
39,1978,1978-11-19,12,24.351,BUF,@,TAM,L 10-31,,,
40,1978,1978-11-26,13,24.358,BUF,,NYG,W 41-17,,,
41,1978,1978-12-03,14,25.000,BUF,@,KAN,L 10-14,,,
42,1978,1978-12-10,15,25.007,BUF,@,NWE,L 24-26,,,
43,1978,1978-12-17,16,25.014,BUF,@,BAL,W 21-14,,,
44,1979,1979-09-02,1,25.273,BUF,,MIA,L 7-9,,,
45,1979,1979-09-09,2,25.280,BUF,,CIN,W 51-24,,,
46,1979,1979-09-16,3,25.287,BUF,@,SDG,L 19-27,,,
47,1979,1979-09-23,4,25.294,BUF,,NYJ,W 46-31,,,
48,1979,1979-09-30,5,25.301,BUF,@,BAL,W 31-13,,,
49,1979,1979-10-07,6,25.308,BUF,,CHI,L 0-7,,,
50,1979,1979-10-14,7,25.315,BUF,@,MIA,L 7-17,,,
51,1979,1979-10-21,8,25.322,BUF,,BAL,L 13-14,,,
52,1979,1979-10-28,9,25.329,BUF,@,DET,W 20-17,,,
53,1979,1979-11-04,10,25.336,BUF,,NWE,L 6-26,,,
54,1979,1979-11-18,12,25.350,BUF,,GNB,W 19-12,,,
55,1979,1979-11-25,13,25.357,BUF,@,NWE,W 16-13,,,
56,1979,1979-12-02,14,25.364,BUF,,DEN,L 16-19,,,
57,1979,1979-12-09,15,26.006,BUF,@,MIN,L 3-10,,,
58,1979,1979-12-16,16,26.013,BUF,@,PIT,L 0-28,,,
