ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt
1,2015,2015-09-20,2,24.118,NYG,,ATL,L 20-24,,3,1,3,3.00,0,33.3%,1.00
2,2015,2015-11-08,9,24.167,NYG,@,TAM,W 32-18,,2,2,10,5.00,0,100.0%,5.00
3,2015,2015-11-15,10,24.174,NYG,,NWE,L 26-27,*,2,1,16,16.00,0,50.0%,8.00
4,2015,2015-11-29,11,24.188,NYG,@,WAS,L 14-20,*,4,1,2,2.00,0,25.0%,0.50
5,2015,2015-12-06,12,24.195,NYG,,NYJ,L 20-23,,0,0,0,,0,0.0%,
6,2015,2015-12-14,13,24.203,NYG,@,MIA,W 31-24,,0,0,0,,0,0.0%,
7,2015,2015-12-20,14,24.209,NYG,,CAR,L 35-38,,3,1,7,7.00,0,33.3%,2.33
8,2015,2015-12-27,15,24.216,NYG,@,MIN,L 17-49,,2,2,21,10.50,0,100.0%,10.50
9,2015,2016-01-03,16,24.223,NYG,,PHI,L 30-35,*,0,0,0,,0,0.0%,
