ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
14,2009,2010-01-03,16,24.062,STL,,SFO,L 6-28,*,6,3,18,6.00,0,50.0%,3.00,0,0,,0,0,0,,0,0,0,,,,,,5,111,22.20,0,5,73,14.60,0,,0,0,0.0,0,0
15,2010,2010-09-12,1,24.314,STL,,ARI,L 13-17,*,9,6,67,11.17,0,66.7%,7.44,0,0,,0,0,0,,0,0,0,,,,,,1,22,22.00,0,3,28,9.33,0,,0,0,0.0,0,0
16,2010,2010-09-19,2,24.321,STL,@,OAK,L 14-16,*,7,4,39,9.75,0,57.1%,5.57,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
17,2010,2010-09-26,3,24.328,STL,,WAS,W 30-16,,7,6,56,9.33,0,85.7%,8.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,21,10.50,0,,0,0,0.0,0,0
18,2010,2010-10-03,4,24.335,STL,,SEA,W 20-3,,8,5,46,9.20,0,62.5%,5.75,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,4,19,4.75,0,,0,0,0.0,0,0
19,2010,2010-10-10,5,24.342,STL,@,DET,L 6-44,*,19,12,95,7.92,0,63.2%,5.00,0,0,,0,0,0,,0,0,0,,,,,,0,0,,0,2,37,18.50,0,,0,0,0.0,0,0
20,2010,2010-10-17,6,24.349,STL,,SDG,W 20-17,,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0,,0,0,0,,,,,,2,46,23.00,0,4,72,18.00,0,,0,0,0.0,0,0
21,2010,2010-10-24,7,24.356,STL,@,TAM,L 17-18,,5,3,29,9.67,1,60.0%,5.80,1,21,21.00,0,0,0,,0,0,0,,,,,,6,138,23.00,0,2,18,9.00,0,,1,6,0.0,0,0
22,2010,2010-10-31,8,24.363,STL,,CAR,W 20-10,,7,6,28,4.67,1,85.7%,4.00,0,0,,0,0,0,,0,0,0,,,,,,2,45,22.50,0,3,13,4.33,0,,1,6,0.0,0,0
23,2010,2010-11-14,9,25.012,STL,@,SFO,L 20-23,*,8,7,51,7.29,1,87.5%,6.38,2,12,6.00,0,0,0,,0,0,0,,,,,,5,76,15.20,0,2,22,11.00,0,,1,6,0.0,0,0
24,2010,2010-11-21,10,25.019,STL,,ATL,L 17-34,*,8,8,63,7.88,0,100.0%,7.88,0,0,,0,0,0,,0,0,0,,,,,,7,127,18.14,0,3,43,14.33,0,,0,0,0.0,0,0
25,2010,2010-11-28,11,25.026,STL,@,DEN,W 36-33,,7,4,41,10.25,0,57.1%,5.86,3,48,16.00,0,0,0,,0,0,0,,,,,,3,87,29.00,0,3,19,6.33,0,,0,0,0.0,0,0
26,2010,2010-12-05,12,25.033,STL,@,ARI,W 19-6,,2,1,17,17.00,0,50.0%,8.50,1,0,0.00,0,0,0,,0,0,0,,,,,,3,78,26.00,0,3,82,27.33,0,,0,0,0.0,0,0
27,2010,2010-12-12,13,25.040,STL,@,NOR,L 13-31,,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,0,0,0,,,,,,6,134,22.33,0,1,10,10.00,0,,0,0,0.0,0,0
28,2010,2010-12-19,14,25.047,STL,,KAN,L 13-27,,11,7,60,8.57,0,63.6%,5.45,0,0,,0,0,0,,0,0,0,,,,,,6,149,24.83,0,3,48,16.00,0,,0,0,0.0,1,0
29,2010,2010-12-26,15,25.054,STL,,SFO,W 25-17,*,11,8,53,6.63,0,72.7%,4.82,0,0,,0,0,0,,0,0,0,,,,,,5,177,35.40,0,3,11,3.67,0,,0,0,0.0,0,0
30,2010,2011-01-02,16,25.061,STL,@,SEA,L 6-16,,4,2,9,4.50,0,50.0%,2.25,0,0,,0,0,0,,0,0,0,,,,,,4,63,15.75,0,1,9,9.00,0,,0,0,0.0,0,0
31,2011,2011-09-11,1,25.313,STL,,PHI,L 13-31,*,6,5,45,9.00,0,83.3%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
32,2012,2012-09-09,1,26.312,STL,@,DET,L 23-27,*,9,5,70,14.00,0,55.6%,7.78,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,6,6.00,0,,0,0,0.0,0,0
33,2012,2012-09-16,2,26.319,STL,,WAS,W 31-28,*,16,15,160,10.67,1,93.8%,10.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,29,7.25,0,,1,6,0.0,0,0
34,2012,2012-09-23,3,26.326,STL,@,CHI,L 6-23,*,9,5,66,13.20,0,55.6%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,20,10.00,0,,0,0,0.0,0,0
35,2012,2012-09-30,4,26.333,STL,,SEA,W 19-13,*,10,6,55,9.17,1,60.0%,5.50,1,6,6.00,0,0,0,,0,0,0,,0,0,,,1,12,12.00,0,1,18,18.00,0,,1,6,0.0,0,0
36,2012,2012-10-04,5,26.337,STL,,ARI,W 17-3,,5,1,44,44.00,0,20.0%,8.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,14,14.00,0,,0,0,0.0,0,0
37,2012,2012-11-11,9,27.009,STL,@,SFO,T 24-24,*,12,11,102,9.27,0,91.7%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,4,4.00,0,3,14,4.67,0,,0,0,0.0,0,0
38,2012,2012-11-18,10,27.016,STL,,NYJ,L 13-27,*,11,7,41,5.86,0,63.6%,3.73,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
39,2012,2012-11-25,11,27.023,STL,@,ARI,W 31-17,,1,1,38,38.00,0,100.0%,38.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
40,2012,2012-12-16,14,27.044,STL,,MIN,L 22-36,*,12,6,58,9.67,1,50.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,13,4.33,0,1,1,8,0.0,0,0
41,2012,2012-12-23,15,27.051,STL,@,TAM,W 28-13,*,7,2,5,2.50,0,28.6%,0.71,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
42,2012,2012-12-30,16,27.058,STL,@,SEA,L 13-20,,9,4,27,6.75,0,44.4%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,8,4.00,0,,0,0,0.0,0,0
43,2013,2013-09-08,1,27.310,NWE,@,BUF,W 23-21,*,14,10,104,10.40,0,71.4%,7.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
44,2013,2013-10-06,5,27.338,NWE,@,CIN,L 6-13,,9,4,55,13.75,0,44.4%,6.11,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
45,2013,2013-10-13,6,27.345,NWE,,NOR,W 30-27,*,4,2,0,0.00,0,50.0%,0.00,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
46,2013,2013-10-27,8,27.359,NWE,,MIA,W 27-17,*,6,3,15,5.00,0,50.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2013,2013-11-03,9,28.001,NWE,,PIT,W 55-31,*,4,4,122,30.50,1,100.0%,30.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
48,2013,2013-11-18,10,28.016,NWE,@,CAR,L 20-24,*,7,6,45,7.50,0,85.7%,6.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,13,13.00,0,,0,0,0.0,0,0
49,2013,2013-11-24,11,28.022,NWE,,DEN,W 34-31,,6,3,17,5.67,0,50.0%,2.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2013,2013-12-01,12,28.029,NWE,@,HOU,W 34-31,,5,5,54,10.80,0,100.0%,10.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
51,2013,2013-12-08,13,28.036,NWE,,CLE,W 27-26,,8,4,36,9.00,1,50.0%,4.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
52,2013,2013-12-15,14,28.043,NWE,@,MIA,L 20-24,*,14,10,131,13.10,0,71.4%,9.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
53,2013,2013-12-22,15,28.050,NWE,@,BAL,W 41-7,,3,2,45,22.50,0,66.7%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
54,2013,2013-12-29,16,28.057,NWE,,BUF,W 34-20,,3,1,9,9.00,0,33.3%,3.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2014,2014-09-07,1,28.309,NWE,@,MIA,L 20-33,,5,3,16,5.33,0,60.0%,3.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
56,2014,2014-09-14,2,28.316,NWE,@,MIN,W 30-7,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2014,2014-09-21,3,28.323,NWE,,OAK,W 16-9,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2014,2014-09-29,4,28.331,NWE,@,KAN,L 14-41,*,0,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2014,2014-10-05,5,28.337,NWE,,CIN,W 43-17,,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2014,2014-10-12,6,28.344,NWE,@,BUF,W 37-22,,,,,,,0.0%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,2014,2014-10-16,7,28.348,NWE,,NYJ,W 27-25,,3,1,19,19.00,1,33.3%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,4,105,26.25,0,0,0,,0,,1,6,0.0,0,0
62,2014,2014-10-26,8,28.358,NWE,,CHI,W 51-23,*,2,2,5,2.50,0,100.0%,2.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,15,7.50,0,,0,0,0.0,0,0
63,2014,2014-11-02,9,29.000,NWE,,DEN,W 43-21,,3,2,35,17.50,0,66.7%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,1,22,22.00,0,0,0,,0,,0,0,0.0,0,0
64,2014,2014-11-16,10,29.014,NWE,@,IND,W 42-20,,2,2,13,6.50,0,100.0%,6.50,0,0,,0,0,0,,0,0,0,,0,0,,,1,21,21.00,0,3,6,2.00,0,,0,0,0.0,0,0
65,2014,2014-11-23,11,29.021,NWE,,DET,W 34-9,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,81,81.00,0,2,4,2.00,0,,0,0,0.0,0,0
66,2014,2014-11-30,12,29.028,NWE,@,GNB,L 21-26,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,4,76,19.00,0,1,3,3.00,0,,0,0,0.0,0,0
67,2014,2014-12-07,13,29.035,NWE,@,SDG,W 23-14,,3,3,7,2.33,0,100.0%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,1,0,0.00,0,,0,0,0.0,0,0
68,2014,2014-12-14,14,29.042,NWE,,MIA,W 41-13,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,2,43,21.50,0,1,13,13.00,0,,0,0,0.0,0,0
69,2014,2014-12-21,15,29.049,NWE,@,NYJ,W 17-16,*,11,8,63,7.88,0,72.7%,5.73,0,0,,0,0,0,,0,0,0,,0,0,,,5,91,18.20,0,3,63,21.00,0,,0,0,0.0,0,0
70,2014,2014-12-28,16,29.056,NWE,,BUF,L 9-17,*,7,4,24,6.00,0,57.1%,3.43,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,28,9.33,0,,0,0,0.0,0,0
71,2015,2015-09-10,1,29.312,NWE,,PIT,W 28-21,*,3,2,24,12.00,0,66.7%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,1,1.00,0,,0,0,0.0,0,0
72,2015,2015-09-20,2,29.322,NWE,@,BUF,W 40-32,*,2,1,29,29.00,0,50.0%,14.50,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,39,13.00,0,,0,0,0.0,0,0
73,2015,2015-09-27,3,29.329,NWE,,JAX,W 51-17,*,5,5,39,7.80,1,100.0%,7.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,18,9.00,0,,1,6,0.0,0,0
74,2015,2015-10-11,4,29.343,NWE,@,DAL,W 30-6,,3,2,6,3.00,0,66.7%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,52,13.00,0,,0,0,0.0,0,0
75,2015,2015-10-18,5,29.350,NWE,@,IND,W 34-27,,9,7,105,15.00,0,77.8%,11.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
76,2015,2015-10-25,6,29.357,NWE,,NYJ,W 30-23,*,9,8,86,10.75,1,88.9%,9.56,0,0,,0,0,0,,0,0,0,,0,0,,,3,83,27.67,0,1,11,11.00,0,,1,6,0.0,0,0
77,2015,2015-10-29,7,29.361,NWE,,MIA,W 36-7,*,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
78,2015,2015-11-08,8,30.006,NWE,,WAS,W 27-10,*,5,4,24,6.00,0,80.0%,4.80,1,8,8.00,0,0,0,,0,0,0,,0,0,,,1,18,18.00,0,1,0,0.00,0,,0,0,0.0,0,0
79,2015,2015-11-15,9,30.013,NWE,@,NYG,W 27-26,,11,10,79,7.90,0,90.9%,7.18,0,0,,0,0,0,,0,0,0,,0,0,,,4,71,17.75,0,2,84,42.00,0,,0,0,0.0,0,0
80,2015,2015-11-23,10,30.021,NWE,,BUF,W 20-13,*,12,9,117,13.00,0,75.0%,9.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,34,11.33,0,,0,0,0.0,0,0
81,2015,2015-12-06,12,30.034,NWE,,PHI,L 28-35,,13,7,62,8.86,1,53.8%,4.77,0,0,,0,1,1,100.00,36,0,0,118.7,0,0,36.00,36.00,0,0,,0,1,1,1.00,0,,1,6,0.0,0,0
82,2015,2015-12-13,13,30.041,NWE,@,HOU,W 27-6,,8,6,46,7.67,0,75.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2015,2015-12-20,14,30.048,NWE,,TEN,W 33-16,,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,36,9.00,0,,0,0,0.0,0,0
84,2015,2016-01-03,16,30.062,NWE,@,MIA,L 10-20,,4,2,17,8.50,0,50.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
85,2016,2016-09-11,1,30.314,NWE,@,ARI,W 23-21,,4,3,48,16.00,0,75.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0
86,2016,2016-09-18,2,30.321,NWE,,MIA,W 31-24,,4,4,48,12.00,2,100.0%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,33,11.00,0,,2,12,0.0,0,0
87,2016,2016-09-22,3,30.325,NWE,,HOU,W 27-0,,2,2,23,11.50,0,100.0%,11.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0
88,2016,2016-10-02,4,30.335,NWE,,BUF,L 0-16,*,2,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,4,1.33,0,,0,0,0.0,0,0
89,2016,2016-10-09,5,30.342,NWE,@,CLE,W 33-13,,2,2,11,5.50,0,100.0%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2016,2016-10-16,6,30.349,NWE,,CIN,W 35-17,,2,2,30,15.00,0,100.0%,15.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2016,2016-10-23,7,30.356,NWE,@,PIT,W 27-16,,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,1,6,6.00,0,1,6,6.00,0,,0,0,0.0,0,0
92,2016,2016-10-30,8,30.363,NWE,@,BUF,W 41-25,,4,3,29,9.67,1,75.0%,7.25,0,0,,0,0,0,,0,0,0,,0,0,,,2,97,48.50,0,0,0,,0,,1,6,0.0,0,0
93,2016,2016-11-13,9,31.011,NWE,,SEA,L 24-31,*,1,1,14,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2016,2016-11-20,10,31.018,NWE,@,SFO,W 30-17,,3,2,2,1.00,1,66.7%,0.67,0,0,,0,0,0,,0,0,0,,0,0,,,1,2,2.00,0,3,46,15.33,0,,1,6,0.0,0,0
95,2016,2016-11-27,11,31.025,NWE,@,NYJ,W 22-17,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,1,24,24.00,0,2,8,4.00,0,,0,0,0.0,0,0
96,2016,2016-12-04,12,31.032,NWE,,LAR,W 26-10,*,4,3,30,10.00,0,75.0%,7.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,6,1.50,0,,0,0,0.0,0,0
97,2017,2017-09-07,1,31.309,NWE,,KAN,L 27-42,,7,6,100,16.67,0,85.7%,14.29,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,8,8.00,0,,0,0,0.0,0,0
98,2017,2017-09-24,3,31.326,NWE,,HOU,W 36-33,,5,3,48,16.00,0,60.0%,9.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,53,26.50,0,,0,0,0.0,0,0
99,2017,2017-10-01,4,31.333,NWE,,CAR,L 30-33,*,7,6,42,7.00,1,85.7%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
100,2017,2017-10-05,5,31.337,NWE,@,TAM,W 19-14,,8,8,77,9.63,0,100.0%,9.63,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,51,17.00,0,,0,0,0.0,0,0
101,2017,2017-10-15,6,31.347,NWE,@,NYJ,W 24-17,*,5,3,40,13.33,0,60.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,20,6.67,0,,0,0,0.0,0,0
102,2017,2017-10-22,7,31.354,NWE,,ATL,W 23-7,,4,3,17,5.67,0,75.0%,4.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,-1,-1.00,0,,0,0,0.0,0,0
103,2017,2017-10-29,8,31.361,NWE,,LAC,W 21-13,,6,2,14,7.00,0,33.3%,2.33,0,0,,0,0,0,,0,0,0,,0,0,,,1,16,16.00,0,4,26,6.50,0,,0,0,0.0,0,0
104,2017,2017-11-12,9,32.010,NWE,@,DEN,W 41-16,,4,4,36,9.00,0,100.0%,9.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
105,2017,2017-11-19,10,32.017,NWE,@,OAK,W 33-8,,9,8,66,8.25,1,88.9%,7.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
106,2017,2017-11-26,11,32.024,NWE,,MIA,W 35-17,*,4,1,15,15.00,0,25.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,4,1.33,0,,0,0,0.0,0,0
107,2017,2017-12-03,12,32.031,NWE,@,BUF,W 23-3,*,4,2,34,17.00,0,50.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
108,2017,2017-12-11,13,32.039,NWE,@,MIA,L 20-27,*,9,6,76,12.67,0,66.7%,8.44,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,,0,0,0.0,0,0
109,2017,2017-12-17,14,32.045,NWE,@,PIT,W 27-24,*,4,2,23,11.50,0,50.0%,5.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,11,11.00,0,,0,0,0.0,0,0
110,2017,2017-12-24,15,32.052,NWE,,BUF,W 37-16,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,19,9.50,0,,0,0,0.0,0,0
111,2017,2017-12-31,16,32.059,NWE,,NYJ,W 26-6,*,7,4,43,10.75,0,57.1%,6.14,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,24,6.00,0,,0,0,0.0,0,0
112,2018,2018-09-09,1,32.311,MIA,,TEN,W 27-20,*,6,4,26,6.50,0,66.7%,4.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,2,2.00,0,,0,0,0.0,0,0
113,2018,2018-09-16,2,32.318,MIA,@,NYJ,W 20-12,*,4,4,32,8.00,0,100.0%,8.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
114,2018,2018-09-23,3,32.325,MIA,,OAK,W 28-20,*,3,3,42,14.00,0,100.0%,14.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
