ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,sacks,tackles_solo,tackles_assists,def_int,def_int_yds,def_int_td
1,2010,2010-11-21,10,22.231,ARI,@,KAN,L 13-31,,0,0,,0,0.0,0,1,0,0,0
2,2010,2010-11-29,11,22.239,ARI,,SFO,L 6-27,,,,,,,,,,,
3,2011,2011-09-11,1,23.160,ARI,,CAR,W 28-21,*,0,0,,0,0.0,4,0,0,0,0
4,2011,2011-09-18,2,23.167,ARI,@,WAS,L 21-22,*,2,62,31.00,0,0.0,3,2,0,0,0
5,2011,2011-09-25,3,23.174,ARI,@,SEA,L 10-13,*,3,88,29.33,0,0.0,6,1,0,0,0
6,2011,2011-10-02,4,23.181,ARI,,NYG,L 27-31,*,2,53,26.50,0,0.0,3,1,0,0,0
7,2011,2011-10-09,5,23.188,ARI,@,MIN,L 10-34,*,0,0,,0,0.0,7,1,0,0,0
8,2011,2011-10-23,6,23.202,ARI,,PIT,L 20-32,*,0,0,,0,0.0,5,0,0,0,0
9,2011,2011-10-30,7,23.209,ARI,@,BAL,L 27-30,*,0,0,,0,0.0,5,0,0,0,0
10,2011,2011-11-06,8,23.216,ARI,,STL,W 19-13,,0,0,,0,0.0,6,0,0,0,0
11,2011,2011-11-13,9,23.223,ARI,@,PHI,W 21-17,,0,0,,0,0.0,2,0,1,0,0
12,2011,2011-11-20,10,23.230,ARI,@,SFO,L 7-23,,0,0,,0,0.0,0,0,0,0,0
13,2011,2011-11-27,11,23.237,ARI,@,STL,W 23-20,,0,0,,0,0.0,2,0,0,0,0
14,2011,2011-12-04,12,23.244,ARI,,DAL,W 19-13,,0,0,,0,0.0,5,0,0,0,0
15,2011,2011-12-11,13,23.251,ARI,,SFO,W 21-19,,0,0,,0,0.0,4,0,0,0,0
16,2011,2011-12-18,14,23.258,ARI,,CLE,W 20-17,,0,0,,0,0.0,1,0,0,0,0
17,2011,2011-12-24,15,23.264,ARI,@,CIN,L 16-23,,4,69,17.25,0,0.0,4,1,0,0,0
18,2011,2012-01-01,16,23.272,ARI,,SEA,W 23-20,,3,84,28.00,0,0.0,2,0,0,0,0
19,2012,2012-09-16,2,24.165,MIN,@,IND,L 20-23,,,,,,,,,,,
20,2012,2012-09-23,3,24.172,MIN,,SFO,W 24-13,,,,,,,,,,,
21,2012,2012-09-30,4,24.179,MIN,@,DET,W 20-13,,,,,,,,,,,
22,2012,2012-10-07,5,24.186,MIN,,TEN,W 30-7,,0,0,,0,0.0,1,0,0,0,0
23,2012,2012-10-14,6,24.193,MIN,@,WAS,L 26-38,,,,,,,,,,,
24,2012,2012-10-21,7,24.200,MIN,,ARI,W 21-14,,0,0,,0,0.0,0,0,0,0,0
25,2012,2012-10-25,8,24.204,MIN,,TAM,L 17-36,,0,0,,0,0.0,1,0,0,0,0
26,2012,2012-11-04,9,24.214,MIN,@,SEA,L 20-30,*,0,0,,0,0.0,2,1,0,0,0
27,2012,2012-11-11,10,24.221,MIN,,DET,W 34-24,*,0,0,,0,0.0,3,1,0,0,0
28,2012,2012-11-25,11,24.235,MIN,@,CHI,L 10-28,*,0,0,,0,0.0,2,0,0,0,0
29,2012,2012-12-02,12,24.242,MIN,@,GNB,L 14-23,*,0,0,,0,0.0,6,0,0,0,0
30,2012,2012-12-09,13,24.249,MIN,,CHI,W 21-14,*,1,20,20.00,0,0.0,3,1,0,0,0
31,2012,2012-12-16,14,24.256,MIN,@,STL,W 36-22,*,0,0,,0,0.0,5,0,0,0,0
32,2012,2012-12-23,15,24.263,MIN,@,HOU,W 23-6,,0,0,,0,0.0,5,0,0,0,0
33,2012,2012-12-30,16,24.270,MIN,,GNB,W 37-34,*,0,0,,0,0.0,5,0,0,0,0
34,2013,2013-09-08,1,25.157,MIN,@,DET,L 24-34,,0,0,,0,0.0,1,0,0,0,0
35,2013,2013-09-15,2,25.164,MIN,@,CHI,L 30-31,,,,,,,,,,,
36,2013,2013-09-22,3,25.171,MIN,,CLE,L 27-31,,0,0,,0,0.0,1,0,0,0,0
37,2013,2013-09-29,4,25.178,MIN,,PIT,W 34-27,,,,,,,,,,,
38,2013,2013-10-13,5,25.192,MIN,,CAR,L 10-35,,,,,,,,,,,
39,2013,2013-10-27,7,25.206,MIN,,GNB,L 31-44,,0,0,,0,0.0,2,0,0,0,0
40,2013,2013-11-03,8,25.213,MIN,@,DAL,L 23-27,,0,0,,0,0.0,0,0,1,1,0
41,2013,2013-11-07,9,25.217,MIN,,WAS,W 34-27,,1,21,21.00,0,0.0,0,0,0,0,0
42,2013,2013-11-17,10,25.227,MIN,@,SEA,L 20-41,,0,0,,0,0.0,1,0,0,0,0
43,2013,2013-11-24,11,25.234,MIN,@,GNB,T 26-26,,,,,,,,,,,
