ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result
1,1974,1974-09-15,1,22.063,DAL,@,ATL,W 24-0
2,1974,1974-09-23,2,22.071,DAL,@,PHI,L 10-13
3,1974,1974-09-29,3,22.077,DAL,,NYG,L 6-14
4,1974,1974-10-06,4,22.084,DAL,,MIN,L 21-23
5,1974,1974-10-13,5,22.091,DAL,@,STL,L 28-31
6,1974,1974-10-20,6,22.098,DAL,,PHI,W 31-24
7,1974,1974-10-27,7,22.105,DAL,@,NYG,W 21-7
8,1974,1974-11-03,8,22.112,DAL,,STL,W 17-14
9,1974,1974-11-10,9,22.119,DAL,,SFO,W 20-14
10,1974,1974-11-17,10,22.126,DAL,@,WAS,L 21-28
11,1974,1974-11-24,11,22.133,DAL,@,HOU,W 10-0
12,1974,1974-11-28,12,22.137,DAL,,WAS,W 24-23
13,1974,1974-12-07,13,22.146,DAL,,CLE,W 41-17
14,1974,1974-12-14,14,22.153,DAL,@,OAK,L 23-27
15,1975,1975-09-21,1,23.069,SDG,,PIT,L 0-37
16,1975,1975-09-28,2,23.076,SDG,@,HOU,L 17-33
17,1975,1975-10-05,3,23.083,SDG,,OAK,L 0-6
18,1975,1975-10-12,4,23.090,SDG,,RAM,L 10-13
19,1975,1975-10-19,5,23.097,SDG,,KAN,L 10-12
20,1975,1975-10-26,6,23.104,SDG,@,OAK,L 0-25
21,1975,1975-11-01,7,23.110,SDG,@,NYG,L 24-35
22,1975,1975-11-09,8,23.118,SDG,,NWE,L 19-33
