ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,def_int,def_int_yds,def_int_td
1,1978,1978-09-03,1,25.211,PIT,@,BUF,W 28-17,,,,,,,
2,1978,1978-10-08,6,25.246,CHI,@,GNB,L 14-24,,,,,,,
3,1978,1978-10-16,7,25.254,CHI,@,DEN,L 7-16,2,39,19.50,0,1,0,0
4,1978,1978-10-22,8,25.260,CHI,@,TAM,L 19-33,2,48,24.00,0,0,0,0
5,1978,1978-10-29,9,25.267,CHI,,DET,L 17-21,1,34,34.00,0,0,0,0
6,1978,1978-11-05,10,25.274,CHI,,SEA,L 29-31,2,42,21.00,0,0,0,0
7,1978,1978-11-12,11,25.281,CHI,@,MIN,L 14-17,2,55,27.50,0,0,0,0
8,1978,1978-11-19,12,25.288,CHI,,ATL,W 13-7,1,22,22.00,0,0,0,0
9,1978,1978-11-26,13,25.295,CHI,,TAM,W 14-3,,,,,,,
10,1978,1978-12-04,14,25.303,CHI,@,SDG,L 7-40,,,,,,,
11,1978,1978-12-10,15,25.309,CHI,,GNB,W 14-0,,,,,,,
12,1978,1978-12-16,16,25.315,CHI,@,WAS,W 14-10,,,,,,,
13,1979,1979-09-02,1,26.210,CHI,,GNB,W 6-3,,,,,,,
14,1979,1979-09-09,2,26.217,CHI,,MIN,W 26-7,,,,,,,
15,1979,1979-09-16,3,26.224,CHI,@,DAL,L 20-24,,,,,,,
16,1979,1979-09-23,4,26.231,CHI,@,MIA,L 16-31,,,,,,,
17,1979,1979-09-30,5,26.238,CHI,,TAM,L 13-17,,,,,,,
18,1979,1979-10-07,6,26.245,CHI,@,BUF,W 7-0,,,,,,,
19,1979,1979-10-14,7,26.252,CHI,,NWE,L 7-27,,,,,,,
20,1979,1979-10-21,8,26.259,CHI,@,MIN,L 27-30,,,,,,,
21,1979,1979-10-28,9,26.266,CHI,@,SFO,W 28-27,,,,,,,
22,1979,1979-11-04,10,26.273,CHI,,DET,W 35-7,,,,,,,
23,1979,1979-11-11,11,26.280,CHI,,RAM,W 27-23,,,,,,,
24,1979,1979-11-18,12,26.287,CHI,,NYJ,W 23-13,,,,,,,
25,1979,1979-11-22,13,26.291,CHI,@,DET,L 0-20,,,,,,,
26,1979,1979-12-02,14,26.301,CHI,@,TAM,W 14-0,,,,,,,
27,1979,1979-12-09,15,26.308,CHI,@,GNB,W 15-14,,,,,,,
28,1979,1979-12-16,16,26.315,CHI,,STL,W 42-6,0,0,,0,1,38,0
29,1980,1980-09-07,1,27.216,CHI,@,GNB,L 6-12,,,,,,,
30,1980,1980-09-14,2,27.223,CHI,,NOR,W 22-3,,,,,,,
31,1980,1980-09-21,3,27.230,CHI,,MIN,L 14-34,,,,,,,
32,1980,1980-09-28,4,27.237,CHI,@,PIT,L 3-38,,,,,,,
33,1980,1980-10-06,5,27.245,CHI,,TAM,W 23-0,,,,,,,
34,1980,1980-12-07,14,27.307,CHI,,GNB,W 61-7,,,,,,,
35,1980,1980-12-14,15,27.314,CHI,,CIN,L 14-17,,,,,,,
36,1980,1980-12-20,16,27.320,CHI,@,TAM,W 14-13,,,,,,,
