ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring
1,1999,1999-10-17,5,23.026,SDG,,SEA,W 13-10,,,,,,,0.0%,,,,,,,
2,1999,1999-10-24,6,23.033,SDG,,GNB,L 3-31,,,,,,,0.0%,,,,,,,
3,1999,1999-10-31,7,23.040,SDG,@,KAN,L 0-34,,,,,,,0.0%,,,,,,,
4,1999,1999-11-14,9,23.054,SDG,@,OAK,L 9-28,,,,,,,0.0%,,,,,,,
5,1999,1999-11-21,10,23.061,SDG,,CHI,L 20-23,,0,,,,,0.0%,,,,,,,
6,1999,1999-11-28,11,23.068,SDG,@,MIN,L 27-35,,,,,,,0.0%,,,,,,,
7,1999,1999-12-05,12,23.075,SDG,,CLE,W 23-10,,,,,,,0.0%,,,,,,,
8,1999,1999-12-12,13,23.082,SDG,@,SEA,W 19-16,,,,,,,0.0%,,,,,,,
9,1999,1999-12-19,14,23.089,SDG,@,MIA,L 9-12,,,,,,,0.0%,,,,,,,
10,1999,1999-12-26,15,23.096,SDG,,OAK,W 23-20,,,,,,,0.0%,,,,,,,
11,1999,2000-01-02,16,23.103,SDG,@,DEN,W 12-6,,,,,,,0.0%,,,,,,,
12,2000,2000-09-03,1,23.348,SDG,@,OAK,L 6-9,,0,,,,,0.0%,,,,,,,
13,2000,2000-09-10,2,23.355,SDG,,NOR,L 27-28,,,,,,,0.0%,,,,,,,
14,2000,2000-09-17,3,23.362,SDG,@,KAN,L 10-42,,,,,,,0.0%,,,,,,,
15,2000,2000-09-24,4,24.003,SDG,,SEA,L 12-20,,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
16,2000,2000-10-01,5,24.010,SDG,@,STL,L 31-57,*,,,,,,0.0%,,,,,,,
17,2000,2000-10-08,6,24.017,SDG,,DEN,L 7-21,,3,,,,,0.0%,,,,,,,
18,2000,2000-10-29,8,24.038,SDG,,OAK,L 13-15,,0,,,,,0.0%,,,,,,,
19,2000,2000-11-05,9,24.045,SDG,@,SEA,L 15-17,,1,,,,,0.0%,,,,,,,
20,2000,2000-11-12,10,24.052,SDG,,MIA,L 7-17,,,,,,,0.0%,,,,,,,
21,2000,2000-11-19,11,24.059,SDG,@,DEN,L 37-38,,1,1,10,10.00,0,100.0%,10.00,0,0,,0,0,0
22,2000,2000-11-26,12,24.066,SDG,,KAN,W 17-16,,,,,,,0.0%,,,,,,,
23,2000,2000-12-03,13,24.073,SDG,,SFO,L 17-45,,,,,,,0.0%,,,,,,,
24,2000,2000-12-10,14,24.080,SDG,@,BAL,L 3-24,,3,1,6,6.00,0,33.3%,2.00,0,0,,0,0,0
25,2000,2000-12-17,15,24.087,SDG,@,CAR,L 22-30,,1,1,4,4.00,1,100.0%,4.00,0,0,,0,1,6
26,2000,2000-12-24,16,24.094,SDG,,PIT,L 21-34,,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
27,2001,2001-09-09,1,24.353,SDG,,WAS,W 30-3,,2,,,,,0.0%,,,,,,,
28,2001,2001-09-23,2,25.002,SDG,@,DAL,W 32-21,,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
29,2001,2001-09-30,3,25.009,SDG,,CIN,W 28-14,*,,,,,,0.0%,,,,,,,
30,2001,2001-10-07,4,25.016,SDG,@,CLE,L 16-20,,,,,,,0.0%,,,,,,,
31,2001,2001-10-14,5,25.023,SDG,@,NWE,L 26-29,,1,1,3,3.00,1,100.0%,3.00,0,0,,0,1,6
32,2001,2001-10-21,6,25.030,SDG,,DEN,W 27-10,,1,1,6,6.00,0,100.0%,6.00,0,0,,0,0,0
33,2001,2001-10-28,7,25.037,SDG,,BUF,W 27-24,*,0,,,,,0.0%,,,,,,,
34,2001,2001-11-04,8,25.044,SDG,,KAN,L 20-25,,1,,,,,0.0%,,,,,,,
35,2001,2001-11-11,9,25.051,SDG,@,DEN,L 16-26,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
36,2001,2001-11-18,10,25.058,SDG,@,OAK,L 24-34,*,1,1,3,3.00,0,100.0%,3.00,0,0,,0,0,0
37,2001,2001-11-25,11,25.065,SDG,,ARI,L 17-20,*,4,2,24,12.00,0,50.0%,6.00,0,0,,0,0,0
38,2001,2001-12-02,12,25.072,SDG,@,SEA,L 10-13,*,,,,,,0.0%,,,,,,,
39,2001,2001-12-09,13,25.079,SDG,@,PHI,L 14-24,*,,,,,,0.0%,,,,,,,
40,2001,2001-12-15,14,25.085,SDG,,OAK,L 6-13,*,1,1,7,7.00,0,100.0%,7.00,0,0,,0,0,0
41,2001,2001-12-23,15,25.093,SDG,@,KAN,L 17-20,*,,,,,,0.0%,,,,,,,
42,2001,2001-12-30,16,25.100,SDG,,SEA,L 22-25,*,,,,,,0.0%,,,,,,,
43,2002,2002-09-08,1,25.352,CLE,,KAN,L 39-40,*,,,,,,0.0%,,,,,,,
44,2002,2002-09-15,2,25.359,CLE,,CIN,W 20-7,*,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
45,2002,2002-09-22,3,26.001,CLE,@,TEN,W 31-28,,1,1,11,11.00,0,100.0%,11.00,0,0,,0,0,0
46,2002,2002-09-29,4,26.008,CLE,@,PIT,L 13-16,,0,,,,,0.0%,,,,,,,
47,2002,2002-10-06,5,26.015,CLE,,BAL,L 21-26,,,,,,,0.0%,,,,,,,
48,2002,2002-10-13,6,26.022,CLE,@,TAM,L 3-17,,1,1,12,12.00,0,100.0%,12.00,0,0,,0,0,0
49,2002,2002-10-20,7,26.029,CLE,,HOU,W 34-17,,0,,,,,0.0%,,,,,,,
50,2002,2002-10-27,8,26.036,CLE,@,NYJ,W 24-21,,0,,,,,0.0%,,,,,,,
51,2002,2002-11-03,9,26.043,CLE,,PIT,L 20-23,,1,1,1,1.00,1,100.0%,1.00,0,0,,0,1,6
52,2002,2002-11-17,10,26.057,CLE,@,CIN,W 27-20,*,2,2,15,7.50,0,100.0%,7.50,0,0,,0,0,0
53,2002,2002-11-24,11,26.064,CLE,@,NOR,W 24-15,,1,1,8,8.00,0,100.0%,8.00,0,0,,0,0,0
54,2002,2002-12-01,12,26.071,CLE,,CAR,L 6-13,,3,2,18,9.00,0,66.7%,6.00,0,0,,0,0,0
55,2002,2002-12-08,13,26.078,CLE,@,JAX,W 21-20,*,5,5,21,4.20,0,100.0%,4.20,0,0,,0,0,0
56,2002,2002-12-15,14,26.085,CLE,,IND,L 23-28,*,1,,,,,0.0%,,,,,,,
57,2002,2002-12-22,15,26.092,CLE,@,BAL,W 14-13,,1,1,2,2.00,0,100.0%,2.00,0,0,,0,0,0
58,2002,2002-12-29,16,26.099,CLE,,ATL,W 24-16,*,2,2,9,4.50,0,100.0%,4.50,0,0,,0,0,0
59,2003,2003-09-07,1,26.351,CLE,,IND,L 6-9,*,4,2,22,11.00,0,50.0%,5.50,0,0,,0,0,0
60,2003,2003-09-14,2,26.358,CLE,@,BAL,L 13-33,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
61,2003,2003-09-21,3,27.000,CLE,@,SFO,W 13-12,*,5,3,25,8.33,0,60.0%,5.00,0,0,,0,0,0
62,2003,2003-09-28,4,27.007,CLE,,CIN,L 14-21,*,3,1,3,3.00,0,33.3%,1.00,0,0,,0,0,0
63,2003,2003-10-05,5,27.014,CLE,@,PIT,W 33-13,*,3,2,30,15.00,0,66.7%,10.00,0,0,,0,0,0
64,2003,2003-10-12,6,27.021,CLE,,OAK,W 13-7,*,1,,,,,0.0%,,,,,,,
65,2003,2003-10-19,7,27.028,CLE,,SDG,L 20-26,*,5,3,15,5.00,0,60.0%,3.00,0,0,,0,0,0
66,2003,2003-10-26,8,27.035,CLE,@,NWE,L 3-9,*,8,6,34,5.67,0,75.0%,4.25,0,0,,0,0,0
67,2003,2003-11-09,9,27.049,CLE,@,KAN,L 20-41,*,1,,,,,0.0%,,,,,,,
68,2004,2004-10-03,4,28.012,CLE,,WAS,W 17-13,*,2,2,19,9.50,0,100.0%,9.50,0,0,,0,0,0
69,2004,2004-10-10,5,28.019,CLE,@,PIT,L 23-34,*,1,,,,,0.0%,,,,,,,
70,2004,2004-10-17,6,28.026,CLE,,CIN,W 34-17,*,,,,,,0.0%,,,,,,,
71,2004,2004-10-24,7,28.033,CLE,,PHI,L 31-34,*,4,3,42,14.00,1,75.0%,10.50,0,0,,0,1,6
72,2004,2004-11-07,8,28.047,CLE,@,BAL,L 13-27,*,6,4,31,7.75,0,66.7%,5.17,0,0,,0,0,0
73,2004,2004-11-14,9,28.054,CLE,,PIT,L 10-24,*,2,1,3,3.00,0,50.0%,1.50,0,0,,0,0,0
74,2004,2004-11-21,10,28.061,CLE,,NYJ,L 7-10,*,5,3,19,6.33,0,60.0%,3.80,0,0,,0,0,0
75,2004,2004-11-28,11,28.068,CLE,@,CIN,L 48-58,*,8,7,82,11.71,3,87.5%,10.25,0,0,,0,3,18
76,2004,2004-12-05,12,28.075,CLE,,NWE,L 15-42,*,4,2,20,10.00,0,50.0%,5.00,0,0,,0,0,0
77,2004,2004-12-12,13,28.082,CLE,@,BUF,L 7-37,*,3,2,19,9.50,0,66.7%,6.33,0,0,,0,0,0
78,2004,2004-12-19,14,28.089,CLE,,SDG,L 0-21,*,1,1,5,5.00,0,100.0%,5.00,0,0,,0,0,0
79,2004,2004-12-26,15,28.096,CLE,@,MIA,L 7-10,*,3,1,27,27.00,0,33.3%,9.00,0,0,,0,0,0
80,2004,2005-01-02,16,28.103,CLE,@,HOU,W 22-14,*,3,2,20,10.00,1,66.7%,6.67,0,0,,0,1,6
81,2005,2005-09-11,1,28.355,CLE,,CIN,L 13-27,*,5,3,32,10.67,0,60.0%,6.40,0,0,,0,0,0
82,2005,2005-09-18,2,28.362,CLE,@,GNB,W 26-24,,8,6,104,17.33,2,75.0%,13.00,0,0,,0,2,12
83,2005,2005-09-25,3,29.004,CLE,@,IND,L 6-13,*,2,2,12,6.00,0,100.0%,6.00,0,0,,0,0,0
84,2005,2005-10-09,4,29.018,CLE,,CHI,W 20-10,*,3,2,11,5.50,0,66.7%,3.67,0,0,,0,0,0
85,2005,2005-10-16,5,29.025,CLE,@,BAL,L 3-16,*,5,4,38,9.50,0,80.0%,7.60,0,0,,0,0,0
86,2005,2005-10-23,6,29.032,CLE,,DET,L 10-13,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
87,2005,2005-10-30,7,29.039,CLE,@,HOU,L 16-19,*,5,4,43,10.75,0,80.0%,8.60,0,0,,0,0,0
88,2005,2005-11-06,8,29.046,CLE,,TEN,W 20-14,,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0
89,2005,2005-11-13,9,29.053,CLE,@,PIT,L 21-34,*,1,1,0,0.00,0,100.0%,0.00,0,0,,0,0,0
90,2005,2005-11-20,10,29.060,CLE,,MIA,W 22-0,*,5,4,31,7.75,0,80.0%,6.20,0,0,,0,0,0
91,2005,2005-11-27,11,29.067,CLE,@,MIN,L 12-24,*,8,5,55,11.00,0,62.5%,6.88,0,0,,0,0,0
92,2005,2005-12-04,12,29.074,CLE,,JAX,L 14-20,*,1,1,4,4.00,0,100.0%,4.00,0,0,,0,0,0
93,2005,2005-12-11,13,29.081,CLE,@,CIN,L 20-23,*,4,3,27,9.00,1,75.0%,6.75,0,0,,0,1,6
94,2005,2005-12-18,14,29.088,CLE,@,OAK,W 9-7,*,2,2,8,4.00,0,100.0%,4.00,0,0,,0,0,0
