ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,rush_att,rush_yds,rush_yds_per_att,rush_td,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,sacks,tackles_solo,tackles_assists
13,2006,2006-10-15,6,23.302,PHI,@,NOR,L 24-27,,1,7,7.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
14,2006,2006-10-22,7,23.309,PHI,@,TAM,L 21-23,,0,0,,0,0,0,0,,0,0.0%,,2,43,21.50,0,0,0,0.0,,
15,2006,2006-12-31,16,24.014,PHI,,ATL,W 24-17,,11,22,2.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,,
16,2008,2008-10-26,7,25.314,HOU,,CIN,W 35-6,,3,17,5.67,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,1
17,2008,2008-11-02,8,25.321,HOU,@,MIN,L 21-28,,0,0,,0,0,0,0,,0,0.0%,,1,31,31.00,0,0,0,0.0,0,1
18,2008,2008-11-09,9,25.328,HOU,,BAL,L 13-41,,7,34,4.86,0,1,0,0,,0,0.0%,0.00,6,126,21.00,0,0,0,0.0,0,0
19,2008,2008-11-16,10,25.335,HOU,@,IND,L 27-33,,0,0,,0,0,0,0,,0,0.0%,,2,55,27.50,0,0,0,0.0,0,0
20,2008,2008-11-23,11,25.342,HOU,@,CLE,W 16-6,,,,,,,,,,,0.0%,,,,,,,,,,
21,2008,2008-12-01,12,25.350,HOU,,JAX,W 30-17,,2,-1,-0.50,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
22,2008,2008-12-07,13,25.356,HOU,@,GNB,W 24-21,,2,6,3.00,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
23,2008,2008-12-21,15,26.004,HOU,@,OAK,L 16-27,,,,,,,,,,,0.0%,,,,,,,,,,
24,2008,2008-12-28,16,26.011,HOU,,CHI,W 31-24,,12,38,3.17,1,4,3,14,4.67,0,75.0%,3.50,0,0,,0,1,6,0.0,0,0
25,2009,2009-09-20,2,26.277,HOU,@,TEN,W 34-31,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
26,2009,2009-09-27,3,26.284,HOU,,JAX,L 24-31,,,,,,,,,,,0.0%,,,,,,,,,,
27,2009,2009-10-04,4,26.291,HOU,,OAK,W 29-6,,15,56,3.73,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
28,2009,2009-10-11,5,26.298,HOU,@,ARI,L 21-28,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
29,2009,2009-10-18,6,26.305,HOU,@,CIN,W 28-17,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
30,2009,2009-10-25,7,26.312,HOU,,SFO,W 24-21,,,,,,,,,,,0.0%,,,,,,,,,,
31,2009,2009-11-01,8,26.319,HOU,@,BUF,W 31-10,,23,126,5.48,3,3,2,25,12.50,0,66.7%,8.33,0,0,,0,3,18,0.0,0,0
32,2009,2009-11-08,9,26.326,HOU,@,IND,L 17-20,*,16,38,2.38,0,3,3,15,5.00,1,100.0%,5.00,0,0,,0,1,6,0.0,0,0
33,2009,2009-11-29,11,26.347,HOU,,IND,L 27-35,,0,0,,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
34,2009,2009-12-06,12,26.354,HOU,@,JAX,L 18-23,,12,41,3.42,0,3,3,24,8.00,0,100.0%,8.00,0,0,,0,0,0,0.0,0,0
35,2009,2009-12-13,13,26.361,HOU,,SEA,W 34-7,,10,43,4.30,1,1,1,3,3.00,0,100.0%,3.00,0,0,,0,1,6,0.0,0,0
36,2009,2009-12-20,14,27.003,HOU,@,STL,W 16-13,,13,46,3.54,0,0,0,0,,0,0.0%,,0,0,,0,0,0,0.0,0,0
37,2009,2009-12-27,15,27.010,HOU,@,MIA,W 27-20,*,8,23,2.88,0,4,4,39,9.75,0,100.0%,9.75,0,0,,0,0,0,0.0,0,0
38,2009,2010-01-03,16,27.017,HOU,,NWE,W 34-27,,4,17,4.25,0,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,0.0,0,0
