ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,rush_att,rush_yds,rush_yds_per_att,rush_td,pass_cmp,pass_att,pass_cmp_perc,pass_yds,pass_td,pass_int,pass_rating,pass_sacked,pass_sacked_yds,pass_yds_per_att,pass_adj_yds_per_att,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,punt_ret,punt_ret_yds,punt_ret_yds_per_ret,punt_ret_td,two_pt_md,all_td,scoring,sacks,tackles_solo,tackles_assists
38,2014,2014-09-14,2,24.023,GNB,,NYJ,W 31-24,*,6,5,39,7.80,2,83.3%,6.50,2,6,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,7,7.00,0,1,2,14,0.0,0,0
39,2014,2014-09-21,3,24.030,GNB,@,DET,L 7-19,*,6,3,29,9.67,0,50.0%,4.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,23,11.50,0,,0,0,0.0,0,0
40,2014,2014-09-28,4,24.037,GNB,@,CHI,W 38-17,*,9,7,113,16.14,2,77.8%,12.56,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,2,12,0.0,0,0
41,2014,2014-10-02,5,24.041,GNB,,MIN,W 42-10,*,4,3,34,11.33,1,75.0%,8.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,3,18,6.00,0,,1,6,0.0,0,0
42,2014,2014-10-12,6,24.051,GNB,@,MIA,W 27-24,*,7,5,58,11.60,1,71.4%,8.29,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
43,2014,2014-10-19,7,24.058,GNB,,CAR,W 38-17,*,7,6,121,20.17,1,85.7%,17.29,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,38,19.00,0,,1,6,0.0,0,0
44,2014,2014-10-26,8,24.065,GNB,@,NOR,L 23-44,*,7,5,126,25.20,1,71.4%,18.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
45,2014,2014-11-09,9,24.079,GNB,,CHI,W 55-14,*,6,4,72,18.00,1,66.7%,12.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,16,8.00,0,,1,6,0.0,0,0
46,2014,2014-11-16,10,24.086,GNB,,PHI,W 53-20,*,13,10,129,12.90,0,76.9%,9.92,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
47,2014,2014-11-23,11,24.093,GNB,@,MIN,W 24-21,*,5,4,58,14.50,0,80.0%,11.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,3,3.00,0,,0,0,0.0,0,0
48,2014,2014-11-30,12,24.100,GNB,,NWE,W 26-21,*,11,7,85,12.14,0,63.6%,7.73,2,8,4.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
49,2014,2014-12-08,13,24.108,GNB,,ATL,W 43-37,*,5,4,58,14.50,0,80.0%,11.60,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
50,2014,2014-12-14,14,24.114,GNB,@,BUF,L 13-21,*,13,7,96,13.71,0,53.8%,7.38,2,15,7.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,5,5.00,0,,0,0,0.0,0,0
51,2014,2014-12-21,15,24.121,GNB,@,TAM,W 20-3,*,14,11,131,11.91,0,78.6%,9.36,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,2,1.00,0,,0,0,0.0,0,0
52,2014,2014-12-28,16,24.128,GNB,,DET,W 30-20,*,5,4,80,20.00,2,80.0%,16.00,2,6,3.00,0,0,0,,0,0,0,,0,0,,,1,0,0.00,0,0,0,,0,,2,12,0.0,0,0
53,2015,2015-09-13,1,25.022,GNB,@,CHI,W 31-23,*,5,5,38,7.60,1,100.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
54,2015,2015-09-20,2,25.029,GNB,,SEA,W 27-17,*,11,8,116,14.50,0,72.7%,10.55,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
55,2015,2015-09-28,3,25.037,GNB,,KAN,W 38-28,*,12,7,91,13.00,3,58.3%,7.58,1,12,12.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,3,18,0.0,0,0
56,2015,2015-10-04,4,25.043,GNB,@,SFO,W 17-3,*,8,5,44,8.80,0,62.5%,5.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
57,2015,2015-10-11,5,25.050,GNB,,STL,W 24-10,*,6,3,23,7.67,0,50.0%,3.83,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
58,2015,2015-10-18,6,25.057,GNB,,SDG,W 27-20,*,5,2,38,19.00,0,40.0%,7.60,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
59,2015,2015-11-01,7,25.071,GNB,@,DEN,L 10-29,*,9,6,27,4.50,0,66.7%,3.00,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
60,2015,2015-11-08,8,25.078,GNB,@,CAR,L 29-37,*,12,4,99,24.75,1,33.3%,8.25,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
61,2015,2015-11-15,9,25.085,GNB,,DET,L 16-18,*,10,5,53,10.60,0,50.0%,5.30,1,-3,-3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
62,2015,2015-11-22,10,25.092,GNB,@,MIN,W 30-13,*,9,2,24,12.00,1,22.2%,2.67,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,9,4.50,0,,1,6,0.0,0,0
63,2015,2015-11-26,11,25.096,GNB,,CHI,L 13-17,*,7,6,74,12.33,0,85.7%,10.57,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,1,0.50,0,,0,0,0.0,0,0
64,2015,2015-12-03,12,25.103,GNB,@,DET,W 27-23,*,5,4,29,7.25,0,80.0%,5.80,1,-1,-1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
65,2015,2015-12-13,13,25.113,GNB,,DAL,W 28-7,*,12,8,81,10.13,0,66.7%,6.75,3,9,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
66,2015,2015-12-20,14,25.120,GNB,@,OAK,W 30-20,*,7,5,40,8.00,0,71.4%,5.71,4,18,4.50,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
67,2015,2015-12-27,15,25.127,GNB,@,ARI,L 8-38,*,3,3,15,5.00,0,100.0%,5.00,1,2,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
68,2015,2016-01-03,16,25.134,GNB,,MIN,L 13-20,,8,6,37,6.17,0,75.0%,4.63,1,3,3.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
69,2016,2016-09-11,1,26.020,GNB,@,JAX,W 27-23,*,8,6,57,9.50,0,75.0%,7.13,3,11,3.67,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
70,2016,2016-09-18,2,26.027,GNB,@,MIN,L 14-17,*,7,5,42,8.40,0,71.4%,6.00,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
71,2016,2016-09-25,3,26.034,GNB,,DET,W 34-27,*,3,1,33,33.00,0,33.3%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
72,2016,2016-10-09,4,26.048,GNB,,NYG,W 23-16,*,11,9,108,12.00,0,81.8%,9.82,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
73,2016,2016-10-16,5,26.055,GNB,,DAL,L 16-30,*,11,7,53,7.57,1,63.6%,4.82,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
74,2016,2016-10-20,6,26.059,GNB,,CHI,W 26-10,*,15,11,95,8.64,1,73.3%,6.33,5,21,4.20,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
75,2016,2016-11-06,8,26.076,GNB,,IND,L 26-31,,2,2,14,7.00,1,100.0%,7.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
76,2016,2016-11-13,9,26.083,GNB,@,TEN,L 25-47,*,8,4,31,7.75,0,50.0%,3.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
77,2016,2016-11-20,10,26.090,GNB,@,WAS,L 24-42,*,5,3,84,28.00,0,60.0%,16.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,10,10.00,0,,0,0,0.0,0,0
78,2016,2016-11-28,11,26.098,GNB,@,PHI,W 27-13,*,7,6,41,6.83,0,85.7%,5.86,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,0,0.00,0,,0,0,0.0,0,0
79,2016,2016-12-04,12,26.104,GNB,,HOU,W 21-13,*,3,3,19,6.33,1,100.0%,6.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,44,22.00,0,,1,6,0.0,0,0
80,2016,2016-12-11,13,26.111,GNB,,SEA,W 38-10,,3,3,33,11.00,0,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
81,2016,2016-12-18,14,26.118,GNB,@,CHI,W 30-27,,1,0,0,,0,0.0%,0.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
82,2017,2017-09-10,1,27.019,GNB,,SEA,W 17-9,*,13,9,85,9.44,0,69.2%,6.54,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
83,2017,2017-09-17,2,27.026,GNB,@,ATL,L 23-34,*,9,6,60,10.00,0,66.7%,6.67,1,10,10.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
84,2017,2017-09-28,4,27.037,GNB,,CHI,W 35-14,*,4,4,44,11.00,1,100.0%,11.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
85,2017,2017-10-08,5,27.047,GNB,@,DAL,W 35-31,*,5,4,29,7.25,0,80.0%,5.80,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
86,2017,2017-10-15,6,27.054,GNB,@,MIN,L 10-23,*,3,3,28,9.33,0,100.0%,9.33,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
87,2017,2017-10-22,7,27.061,GNB,,NOR,L 17-26,*,4,2,15,7.50,0,50.0%,3.75,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
88,2017,2017-11-06,8,27.076,GNB,,DET,L 17-30,*,5,5,58,11.60,0,100.0%,11.60,1,1,1.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
89,2017,2017-11-12,9,27.082,GNB,@,CHI,W 23-16,*,4,3,52,17.33,0,75.0%,13.00,4,8,2.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
90,2017,2017-11-19,10,27.089,GNB,,BAL,L 0-23,*,6,3,34,11.33,0,50.0%,5.67,1,0,0.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
91,2017,2017-11-26,11,27.096,GNB,@,PIT,L 28-31,*,4,4,58,14.50,1,100.0%,14.50,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
92,2017,2017-12-03,12,27.103,GNB,,TAM,W 26-20,*,0,0,0,,0,0.0%,,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
93,2017,2017-12-10,13,27.110,GNB,@,CLE,W 27-21,*,8,8,39,4.88,0,100.0%,4.88,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
94,2017,2017-12-17,14,27.117,GNB,@,CAR,L 24-31,,14,7,84,12.00,1,50.0%,6.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,1,6,0.0,0,0
95,2017,2017-12-23,15,27.123,GNB,,MIN,L 0-16,*,7,4,22,5.50,0,57.1%,3.14,1,-6,-6.00,0,0,0,,0,0,0,,0,0,,,0,0,,0,0,0,,0,,0,0,0.0,0,0
96,2017,2017-12-31,16,27.131,GNB,@,DET,L 11-35,*,6,4,45,11.25,1,66.7%,7.50,1,4,4.00,0,1,1,100.00,10,0,0,108.3,0,0,10.00,10.00,0,0,,0,0,0,,0,1,1,8,0.0,0,0
97,2018,2018-09-09,1,28.018,GNB,,CHI,W 24-23,*,10,9,142,15.78,1,90.0%,14.20,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,1,17,17.00,0,,1,6,0.0,0,0
98,2018,2018-09-16,2,28.025,GNB,,MIN,T 29-29,*,6,4,30,7.50,0,66.7%,5.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,2,0,0.00,0,,0,0,0.0,0,0
99,2018,2018-09-23,3,28.032,GNB,@,WAS,L 17-31,*,11,4,22,5.50,0,36.4%,2.00,0,0,,0,0,0,,0,0,0,,0,0,,,0,0,,0,4,29,7.25,0,,0,0,0.0,0,0
