ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td,all_td,scoring,def_int,def_int_yds,def_int_td
1,1987,1987-11-08,8,22.108,NYG,,NWE,W 17-10,,,,,,,,,
2,1987,1987-11-15,9,22.115,NYG,@,PHI,W 20-17,,,,,,,,,
3,1987,1987-11-22,10,22.122,NYG,@,NOR,L 14-23,,,,,,,,,
4,1987,1987-11-29,11,22.129,NYG,@,WAS,L 19-23,,,,,,,,,
5,1987,1987-12-27,15,22.157,NYG,,NYJ,W 20-7,,,,,,,,,
6,1988,1988-09-05,1,23.044,NYG,,WAS,W 27-20,0,0,,0,,,,,
7,1988,1988-11-13,11,23.113,NYG,@,PHO,L 17-24,0,0,,0,,,,,
8,1988,1988-11-20,12,23.120,NYG,,PHI,L 17-23,2,41,20.50,0,0,0,0,0,0
9,1988,1988-11-27,13,23.127,NYG,@,NOR,W 13-12,0,0,,0,,,,,
10,1988,1988-12-04,14,23.134,NYG,,PHO,W 44-7,0,0,,0,,,,,
11,1988,1988-12-11,15,23.141,NYG,,KAN,W 28-12,1,22,22.00,0,0,0,0,0,0
12,1988,1988-12-18,16,23.148,NYG,@,NYJ,L 21-27,3,60,20.00,0,0,0,0,0,0
13,1990,1990-09-09,1,25.048,TAM,@,DET,W 38-21,0,0,,0,1,6,2,84,1
14,1990,1990-09-16,2,25.055,TAM,,RAM,L 14-35,,,,,,,,,
15,1990,1990-09-23,3,25.062,TAM,,DET,W 23-20,,,,,,,,,
16,1990,1990-09-30,4,25.069,TAM,@,MIN,W 23-20,0,0,,0,0,0,1,3,0
17,1990,1990-10-07,5,25.076,TAM,@,DAL,L 10-14,,,,,,,,,
18,1990,1990-10-14,6,25.083,TAM,,GNB,W 26-14,0,0,,0,1,6,2,59,1
19,1990,1990-10-21,7,25.090,TAM,,DAL,L 13-17,,,,,,,,,
20,1990,1990-10-28,8,25.097,TAM,@,SDG,L 10-41,,,,,,,,,
21,1990,1990-11-04,9,25.104,TAM,,CHI,L 6-26,,,,,,,,,
22,1990,1990-11-11,10,25.111,TAM,@,NOR,L 7-35,,,,,,,,,
23,1990,1990-11-18,11,25.118,TAM,@,SFO,L 7-31,0,0,,0,1,6,1,65,1
24,1990,1990-11-25,12,25.125,TAM,@,GNB,L 10-20,,,,,,,,,
25,1990,1990-12-02,13,25.132,TAM,,ATL,W 23-17,0,0,,0,0,0,1,20,0
26,1990,1990-12-16,14,25.146,TAM,,MIN,W 26-13,,,,,,,,,
27,1990,1990-12-23,15,25.153,TAM,@,CHI,L 14-27,,,,,,,,,
28,1990,1990-12-30,16,25.160,TAM,,NYJ,L 14-16,,,,,,,,,
29,1991,1991-09-01,1,26.040,TAM,@,NYJ,L 13-16,,,,,,,,,
30,1991,1991-09-08,2,26.047,TAM,,CHI,L 20-21,,,,,,,,,
31,1991,1991-09-15,3,26.054,TAM,@,GNB,L 13-15,,,,,,,,,
32,1991,1991-09-22,4,26.061,TAM,,BUF,L 10-17,,,,,,,,,
33,1991,1991-10-27,8,26.096,TAM,,GNB,L 0-27,,,,,,,,,
34,1991,1991-11-03,9,26.103,TAM,@,MIN,L 13-28,,,,,,,,,
35,1991,1991-11-10,10,26.110,CIN,,PIT,L 27-33,,,,,,,,,
36,1991,1991-11-17,11,26.117,CIN,@,PHI,L 10-17,,,,,,,,,
37,1991,1991-11-24,12,26.124,CIN,,RAI,L 14-38,,,,,,,,,
38,1991,1991-12-01,13,26.131,CIN,,NYG,W 27-24,,,,,,,,,
39,1991,1991-12-09,14,26.139,CIN,@,MIA,L 13-37,,,,,,,,,
40,1991,1991-12-15,15,26.145,CIN,@,PIT,L 10-17,,,,,,,,,
41,1991,1991-12-22,16,26.152,CIN,,NWE,W 29-7,,,,,,,,,
