ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,gs,targets,rec,rec_yds,rec_yds_per_rec,rec_td,catch_pct,rec_yds_per_tgt,kick_ret,kick_ret_yds,kick_ret_yds_per_ret,kick_ret_td
1,2015,2015-12-27,15,23.260,NYG,@,MIN,L 17-49,,2,1,9,9.00,0,50.0%,4.50,1,20,20.00,0
2,2015,2016-01-03,16,23.267,NYG,,PHI,L 30-35,,0,0,0,,0,0.0%,,0,0,,0
