ranker,year_id,game_date,game_num,age,team,game_location,opp,game_result,sacks,def_int,def_int_yds,def_int_td
1,1973,1973-09-16,1,23.048,SFO,@,MIA,L 13-21,,,,
2,1973,1973-09-23,2,23.055,SFO,@,DEN,W 36-34,,,,
3,1973,1973-09-30,3,23.062,SFO,,RAM,L 20-40,,,,
4,1973,1973-10-07,4,23.069,SFO,@,ATL,W 13-9,,,,
5,1973,1973-10-14,5,23.076,SFO,,MIN,L 13-17,,,,
6,1973,1973-10-21,6,23.083,SFO,,NOR,W 40-0,,,,
7,1973,1973-10-28,7,23.090,SFO,,ATL,L 3-17,,,,
8,1973,1973-11-04,8,23.097,SFO,@,DET,L 20-30,,,,
9,1973,1973-11-11,9,23.104,SFO,@,WAS,L 9-33,,,,
10,1973,1973-11-18,10,23.111,SFO,@,RAM,L 13-31,,,,
11,1973,1973-11-26,11,23.119,SFO,,GNB,W 20-6,,,,
12,1973,1973-12-02,12,23.125,SFO,,PHI,W 38-28,,,,
13,1973,1973-12-09,13,23.132,SFO,@,NOR,L 10-16,,,,
14,1973,1973-12-15,14,23.138,SFO,,PIT,L 14-37,,,,
15,1974,1974-09-15,1,24.047,SFO,@,NOR,W 17-13,,,,
16,1974,1974-09-22,2,24.054,SFO,@,ATL,W 16-10,,,,
17,1974,1974-09-29,3,24.061,SFO,,CIN,L 3-21,,,,
18,1974,1974-10-06,4,24.068,SFO,,STL,L 9-34,,,,
19,1974,1974-10-14,5,24.076,SFO,@,DET,L 13-17,,,,
20,1974,1974-10-20,6,24.082,SFO,@,RAM,L 14-37,,,,
21,1974,1974-10-27,7,24.089,SFO,,OAK,L 24-35,,,,
22,1974,1974-11-04,8,24.097,SFO,,RAM,L 13-15,,,,
23,1974,1974-11-10,9,24.103,SFO,@,DAL,L 14-20,,,,
24,1974,1974-11-17,10,24.110,SFO,@,CHI,W 34-0,,,,
25,1974,1974-11-24,11,24.117,SFO,,ATL,W 27-0,,,,
26,1974,1974-12-01,12,24.124,SFO,@,CLE,L 0-7,,,,
27,1974,1974-12-08,13,24.131,SFO,,GNB,W 7-6,,,,
28,1974,1974-12-15,14,24.138,SFO,,NOR,W 35-21,,,,
29,1975,1975-09-28,2,25.060,SFO,,RAM,L 14-23,,,,
30,1975,1975-10-05,3,25.067,SFO,@,KAN,W 20-3,,,,
31,1975,1975-10-12,4,25.074,SFO,,ATL,L 3-17,,,,
32,1975,1975-10-19,5,25.081,SFO,,NOR,W 35-21,,,,
33,1975,1975-10-26,6,25.088,SFO,@,NWE,L 16-24,,,,
34,1975,1975-11-02,7,25.095,SFO,,DET,L 17-28,,,,
35,1975,1975-11-09,8,25.102,SFO,@,RAM,W 24-23,,,,
36,1975,1975-11-16,9,25.109,SFO,,CHI,W 31-3,,,,
37,1975,1975-11-23,10,25.116,SFO,@,NOR,W 16-6,,,,
38,1975,1975-11-30,11,25.123,SFO,@,PHI,L 17-27,,,,
39,1975,1975-12-07,12,25.130,SFO,,HOU,L 13-27,,,,
40,1975,1975-12-14,13,25.137,SFO,@,ATL,L 9-31,,,,
41,1975,1975-12-21,14,25.144,SFO,,NYG,L 23-26,,,,
42,1976,1976-09-12,1,26.044,SFO,@,GNB,W 26-14,,,,
43,1976,1976-09-19,2,26.051,SFO,,CHI,L 12-19,,,,
44,1976,1976-09-26,3,26.058,SFO,@,SEA,W 37-21,,,,
45,1976,1976-10-03,4,26.065,SFO,,NYJ,W 17-6,,,,
46,1976,1976-10-11,5,26.073,SFO,@,RAM,W 16-0,,,,
47,1976,1976-10-17,6,26.079,SFO,,NOR,W 33-3,,,,
48,1976,1976-10-23,7,26.085,SFO,,ATL,W 15-0,,,,
49,1976,1976-10-31,8,26.093,SFO,@,STL,L 20-23,,,,
50,1976,1976-11-07,9,26.100,SFO,,WAS,L 21-24,,,,
51,1976,1976-11-14,10,26.107,SFO,@,ATL,L 16-21,,,,
52,1976,1976-11-21,11,26.114,SFO,,RAM,L 3-23,,,,
53,1976,1976-11-29,12,26.122,SFO,,MIN,W 20-16,,,,
54,1976,1976-12-05,13,26.128,SFO,@,SDG,L 7-13,,,,
55,1976,1976-12-12,14,26.135,SFO,@,NOR,W 27-7,,,,
56,1977,1977-09-19,1,27.051,SFO,@,PIT,L 0-27,,,,
57,1977,1977-09-25,2,27.057,SFO,,MIA,L 15-19,,,,
58,1977,1977-10-02,3,27.064,SFO,@,RAM,L 14-34,,,,
59,1977,1977-10-09,4,27.071,SFO,,ATL,L 0-7,,,,
60,1977,1977-10-16,5,27.078,SFO,@,NYG,L 17-20,,,,
61,1977,1977-11-06,8,27.099,SFO,@,ATL,W 10-3,,,,
62,1977,1977-11-13,9,27.106,SFO,@,NOR,W 10-7,,,,
63,1977,1977-11-20,10,27.113,SFO,,RAM,L 10-23,,,,
64,1977,1977-11-27,11,27.120,SFO,,NOR,W 20-17,,,,
65,1977,1977-12-04,12,27.127,SFO,@,MIN,L 27-28,0.0,1,6,0
66,1977,1977-12-12,13,27.135,SFO,,DAL,L 35-42,,,,
67,1977,1977-12-18,14,27.141,SFO,@,GNB,L 14-16,,,,
68,1979,1979-09-02,1,29.034,SFO,@,MIN,L 22-28,,,,
69,1979,1979-09-09,2,29.041,SFO,,DAL,L 13-21,,,,
70,1979,1979-09-16,3,29.048,SFO,@,RAM,L 24-27,,,,
71,1979,1979-09-23,4,29.055,SFO,,NOR,L 21-30,,,,
72,1979,1979-09-30,5,29.062,SFO,@,SDG,L 9-31,,,,
73,1979,1979-10-07,6,29.069,SFO,,SEA,L 24-35,,,,
74,1979,1979-10-14,7,29.076,SFO,@,NYG,L 16-32,,,,
75,1979,1979-10-21,8,29.083,SFO,,ATL,W 20-15,,,,
76,1979,1979-10-28,9,29.090,SFO,,CHI,L 27-28,,,,
77,1979,1979-11-04,10,29.097,SFO,@,OAK,L 10-23,,,,
78,1979,1979-11-11,11,29.104,SFO,@,NOR,L 20-31,,,,
79,1979,1979-11-18,12,29.111,SFO,,DEN,L 28-38,,,,
80,1979,1979-11-25,13,29.118,SFO,,RAM,L 20-26,,,,
81,1979,1979-12-02,14,29.125,SFO,@,STL,L 10-13,,,,
82,1979,1979-12-09,15,29.132,SFO,,TAM,W 23-7,,,,
83,1979,1979-12-16,16,29.139,SFO,@,ATL,L 21-31,,,,
84,1980,1980-09-07,1,30.039,SFO,@,NOR,W 26-23,,,,
85,1980,1980-09-14,2,30.046,SFO,,STL,W 24-21,,,,
86,1980,1980-09-21,3,30.053,SFO,@,NYJ,W 37-27,,,,
87,1980,1980-09-28,4,30.060,SFO,,ATL,L 17-20,,,,
88,1980,1980-10-05,5,30.067,SFO,@,RAM,L 26-48,,,,
89,1980,1980-10-12,6,30.074,SFO,@,DAL,L 14-59,,,,
90,1980,1980-10-19,7,30.081,SFO,,RAM,L 17-31,,,,
91,1980,1980-10-26,8,30.088,SFO,,TAM,L 23-24,,,,
92,1980,1980-11-02,9,30.095,SFO,@,DET,L 13-17,,,,
93,1980,1980-11-09,10,30.102,SFO,@,GNB,L 16-23,,,,
94,1980,1980-11-16,11,30.109,SFO,@,MIA,L 13-17,,,,
95,1980,1980-11-23,12,30.116,SFO,,NYG,W 12-0,,,,
96,1980,1980-12-07,14,30.130,SFO,,NOR,W 38-35,,,,
97,1980,1980-12-21,16,30.144,SFO,,BUF,L 13-18,,,,
98,1981,1981-09-06,1,31.038,SFO,@,DET,L 17-24,,,,
99,1981,1981-09-13,2,31.045,SFO,,CHI,W 28-17,,,,
100,1981,1981-09-20,3,31.052,SFO,@,ATL,L 17-34,,,,
101,1981,1981-09-27,4,31.059,SFO,,NOR,W 21-14,,,,
102,1981,1981-10-04,5,31.066,SFO,@,WAS,W 30-17,,,,
103,1981,1981-10-11,6,31.073,SFO,,DAL,W 45-14,,,,
104,1981,1981-10-18,7,31.080,SFO,@,GNB,W 13-3,,,,
105,1981,1981-10-25,8,31.087,SFO,,RAM,W 20-17,,,,
106,1981,1981-11-01,9,31.094,SFO,@,PIT,W 17-14,,,,
107,1981,1981-11-08,10,31.101,SFO,,ATL,W 17-14,,,,
108,1981,1981-11-15,11,31.108,SFO,,CLE,L 12-15,,,,
109,1981,1981-11-22,12,31.115,SFO,@,RAM,W 33-31,,,,
110,1981,1981-11-29,13,31.122,SFO,,NYG,W 17-10,,,,
111,1981,1981-12-06,14,31.129,SFO,@,CIN,W 21-3,,,,
112,1981,1981-12-13,15,31.136,SFO,,HOU,W 28-6,,,,
113,1981,1981-12-20,16,31.143,SFO,@,NOR,W 21-17,,,,
114,1982,1982-11-21,3,32.114,SFO,@,STL,W 31-20,,,,
115,1982,1982-11-28,4,32.121,SFO,,NOR,L 20-23,0.0,1,0,0
116,1982,1982-12-02,5,32.125,SFO,@,RAM,W 30-24,,,,
117,1982,1982-12-11,6,32.134,SFO,,SDG,L 37-41,,,,
118,1982,1983-01-02,9,32.156,SFO,,RAM,L 20-21,,,,
119,1983,1983-09-03,1,33.035,SFO,,PHI,L 17-22,,,,
120,1983,1983-09-08,2,33.040,SFO,@,MIN,W 48-17,,,,
121,1983,1983-09-18,3,33.050,SFO,@,STL,W 42-27,,,,
122,1983,1983-09-25,4,33.057,SFO,,ATL,W 24-20,1.0,0,0,0
123,1983,1983-10-02,5,33.064,SFO,@,NWE,W 33-13,,,,
124,1983,1983-10-09,6,33.071,SFO,,RAM,L 7-10,,,,
125,1983,1983-10-16,7,33.078,SFO,@,NOR,W 32-13,,,,
126,1983,1983-10-23,8,33.085,SFO,@,RAM,W 45-35,1.0,1,37,0
127,1983,1983-10-30,9,33.092,SFO,,NYJ,L 13-27,,,,
128,1983,1983-11-06,10,33.099,SFO,,MIA,L 17-20,,,,
129,1983,1983-11-13,11,33.106,SFO,,NOR,W 27-0,,,,
130,1983,1983-11-20,12,33.113,SFO,@,ATL,L 24-28,,,,
131,1983,1983-11-27,13,33.120,SFO,@,CHI,L 3-13,,,,
132,1983,1983-12-04,14,33.127,SFO,,TAM,W 35-21,,,,
133,1983,1983-12-11,15,33.134,SFO,@,BUF,W 23-10,,,,
134,1983,1983-12-19,16,33.142,SFO,,DAL,W 42-17,1.0,0,0,0
